I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
87,0,-87,-43,87,-43,-19,-39,-9,-19,-19,0
87,0,-87,-43,87,-43,-19,-39,-9,-19,-19,0
87,0,-87,-43,87,-43,-19,-39,-9,-19,-19,0
87,0,-87,-43,87,-43,-19,-39,-9,-19,-19,0
87,-9,-97,-39,92,-53,-9,-39,-19,-29,-19,0
87,-9,-97,-39,92,-53,-9,-39,-19,-29,-19,0
87,-9,-97,-39,92,-53,-9,-39,-19,-29,-19,0
87,-9,-97,-39,92,-53,-9,-39,-19,-29,-19,0
87,0,-87,-43,87,-43,-19,-39,-19,-29,-19,0
87,0,-87,-43,87,-43,-19,-39,-19,-29,-19,0
87,0,-87,-43,87,-43,-19,-39,-19,-29,-19,0
87,0,-87,-43,87,-43,-19,-39,-19,-29,-19,0
97,-9,-107,-43,102,-58,-19,-39,-19,-29,-29,0
97,-9,-107,-43,102,-58,-19,-39,-19,-29,-29,0
97,-9,-107,-43,102,-58,-19,-39,-19,-29,-29,0
97,-9,-107,-43,102,-58,-19,-39,-19,-29,-29,0
87,0,-87,-43,87,-43,-19,-48,-19,-29,-29,0
87,0,-87,-43,87,-43,-19,-48,-19,-29,-29,0
87,0,-87,-43,87,-43,-19,-48,-19,-29,-29,0
87,0,-87,-43,87,-43,-19,-48,-19,-29,-29,0
87,0,-87,-43,87,-43,-19,-48,-19,-29,-29,-9
87,0,-87,-43,87,-43,-19,-48,-19,-29,-29,-9
87,0,-87,-43,87,-43,-19,-48,-19,-29,-29,-9
87,0,-87,-43,87,-43,-19,-48,-19,-29,-29,-9
87,0,-87,-43,87,-43,-19,-58,-29,-39,-29,-9
87,0,-87,-43,87,-43,-19,-58,-29,-39,-29,-9
87,0,-87,-43,87,-43,-19,-58,-29,-39,-29,-9
87,0,-87,-43,87,-43,-19,-58,-29,-39,-29,-9
87,0,-87,-43,87,-43,-19,-58,-29,-39,-39,-9
87,0,-87,-43,87,-43,-19,-58,-29,-39,-39,-9
87,0,-87,-43,87,-43,-19,-58,-29,-39,-39,-9
87,0,-87,-43,87,-43,-19,-58,-29,-39,-39,-9
87,0,-87,-43,87,-43,-29,-58,-29,-48,-39,-19
87,0,-87,-43,87,-43,-29,-58,-29,-48,-39,-19
87,0,-87,-43,87,-43,-29,-58,-29,-48,-39,-19
87,0,-87,-43,87,-43,-29,-58,-29,-48,-39,-19
87,0,-87,-43,87,-43,-19,-58,-29,-48,-39,-9
87,0,-87,-43,87,-43,-19,-58,-29,-48,-39,-9
87,0,-87,-43,87,-43,-19,-58,-29,-48,-39,-9
87,0,-87,-43,87,-43,-19,-58,-29,-48,-39,-9
87,0,-87,-43,87,-43,-19,-68,-39,-48,-39,-19
87,0,-87,-43,87,-43,-19,-68,-39,-48,-39,-19
87,0,-87,-43,87,-43,-19,-68,-39,-48,-39,-19
87,0,-87,-43,87,-43,-19,-68,-39,-48,-39,-19
87,0,-87,-43,87,-43,-19,-68,-29,-48,-48,-19
87,0,-87,-43,87,-43,-19,-68,-29,-48,-48,-19
87,0,-87,-43,87,-43,-19,-68,-29,-48,-48,-19
87,0,-87,-43,87,-43,-19,-68,-29,-48,-48,-19
87,0,-87,-43,87,-43,-19,-68,-39,-58,-48,-19
87,0,-87,-43,87,-43,-19,-68,-39,-58,-48,-19
87,0,-87,-43,87,-43,-19,-68,-39,-58,-48,-19
87,0,-87,-43,87,-43,-19,-68,-39,-58,-48,-19
87,0,-87,-43,87,-43,-29,-68,-39,-48,-48,-19
87,0,-87,-43,87,-43,-29,-68,-39,-48,-48,-19
