I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
9,-9,-19,0,14,-14,-302,-351,-439,-439,-380,-302
9,-9,-19,0,14,-14,-302,-351,-439,-439,-380,-302
9,-9,-19,0,14,-14,-302,-351,-439,-439,-380,-302
9,-9,-19,0,14,-14,-302,-351,-439,-439,-380,-302
0,-29,-29,14,14,-29,-239,-268,-346,-351,-326,-336
0,-48,-48,24,24,-48,-185,-195,-253,-263,-283,-361
0,-68,-68,34,34,-68,-131,-122,-161,-175,-239,-385
0,-87,-87,43,43,-87,-78,-48,-68,-87,-195,-409
-9,-82,-73,46,31,-78,-68,-24,-29,-48,-170,-400
-9,-78,-68,43,29,-73,-58,0,0,-19,-156,-400
-9,-73,-63,41,26,-68,-48,24,29,9,-141,-400
-9,-68,-58,39,24,-63,-39,48,58,39,-126,-400
-4,-58,-53,31,24,-56,-24,63,78,48,-112,-390
0,-58,-58,29,29,-58,-19,68,87,58,-107,-390
4,-58,-63,26,34,-61,-14,73,97,68,-102,-390
9,-58,-68,24,39,-63,-9,78,107,78,-97,-390
19,-48,-68,14,43,-58,-4,92,112,92,-92,-380
19,-48,-68,14,43,-58,0,97,117,97,-87,-370
19,-48,-68,14,43,-58,4,102,122,102,-82,-361
19,-48,-68,14,43,-58,9,107,126,107,-78,-351
4,-53,-58,24,31,-56,14,117,131,117,-87,-341
0,-58,-58,29,29,-58,19,117,136,117,-87,-331
-4,-63,-58,34,26,-61,24,117,141,117,-87,-322
-9,-68,-58,39,24,-63,29,117,146,117,-87,-312
-9,-53,-43,31,17,-48,43,126,156,126,-87,-302
-9,-48,-39,29,14,-43,48,126,156,126,-87,-302
-9,-43,-34,26,12,-39,53,126,156,126,-87,-302
-9,-39,-29,24,9,-34,58,126,156,126,-87,-302
-9,-43,-34,26,12,-39,48,112,146,117,-97,-312
-9,-48,-39,29,14,-43,39,107,146,117,-97,-322
-9,-53,-43,31,17,-48,29,102,146,117,-97,-331
-9,-58,-48,34,19,-53,19,97,146,117,-97,-341
0,-68,-68,34,34,-68,4,97,136,107,-107,-346
0,-68,-68,34,34,-68,0,97,136,107,-107,-351
0,-68,-68,34,34,-68,-4,97,136,107,-107,-356
0,-68,-68,34,34,-68,-9,97,136,107,-107,-361
4,-73,-78,34,41,-75,-24,87,136,97,-112,-375
9,-78,-87,34,48,-82,-29,87,136,97,-117,-380
14,-82,-97,34,56,-90,-34,87,136,97,-122,-385
19,-87,-107,34,63,-97,-39,87,136,97,-126,-390
24,-87,-112,31,68,-100,-53,87,136,87,-136,-400
29,-87,-117,29,73,-102,-58,87,136,87,-136,-400
34,-87,-122,26,78,-104,-63,87,136,87,-136,-400
39,-87,-126,24,82,-107,-68,87,136,87,-136,-400
39,-73,-112,17,75,-92,-82,102,141,97,-146,-400
39,-68,-107,14,73,-87,-87,107,146,97,-146,-400
39,-63,-102,12,70,-82,-92,112,151,97,-146,-400
39,-58,-97,9,68,-78,-97,117,156,97,-146,-400
48,-58,-107,4,78,-82,-87,122,165,97,-156,-400
48,-58,-107,4,78,-82,-87,126,165,97,-156,-400
48,-58,-107,4,78,-82,-87,131,165,97,-156,-400
48,-58,-107,4,78,-82,-87,136,165,97,-156,-400
39,-58,-97,9,68,-78,-78,151,180,87,-161,-409
39,-58,-97,9,68,-78,-78,156,185,87,-165,-409
39,-58,-97,9,68,-78,-78,161,190,87,-170,-409
39,-58,-97,9,68,-78,-78,165,195,87,-175,-409
29,-68,-97,19,63,-82,-73,180,209,97,-175,-409
29,-68,-97,19,63,-82,-68,185,214,97,-175,-409
29,-68,-97,19,63,-82,-63,190,219,97,-175,-409
