I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
322,419,97,-370,112,258,273,732,614,546,595,400
322,419,97,-370,112,258,273,732,614,546,595,400
322,419,97,-370,112,258,273,732,614,546,595,400
322,419,97,-370,112,258,273,732,614,546,595,400
317,419,102,-368,107,261,268,707,595,531,590,390
312,419,107,-366,102,263,263,692,585,527,585,390
307,419,112,-363,97,265,258,678,575,522,580,390
302,419,117,-361,92,268,253,663,566,517,575,390
292,414,122,-353,85,268,248,639,546,492,551,375
283,409,126,-346,78,268,244,614,527,478,536,370
273,405,131,-339,70,268,239,590,507,463,522,366
263,400,136,-331,63,268,234,566,488,448,507,361
283,385,102,-334,90,244,214,522,458,419,483,331
292,380,87,-336,102,234,204,488,429,390,458,312
302,375,73,-339,114,224,195,453,400,361,434,292
312,370,58,-341,126,214,185,419,370,331,409,273
292,361,68,-326,112,214,175,390,351,307,385,263
283,361,78,-322,102,219,175,370,331,292,370,253
273,361,87,-317,92,224,175,351,312,278,356,244
263,361,97,-312,82,229,175,331,292,263,341,234
244,341,97,-292,73,219,156,297,263,229,317,214
234,322,87,-278,73,204,146,263,234,204,292,195
224,302,78,-263,73,190,136,229,204,180,268,175
214,283,68,-248,73,175,126,195,175,156,244,156
195,273,78,-234,58,175,126,180,161,141,224,146
185,273,87,-229,48,180,126,165,146,126,214,136
175,273,97,-224,39,185,126,151,131,112,204,126
165,273,107,-219,29,190,126,136,117,97,195,117
146,244,97,-195,24,170,117,107,97,73,170,102
136,224,87,-180,24,156,107,87,78,58,156,87
126,204,78,-165,24,141,97,68,58,43,141,73
117,185,68,-151,24,126,87,48,39,29,126,58
131,195,63,-163,34,129,97,43,34,24,117,48
136,204,68,-170,34,136,97,39,29,19,117,48
141,214,73,-178,34,143,97,34,24,14,117,48
146,224,78,-185,34,151,97,29,19,9,117,48
131,204,73,-168,29,139,92,4,4,-4,102,29
117,185,68,-151,24,126,87,-9,-9,-19,87,19
102,165,63,-134,19,114,82,-24,-24,-34,73,9
87,146,58,-117,14,102,78,-39,-39,-48,58,0
68,141,73,-104,-2,107,68,-43,-48,-53,48,-9
58,136,78,-97,-9,107,68,-48,-48,-58,48,-9
48,131,82,-90,-17,107,68,-53,-48,-63,48,-9
39,126,87,-82,-24,107,68,-58,-48,-68,48,-9
48,136,87,-92,-19,112,68,-68,-58,-78,43,-9
58,136,78,-97,-9,107,68,-68,-58,-78,39,-9
68,136,68,-102,0,102,68,-68,-58,-78,34,-9
78,136,58,-107,9,97,68,-68,-58,-78,29,-9
78,146,68,-112,4,107,68,-68,-48,-68,39,-9
78,156,78,-117,0,117,68,-68,-48,-68,39,-9
78,165,87,-122,-4,126,68,-68,-48,-68,39,-9
78,175,97,-126,-9,136,68,-68,-48,-68,39,-9
68,151,82,-109,-7,117,68,-78,-53,-78,34,-14
58,136,78,-97,-9,107,68,-78,-58,-78,29,-19
48,122,73,-85,-12,97,68,-78,-63,-78,24,-24
39,107,68,-73,-14,87,68,-78,-68,-78,19,-29
53,117,63,-85,-4,90,68,-73,-58,-78,29,-29
58,117,58,-87,0,87,68,-68,-58,-78,29,-29
63,117,53,-90,4,85,68,-63,-58,-78,29,-29
68,117,48,-92,9,82,68,-58,-58,-78,29,-29
58,97,39,-78,9,68,68,-63,-63,-82,14,-39
48,87,39,-68,4,63,68,-68,-68,-87,9,-39
39,78,39,-58,0,58,68,-73,-73,-92,4,-39
29,68,39,-48,-4,53,68,-78,-78,-97,0,-39
34,82,48,-58,-7,65,58,-68,-73,-92,14,-24
39,97,58,-68,-9,78,58,-68,-68,-87,19,-19
43,112,68,-78,-12,90,58,-68,-63,-82,24,-14
48,126,78,-87,-14,102,58,-68,-58,-78,29,-9
53,131,78,-92,-12,104,63,-68,-68,-68,19,0
58,136,78,-97,-9,107,68,-68,-68,-68,19,0
63,141,78,-102,-7,109,73,-68,-68,-68,19,0
68,146,78,-107,-4,112,78,-68,-68,-68,19,0
82,161,78,-122,2,119,78,-58,-58,-78,29,0
87,165,78,-126,4,122,78,-58,-58,-78,29,0
92,170,78,-131,7,124,78,-58,-58,-78,29,0
97,175,78,-136,9,126,78,-58,-58,-78,29,0
82,156,73,-119,4,114,78,-68,-68,-78,24,-4
68,136,68,-102,0,102,78,-68,-68,-78,19,-9
53,117,63,-85,-4,90,78,-68,-68,-78,14,-14
39,97,58,-68,-9,78,78,-68,-68,-78,9,-19
43,102,58,-73,-7,80,87,-58,-68,-87,0,-9
48,107,58,-78,-4,82,87,-58,-68,-87,0,-9
53,112,58,-82,-2,85,87,-58,-68,-87,0,-9
58,117,58,-87,0,87,87,-58,-68,-87,0,-9
53,112,58,-82,-2,85,87,-58,-78,-97,-9,-19
48,107,58,-78,-4,82,87,-58,-78,-97,-9,-19
