I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-361,-117,244,239,-302,63,68,-39,-58,195,-1346,156
-361,-117,244,239,-302,63,68,-39,-58,195,-1346,156
-361,-117,244,239,-302,63,68,-39,-58,195,-1346,156
-361,-117,244,239,-302,63,68,-39,-58,195,-1346,156
-370,-141,229,256,-300,43,68,-39,-63,185,-1005,170
-370,-156,214,263,-292,29,68,-39,-68,185,-673,185
-370,-170,200,270,-285,14,68,-39,-73,185,-341,200
-370,-185,185,278,-278,0,68,-39,-78,185,-9,214
-380,-170,209,275,-295,19,68,-39,-78,185,112,214
-380,-165,214,273,-297,24,68,-39,-78,185,224,214
-380,-161,219,270,-300,29,68,-39,-78,185,336,214
-380,-156,224,268,-302,34,68,-39,-78,185,448,214
-395,-165,229,280,-312,31,68,-39,-92,175,375,209
-400,-165,234,283,-317,34,68,-39,-97,175,302,204
-405,-165,239,285,-322,36,68,-39,-102,175,229,200
-409,-165,244,287,-326,39,68,-39,-107,175,156,195
-400,-175,224,287,-312,24,68,-39,-112,165,112,180
-400,-175,224,287,-312,24,68,-39,-117,156,78,175
-400,-175,224,287,-312,24,68,-39,-122,146,43,170
-400,-175,224,287,-312,24,68,-39,-126,136,9,165
-405,-151,253,278,-329,51,68,-39,-131,136,-24,141
-409,-136,273,273,-341,68,68,-39,-136,136,-48,126
-414,-122,292,268,-353,85,68,-39,-141,136,-73,112
-419,-107,312,263,-366,102,68,-39,-146,136,-97,97
-424,-112,312,268,-368,100,68,-39,-131,146,-122,92
-429,-117,312,273,-370,97,68,-39,-126,146,-136,87
-434,-122,312,278,-373,95,68,-39,-122,146,-151,82
-439,-126,312,283,-375,92,68,-39,-117,146,-165,78
-434,-117,317,275,-375,100,68,-39,-112,161,-151,87
-429,-117,312,273,-370,97,68,-39,-107,165,-136,97
-424,-117,307,270,-366,95,68,-39,-102,170,-122,107
-419,-117,302,268,-361,92,68,-39,-97,175,-107,117
-424,-122,302,273,-363,90,68,-48,-73,151,-97,107
-429,-126,302,278,-366,87,68,-48,-48,136,-87,107
-434,-131,302,283,-368,85,68,-48,-24,122,-78,107
-439,-136,302,287,-370,82,68,-48,0,107,-68,107
-429,-151,278,290,-353,63,68,-48,649,-805,-58,107
-429,-156,273,292,-351,58,68,-48,1298,-1717,-58,107
-429,-161,268,295,-348,53,68,-48,1947,-2630,-58,107
-429,-165,263,297,-346,48,68,-48,2596,-3542,-58,107
-414,-175,239,295,-326,31,68,-48,2156,-3025,-53,97
-409,-175,234,292,-322,29,68,-48,1717,-2508,-48,97
-405,-175,229,290,-317,26,68,-48,1278,-1991,-43,97
-400,-175,224,287,-312,24,68,-48,839,-1473,-39,97
-409,-185,224,297,-317,19,78,-48,610,-1151,-24,73
-409,-185,224,297,-317,19,78,-48,390,-829,-9,58
-409,-185,224,297,-317,19,78,-48,170,-507,4,43
-409,-185,224,297,-317,19,78,-48,-48,-185,19,29
-400,-180,219,290,-309,19,78,-48,-78,-156,39,14
-400,-175,224,287,-312,24,78,-48,-97,-126,48,9
-400,-170,229,285,-314,29,78,-48,-117,-97,58,4
-400,-165,234,283,-317,34,78,-48,-136,-68,68,0
-405,-170,234,287,-319,31,78,-48,-151,-48,63,9
-409,-175,234,292,-322,29,78,-48,-165,-39,58,9
-414,-180,234,297,-324,26,78,-48,-180,-29,53,9
-419,-185,234,302,-326,24,78,-48,-195,-19,48,9
-400,-180,219,290,-309,19,78,-48,-195,-19,48,9
-390,-175,214,283,-302,19,78,-48,-195,-19,48,9
-380,-170,209,275,-295,19,78,-48,-195,-19,48,9
-370,-165,204,268,-287,19,78,-48,-195,-19,48,9
-375,-175,200,275,-287,12,78,-48,-200,-14,34,9
-380,-185,195,283,-287,4,78,-48,-204,-9,29,9
-385,-195,190,290,-287,-2,78,-48,-209,-4,24,9
-390,-204,185,297,-287,-9,78,-48,-214,0,19,9
-405,-204,200,305,-302,-2,78,-48,-209,4,4,-4
-409,-204,204,307,-307,0,78,-48,-204,9,0,-9
-414,-204,209,309,-312,2,78,-48,-200,14,-4,-14
-419,-204,214,312,-317,4,78,-48,-195,19,-9,-19
-409,-195,214,302,-312,9,78,-48,-185,24,4,-9
-409,-195,214,302,-312,9,78,-48,-185,29,9,-9
-409,-195,214,302,-312,9,78,-48,-185,34,14,-9
-409,-195,214,302,-312,9,78,-48,-185,39,19,-9
-409,-204,204,307,-307,0,78,-48,-195,34,19,-19
-409,-204,204,307,-307,0,78,-48,-195,29,19,-29
-409,-204,204,307,-307,0,78,-48,-195,24,19,-39
-409,-204,204,307,-307,0,78,-48,-195,19,19,-48
-409,-209,200,309,-305,-4,78,-48,-204,19,9,-63
-409,-214,195,312,-302,-9,78,-48,-204,19,9,-68
-409,-219,190,314,-300,-14,78,-48,-204,19,9,-73
-409,-224,185,317,-297,-19,78,-48,-204,19,9,-78
-405,-224,180,314,-292,-21,78,-48,-204,19,9,-78
-400,-224,175,312,-287,-24,78,-48,-204,19,9,-78
-395,-224,170,309,-283,-26,78,-48,-204,19,9,-78
-390,-224,165,307,-278,-29,78,-48,-204,19,9,-78
-390,-224,165,307,-278,-29,78,-48,-214,19,19,-82
-390,-224,165,307,-278,-29,78,-48,-214,19,19,-87
-390,-224,165,307,-278,-29,78,-48,-214,19,19,-92
-390,-224,165,307,-278,-29,78,-48,-214,19,19,-97
-380,-219,161,300,-270,-29,78,-48,-224,29,14,-87
-380,-214,165,297,-273,-24,78,-48,-224,29,9,-87
-380,-209,170,295,-275,-19,78,-48,-224,29,4,-87
-380,-204,175,292,-278,-14,78,-48,-224,29,0,-87
-380,-204,175,292,-278,-14,78,-48,-224,29,-9,-92
-380,-204,175,292,-278,-14,78,-48,-224,29,-9,-97
-380,-204,175,292,-278,-14,78,-48,-224,29,-9,-102
-380,-204,175,292,-278,-14,78,-48,-224,29,-9,-107
-366,-200,165,283,-265,-17,78,-48,-224,39,0,-97
-361,-195,165,278,-263,-14,78,-48,-224,39,0,-97
-356,-190,165,273,-261,-12,78,-48,-224,39,0,-97
-351,-185,165,268,-258,-9,78,-48,-224,39,0,-97
-341,-175,165,258,-253,-4,78,-48,-224,39,-14,-112
-341,-165,175,253,-258,4,78,-48,-224,39,-19,-117
-341,-156,185,248,-263,14,78,-48,-224,39,-24,-122
-341,-146,195,244,-268,24,78,-48,-224,39,-29,-126
-356,-117,239,236,-297,61,78,-48,-209,73,4,-97
-361,-97,263,229,-312,82,78,-48,-204,107,29,-78
-366,-78,287,222,-326,104,78,-48,-200,141,53,-58
-370,-58,312,214,-341,126,78,-48,-195,175,78,-39
-346,19,366,163,-356,192,87,-48,-146,283,239,102
-331,87,419,122,-375,253,87,-48,-107,390,400,244
-317,156,473,80,-395,314,87,-48,-68,497,561,385
-302,224,527,39,-414,375,87,-48,-29,605,722,527
-239,322,561,-41,-400,441,87,-48,-39,722,1127,785
-175,409,585,-117,-380,497,87,-48,-48,839,1522,1044
-112,497,610,-192,-361,553,87,-48,-58,956,1917,1302
-48,585,634,-268,-341,610,87,-48,-68,1073,2313,1561
-4,556,561,-275,-283,558,87,-48,-136,1024,2640,1551
29,527,497,-278,-234,512,87,-48,-204,985,2957,1542
63,497,434,-280,-185,466,87,-48,-273,946,3274,1532
97,468,370,-283,-136,419,87,-48,-341,907,3591,1522
29,331,302,-180,-136,317,87,-48,-507,624,3264,1239
-39,204,244,-82,-141,224,87,-48,-663,341,2937,966
-107,78,185,14,-146,131,87,-48,-819,58,2610,692
-175,-48,126,112,-151,39,87,-48,-976,-224,2283,419
-219,-78,141,148,-180,31,87,-48,-961,-326,2122,283
-263,-107,156,185,-209,24,87,-48,-946,-419,1971,156
-307,-136,170,222,-239,17,87,-48,-932,-512,1820,29
-351,-165,185,258,-268,9,87,-48,-917,-605,1668,-97
-341,-190,151,265,-246,-19,87,-48,-810,-502,1595,-117
-331,-204,126,268,-229,-39,87,-48,-702,-409,1532,-126
-322,-219,102,270,-212,-58,87,-48,-595,-317,1468,-136
-312,-234,78,273,-195,-78,87,-48,-488,-224,1405,-146
-302,-219,82,261,-192,-68,87,-48,-414,-146,1346,-131
-292,-214,78,253,-185,-68,87,-48,-351,-78,1298,-126
-283,-209,73,246,-178,-68,87,-48,-287,-9,1249,-122
-273,-204,68,239,-170,-68,87,-48,-224,58,1200,-117
-263,-175,87,219,-175,-43,87,-48,-214,78,1146,-107
