I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-107,-78,29,92,-68,-24,185,185,165,-29,-146,-165
-107,-78,29,92,-68,-24,185,185,165,-29,-146,-165
-107,-78,29,92,-68,-24,185,185,165,-29,-146,-165
-107,-78,29,92,-68,-24,185,185,165,-29,-146,-165
-122,-68,53,95,-87,-7,185,175,175,-34,-136,-165
-126,-68,58,97,-92,-4,185,175,175,-39,-136,-165
-131,-68,63,100,-97,-2,185,175,175,-43,-136,-165
-136,-68,68,102,-102,0,185,175,175,-48,-136,-165
-126,-78,48,102,-87,-14,180,170,165,-58,-151,-165
-117,-78,39,97,-78,-19,175,165,165,-58,-156,-165
-107,-78,29,92,-68,-24,170,161,165,-58,-161,-165
-97,-78,19,87,-58,-29,165,156,165,-58,-165,-165
-92,-68,24,80,-58,-21,175,156,165,-48,-165,-170
-87,-68,19,78,-53,-24,175,156,165,-48,-165,-175
-82,-68,14,75,-48,-26,175,156,165,-48,-165,-180
-78,-68,9,73,-43,-29,175,156,165,-48,-165,-185
-102,-73,29,87,-65,-21,185,156,170,-39,-156,-185
-117,-78,39,97,-78,-19,185,156,175,-39,-156,-185
-131,-82,48,107,-90,-17,185,156,180,-39,-156,-185
-146,-87,58,117,-102,-14,185,156,185,-39,-156,-185
-151,-73,78,112,-114,2,195,156,185,-53,-165,-180
-156,-68,87,112,-122,9,195,156,185,-58,-165,-175
-161,-63,97,112,-129,17,195,156,185,-63,-165,-170
-165,-58,107,112,-136,24,195,156,185,-68,-165,-165
-151,-63,87,107,-119,12,180,151,180,-78,-170,-170
-136,-68,68,102,-102,0,175,146,175,-78,-175,-175
-122,-73,48,97,-85,-12,170,141,170,-78,-180,-180
-107,-78,29,92,-68,-24,165,136,165,-78,-185,-185
-107,-68,39,87,-73,-14,175,146,170,-63,-180,-185
-107,-68,39,87,-73,-14,175,146,175,-58,-175,-185
-107,-68,39,87,-73,-14,175,146,180,-53,-170,-185
-107,-68,39,87,-73,-14,175,146,185,-48,-165,-185
-112,-63,48,87,-80,-7,180,146,195,-63,-170,-185
-117,-58,58,87,-87,0,185,146,195,-68,-175,-185
-122,-53,68,87,-95,7,190,146,195,-73,-180,-185
-126,-48,78,87,-102,14,195,146,195,-78,-185,-185
-131,-58,73,95,-102,7,190,136,195,-78,-195,-195
-136,-68,68,102,-102,0,185,136,195,-78,-195,-195
-141,-78,63,109,-102,-7,180,136,195,-78,-195,-195
-146,-87,58,117,-102,-14,175,136,195,-78,-195,-195
-156,-97,58,126,-107,-19,180,126,185,-68,-185,-185
-156,-97,58,126,-107,-19,185,126,185,-68,-185,-185
-156,-97,58,126,-107,-19,190,126,185,-68,-185,-185
-156,-97,58,126,-107,-19,195,126,185,-68,-185,-185
-146,-87,58,117,-102,-14,190,117,175,-78,-195,-195
-136,-78,58,107,-97,-9,185,117,175,-78,-195,-204
-126,-68,58,97,-92,-4,180,117,175,-78,-195,-214
-117,-58,58,87,-87,0,175,117,175,-78,-195,-224
-131,-63,68,97,-100,2,185,117,190,-92,-200,-219
-136,-68,68,102,-102,0,185,117,195,-97,-204,-214
-141,-73,68,107,-104,-2,185,117,200,-102,-209,-209
-146,-78,68,112,-107,-4,185,117,204,-107,-214,-204
-165,-87,78,126,-122,-4,185,107,190,-122,-224,-214
-175,-87,87,131,-131,0,185,107,185,-126,-224,-214
-185,-87,97,136,-141,4,185,107,180,-131,-224,-214
-195,-87,107,141,-151,9,185,107,175,-136,-224,-214
-190,-73,117,131,-153,21,185,97,185,-131,-234,-204
-185,-68,117,126,-151,24,185,97,185,-126,-234,-204
-180,-63,117,122,-148,26,185,97,185,-122,-234,-204
-175,-58,117,117,-146,29,185,97,185,-117,-234,-204
-190,-58,131,124,-161,36,200,97,190,-102,-229,-195
-195,-58,136,126,-165,39,204,97,195,-97,-224,-195
-200,-58,141,129,-170,41,209,97,200,-92,-219,-195
-204,-58,146,131,-175,43,214,97,204,-87,-214,-195
-185,-63,122,124,-153,29,204,82,195,-107,-224,-209
-175,-68,107,122,-141,19,195,68,185,-117,-234,-214
-165,-73,92,119,-129,9,185,53,175,-126,-244,-219
-156,-78,78,117,-117,0,175,39,165,-136,-253,-224
-180,-87,92,134,-136,2,190,39,175,-146,-253,-214
-195,-87,107,141,-151,9,195,39,175,-146,-253,-214
-209,-87,122,148,-165,17,200,39,175,-146,-253,-214
-224,-87,136,156,-180,24,204,39,175,-146,-253,-214
-239,-78,161,158,-200,41,195,24,175,-156,-268,-214
-244,-78,165,161,-204,43,195,19,175,-165,-273,-214
-248,-78,170,163,-209,46,195,14,175,-175,-278,-214
-253,-78,175,165,-214,48,195,9,175,-185,-283,-214
-239,-73,165,156,-202,46,204,4,175,-175,-283,-204
-234,-68,165,151,-200,48,204,0,175,-175,-283,-204
-229,-63,165,146,-197,51,204,-4,175,-175,-283,-204
-224,-58,165,141,-195,53,204,-9,175,-175,-283,-204
-229,-58,170,143,-200,56,204,-19,161,-180,-283,-204
-234,-58,175,146,-204,58,204,-29,156,-185,-283,-204
-239,-58,180,148,-209,61,204,-39,151,-190,-283,-204
-244,-58,185,151,-214,63,204,-48,146,-195,-283,-204
-253,-48,204,151,-229,78,195,-63,136,-200,-273,-200
-253,-48,204,151,-229,78,195,-68,136,-204,-273,-195
-253,-48,204,151,-229,78,195,-73,136,-209,-273,-190
-253,-48,204,151,-229,78,195,-78,136,-214,-273,-185
-253,-39,214,146,-234,87,180,-92,131,-224,-278,-185
-253,-39,214,146,-234,87,175,-107,126,-224,-283,-185
-253,-39,214,146,-234,87,170,-122,122,-224,-287,-185
-253,-39,214,146,-234,87,165,-136,117,-224,-292,-185
-244,-29,214,136,-229,92,156,-146,102,-224,-287,-170
-244,-29,214,136,-229,92,156,-156,97,-224,-283,-165
-244,-29,214,136,-229,92,156,-165,92,-224,-278,-161
-244,-29,214,136,-229,92,156,-175,87,-224,-273,-156
-239,-24,214,131,-226,95,146,-190,73,-229,-268,-146
-234,-19,214,126,-224,97,136,-195,68,-234,-263,-136
-229,-14,214,122,-222,100,126,-200,63,-239,-258,-126
-224,-9,214,117,-219,102,117,-204,58,-244,-253,-117
-219,0,219,109,-219,109,107,-214,34,-229,-239,-102
-214,0,214,107,-214,107,97,-224,19,-224,-234,-97
-209,0,209,104,-209,104,87,-234,4,-219,-229,-92
-204,0,204,102,-204,102,78,-244,-9,-214,-224,-87
-180,19,200,80,-190,109,63,-248,-14,-204,-209,-78
-165,29,195,68,-180,112,58,-253,-19,-204,-195,-68
-151,39,190,56,-170,114,53,-258,-24,-204,-180,-58
-136,48,185,43,-161,117,48,-263,-29,-204,-165,-48
-126,39,165,43,-146,102,34,-273,-43,-190,-146,-34
-126,39,165,43,-146,102,29,-273,-48,-185,-136,-29
-126,39,165,43,-146,102,24,-273,-53,-180,-126,-24
-126,39,165,43,-146,102,19,-273,-58,-175,-117,-19
-122,43,165,39,-143,104,0,-273,-73,-170,-112,-9
-117,48,165,34,-141,107,-9,-273,-78,-165,-107,-9
-112,53,165,29,-139,109,-19,-273,-82,-161,-102,-9
-107,58,165,24,-136,112,-29,-273,-87,-156,-97,-9
-92,58,151,17,-122,104,-39,-263,-78,-141,-87,-4
-78,58,136,9,-107,97,-39,-263,-78,-126,-78,0
-63,58,122,2,-92,90,-39,-263,-78,-112,-68,4
-48,58,107,-4,-78,82,-39,-263,-78,-97,-58,9
-53,58,112,-2,-82,85,-39,-248,-78,-78,-48,14
-58,58,117,0,-87,87,-39,-234,-78,-68,-39,19
-63,58,122,2,-92,90,-39,-219,-78,-58,-29,24
-68,58,126,4,-97,92,-39,-204,-78,-48,-19,29
-48,58,107,-4,-78,82,-39,-195,-68,-43,-14,29
-39,58,97,-9,-68,78,-39,-185,-68,-39,-9,29
-29,58,87,-14,-58,73,-39,-175,-68,-34,-4,29
-19,58,78,-19,-48,68,-39,-165,-68,-29,0,29
-9,48,58,-19,-34,53,-39,-146,-58,-19,0,24
-9,48,58,-19,-34,53,-39,-136,-58,-9,0,19
-9,48,58,-19,-34,53,-39,-126,-58,0,0,14
-9,48,58,-19,-34,53,-39,-117,-58,9,0,9
-24,48,73,-12,-48,61,-29,-102,-48,9,14,19
-29,48,78,-9,-53,63,-29,-87,-39,9,19,19
-34,48,82,-7,-58,65,-29,-73,-29,9,24,19
-39,48,87,-4,-63,68,-29,-58,-19,9,29,19
-29,48,78,-9,-53,63,-24,-48,-14,14,19,14
-29,48,78,-9,-53,63,-19,-39,-9,19,19,9
-29,48,78,-9,-53,63,-14,-29,-4,24,19,4
-29,48,78,-9,-53,63,-9,-19,0,29,19,0
-19,39,58,-9,-39,48,-24,-29,-14,4,4,-9
-9,29,39,-9,-24,34,-29,-29,-19,-9,0,-19
0,19,19,-9,-9,19,-34,-29,-24,-24,-4,-29
9,9,0,-9,4,4,-39,-29,-29,-39,-9,-39
0,4,4,-2,-2,4,-34,-24,-34,-24,-19,-39
0,0,0,0,0,0,-29,-19,-39,-19,-19,-39
0,-4,-4,2,2,-4,-24,-14,-43,-14,-19,-39
0,-9,-9,4,4,-9,-19,-9,-48,-9,-19,-39
9,-4,-14,-2,12,-9,-9,4,-43,0,-9,-34
