I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-29,-29,0,29,-14,-14,9,58,146,97,-9,-58
-28,-28,0,28,-14,-14,9,57,144,96,-6,-58
-28,-28,0,28,-14,-14,9,57,141,96,-4,-58
-29,-29,0,29,-14,-14,8,58,137,97,-1,-57
-29,-29,0,29,-14,-14,8,58,136,97,0,-57
-24,-26,-2,25,-11,-14,9,57,135,96,1,-58
-19,-24,-5,21,-7,-14,9,57,135,96,3,-58
-13,-21,-8,17,-2,-14,8,58,135,97,6,-57
-9,-19,-10,14,0,-14,8,58,135,97,8,-58
-8,-16,-8,12,0,-12,9,57,137,96,9,-58
-8,-14,-6,11,-1,-10,9,57,140,96,9,-57
-9,-11,-2,10,-3,-6,8,58,144,97,8,-57
-8,-9,-1,8,-3,-5,8,58,145,97,8,-57
-9,-8,1,8,-5,-3,9,56,146,95,8,-58
-9,-9,0,9,-4,-4,9,53,145,92,8,-58
-7,-8,-1,7,-3,-4,8,50,146,89,9,-57
-8,-8,0,8,-4,-4,8,48,146,87,9,-57
-14,-14,0,14,-7,-7,9,47,144,86,6,-58
-23,-23,0,23,-11,-11,9,47,141,86,4,-58
-32,-33,-1,32,-15,-17,8,48,138,87,1,-57
-38,-38,0,38,-19,-19,8,48,136,87,0,-57
-40,-40,0,40,-20,-20,9,47,135,86,0,-58
-39,-39,0,39,-19,-19,9,47,135,86,0,-58
-38,-39,-1,38,-18,-20,8,48,136,87,0,-57
-38,-39,-1,38,-18,-20,8,48,136,87,0,-57
-39,-37,2,38,-20,-17,9,45,135,87,0,-58
-39,-34,5,36,-22,-14,9,43,135,87,0,-58
-39,-30,9,34,-24,-10,8,40,136,86,0,-57
-39,-29,10,34,-24,-9,8,39,136,86,0,-57
-38,-28,10,33,-24,-9,9,38,135,87,0,-58
-38,-28,10,33,-24,-9,9,38,135,87,0,-58
-39,-29,10,34,-24,-9,8,38,136,86,0,-57
-39,-29,10,34,-24,-9,8,38,136,86,0,-57
-37,-28,9,32,-23,-9,11,40,135,88,1,-58
-34,-28,6,31,-20,-11,13,42,135,91,3,-58
-31,-28,3,29,-17,-12,16,45,136,94,6,-57
-29,-28,1,28,-15,-13,18,47,136,96,8,-57
-28,-29,-1,28,-13,-15,21,48,135,97,9,-58
-28,-29,-1,28,-13,-15,23,48,135,97,9,-58
-29,-28,1,28,-15,-13,26,47,136,96,8,-57
-28,-28,0,28,-14,-14,28,47,136,96,8,-57
-29,-30,-1,29,-14,-15,29,48,135,97,9,-58
-29,-33,-4,31,-12,-18,29,48,135,97,9,-58
-28,-37,-9,32,-9,-23,28,47,136,96,8,-57
-28,-38,-10,33,-9,-24,28,47,136,96,8,-57
-32,-39,-7,35,-12,-23,29,48,135,97,8,-58
-38,-38,0,38,-19,-19,29,48,135,97,8,-58
-45,-39,6,42,-25,-16,29,47,136,96,9,-57
-48,-39,9,43,-28,-15,29,47,136,96,9,-57
-43,-35,8,39,-25,-13,28,48,135,97,8,-58
-34,-29,5,31,-19,-12,28,48,135,97,8,-58
-25,-23,2,24,-13,-10,29,47,136,96,9,-57
-19,-19,0,19,-9,-9,29,47,136,96,9,-57
-17,-18,-1,17,-8,-9,27,48,135,97,6,-59
-18,-18,0,18,-9,-9,24,48,135,97,4,-62
-19,-19,0,19,-9,-9,21,47,136,96,1,-65
-19,-19,0,19,-9,-9,19,47,136,96,0,-67
-18,-18,0,18,-9,-9,18,48,136,97,0,-68
-18,-18,0,18,-9,-9,18,48,136,97,0,-68
-18,-18,0,18,-9,-9,19,47,135,96,0,-67
-18,-18,0,18,-9,-9,19,47,135,96,0,-67
-19,-19,0,19,-9,-9,18,48,136,96,0,-68
-19,-19,0,19,-9,-9,18,48,136,96,0,-68
-18,-18,0,18,-9,-9,19,47,135,97,0,-67
-18,-18,0,18,-9,-9,19,47,135,97,0,-67
-22,-20,2,21,-12,-9,18,48,136,96,0,-68
-28,-23,5,25,-16,-9,18,48,136,96,0,-68
-34,-27,7,30,-20,-10,19,47,135,97,0,-67
-38,-28,10,33,-24,-9,19,47,135,97,0,-67
-39,-29,10,34,-24,-9,18,47,136,96,0,-68
-39,-28,11,33,-25,-8,18,47,136,96,0,-68
-39,-29,10,34,-24,-9,19,48,135,97,0,-67
-39,-29,10,34,-24,-9,19,48,135,97,0,-67
-35,-23,12,29,-23,-5,18,47,136,96,0,-68
-29,-14,15,21,-22,0,18,47,136,96,0,-68
-22,-4,18,13,-20,7,19,48,135,97,0,-67
-18,0,18,9,-18,9,19,48,135,97,0,-67
-22,-2,20,12,-21,9,14,47,136,96,0,-68
-28,-8,20,18,-24,6,9,47,136,96,0,-68
-34,-14,20,24,-27,3,3,48,135,97,0,-67
-38,-18,20,28,-29,1,0,48,135,97,0,-67
-40,-20,20,30,-30,0,0,47,136,96,0,-68
-39,-19,20,29,-29,0,0,47,136,96,0,-68
-33,-13,20,23,-26,3,0,48,135,97,0,-67
-29,-9,20,19,-24,5,0,48,135,97,0,-67
-27,-7,20,17,-23,6,1,47,136,96,0,-68
-24,-4,20,14,-22,8,3,47,136,96,0,-68
-15,5,20,5,-17,12,4,48,135,99,0,-67
