I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0,614,614,-307,-307,614,-897,-1668,-2410,-1737,-380,507
0,614,614,-307,-307,614,-897,-1668,-2410,-1737,-380,507
0,614,614,-307,-307,614,-897,-1668,-2410,-1737,-380,507
0,614,614,-307,-307,614,-897,-1668,-2410,-1737,-380,507
0,614,614,-307,-307,614,-873,-1615,-2337,-1683,-356,517
0,614,614,-307,-307,614,-858,-1571,-2264,-1629,-341,527
0,614,614,-307,-307,614,-844,-1527,-2191,-1576,-326,536
0,614,614,-307,-307,614,-829,-1483,-2117,-1522,-312,546
-9,590,600,-290,-305,595,-795,-1410,-2030,-1473,-287,566
-9,566,575,-278,-292,570,-771,-1346,-1942,-1424,-263,575
-9,541,551,-265,-280,546,-746,-1283,-1854,-1376,-239,585
-9,517,527,-253,-268,522,-722,-1220,-1766,-1327,-214,595
-9,483,492,-236,-251,488,-683,-1156,-1678,-1254,-170,624
-9,458,468,-224,-239,463,-653,-1093,-1590,-1190,-136,644
-9,434,444,-212,-226,439,-624,-1029,-1503,-1127,-102,663
-9,409,419,-200,-214,414,-595,-966,-1415,-1063,-68,683
-9,380,390,-185,-200,385,-570,-897,-1327,-1010,-48,678
-9,361,370,-175,-190,366,-546,-839,-1249,-966,-39,673
-9,341,351,-165,-180,346,-522,-780,-1171,-922,-29,668
-9,322,331,-156,-170,326,-497,-722,-1093,-878,-19,663
-9,307,317,-148,-163,312,-468,-673,-1015,-839,-29,624
-9,292,302,-141,-156,297,-439,-624,-946,-800,-39,585
-9,278,287,-134,-148,283,-409,-575,-878,-761,-48,546
-9,263,273,-126,-141,268,-380,-527,-810,-722,-58,507
-9,239,248,-114,-129,244,-351,-468,-736,-673,-87,453
-9,224,234,-107,-122,229,-322,-419,-663,-634,-107,400
-9,209,219,-100,-114,214,-292,-370,-590,-595,-126,346
-9,195,204,-92,-107,200,-263,-322,-517,-556,-146,292
-9,170,180,-80,-95,175,-224,-268,-439,-497,-156,234
-9,146,156,-68,-82,151,-185,-214,-361,-439,-165,175
-9,122,131,-56,-70,126,-146,-161,-283,-380,-175,117
-9,97,107,-43,-58,102,-107,-107,-204,-322,-185,58
-19,87,107,-34,-63,97,-73,-63,-126,-253,-170,19
-19,87,107,-34,-63,97,-48,-19,-58,-195,-156,-9
-19,87,107,-34,-63,97,-24,24,9,-136,-141,-39
-19,87,107,-34,-63,97,0,68,78,-78,-126,-68
-9,63,73,-26,-41,68,24,112,126,-39,-112,-82
-9,48,58,-19,-34,53,48,146,175,0,-97,-97
-9,34,43,-12,-26,39,73,180,224,39,-82,-112
-9,19,29,-4,-19,24,97,214,273,78,-68,-126
-19,14,34,2,-26,24,112,229,297,102,-58,-136
-19,9,29,4,-24,19,117,244,322,126,-48,-136
-19,4,24,7,-21,14,122,258,346,151,-39,-136
-19,0,19,9,-19,9,126,273,370,175,-29,-136
-19,9,29,4,-24,19,136,283,385,185,-39,-151
-19,19,39,0,-29,29,136,283,390,185,-39,-156
-19,29,48,-4,-34,39,136,283,395,185,-39,-161
-19,39,58,-9,-39,48,136,283,400,185,-39,-165
-19,29,48,-4,-34,39,136,287,405,195,-29,-165
-19,29,48,-4,-34,39,136,292,409,195,-29,-165
-19,29,48,-4,-34,39,136,297,414,195,-29,-165
-19,29,48,-4,-34,39,136,302,419,195,-29,-165
-19,29,48,-4,-34,39,141,317,429,209,-24,-156
-19,29,48,-4,-34,39,146,322,439,214,-19,-156
-19,29,48,-4,-34,39,151,326,448,219,-14,-156
-19,29,48,-4,-34,39,156,331,458,224,-9,-156
-19,29,48,-4,-34,39,156,341,463,229,-9,-165
-19,29,48,-4,-34,39,156,341,468,234,-9,-165
-19,29,48,-4,-34,39,156,341,473,239,-9,-165
-19,29,48,-4,-34,39,156,341,478,244,-9,-165
-9,39,48,-14,-29,43,156,341,488,244,-19,-175
-9,39,48,-14,-29,43,156,341,488,244,-19,-175
-9,39,48,-14,-29,43,156,341,488,244,-19,-175
-9,39,48,-14,-29,43,156,341,488,244,-19,-175
-9,29,39,-9,-24,34,165,356,497,258,-4,-165
-9,19,29,-4,-19,24,165,361,507,263,0,-165
-9,9,19,0,-14,14,165,366,517,268,4,-165
-9,0,9,4,-9,4,165,370,527,273,9,-165
0,-9,-9,4,4,-9,170,380,536,278,19,-156
0,-9,-9,4,4,-9,175,380,536,283,19,-156
0,-9,-9,4,4,-9,180,380,536,287,19,-156
0,-9,-9,4,4,-9,185,380,536,292,19,-156
0,0,0,0,0,0,175,370,546,292,9,-161
0,9,9,-4,-4,9,175,370,546,292,9,-165
0,19,19,-9,-9,19,175,370,546,292,9,-170
0,29,29,-14,-14,29,175,370,546,292,9,-175
0,39,39,-19,-19,39,175,375,561,307,9,-175
0,39,39,-19,-19,39,175,380,566,312,9,-175
0,39,39,-19,-19,39,175,385,570,317,9,-175
0,39,39,-19,-19,39,175,390,575,322,9,-175
9,39,29,-24,-9,34,175,400,580,331,19,-185
9,39,29,-24,-9,34,175,400,585,331,19,-185
9,39,29,-24,-9,34,175,400,590,331,19,-185
9,39,29,-24,-9,34,175,400,595,331,19,-185
9,29,19,-19,-4,24,185,409,600,336,29,-175
9,29,19,-19,-4,24,185,409,605,341,29,-175
9,29,19,-19,-4,24,185,409,610,346,29,-175
9,29,19,-19,-4,24,185,409,614,351,29,-175
9,29,19,-19,-4,24,195,414,629,356,39,-175
9,29,19,-19,-4,24,195,419,634,361,39,-175
9,29,19,-19,-4,24,195,424,639,366,39,-175
9,29,19,-19,-4,24,195,429,644,370,39,-175
9,29,19,-19,-4,24,195,439,653,380,39,-175
9,29,19,-19,-4,24,195,439,653,380,39,-175
9,29,19,-19,-4,24,195,439,653,380,39,-175
9,29,19,-19,-4,24,195,439,653,380,39,-175
19,29,9,-24,4,19,204,448,658,390,48,-175
19,29,9,-24,4,19,204,448,663,390,48,-175
19,29,9,-24,4,19,204,448,668,390,48,-175
19,29,9,-24,4,19,204,448,673,390,48,-175
19,34,14,-26,2,24,195,448,683,400,48,-175
19,39,19,-29,0,29,195,448,683,400,48,-175
19,43,24,-31,-2,34,195,448,683,400,48,-175
19,48,29,-34,-4,39,195,448,683,400,48,-175
19,58,39,-39,-9,48,195,448,688,405,48,-175
19,58,39,-39,-9,48,195,448,692,409,48,-175
19,58,39,-39,-9,48,195,448,697,414,48,-175
19,58,39,-39,-9,48,195,448,702,419,48,-175
29,58,29,-43,0,43,195,458,712,429,48,-185
29,58,29,-43,0,43,195,458,712,429,48,-185
29,58,29,-43,0,43,195,458,712,429,48,-185
29,58,29,-43,0,43,195,458,712,429,48,-185
19,68,48,-43,-14,58,195,458,712,439,58,-175
19,68,48,-43,-14,58,195,458,712,439,58,-175
19,68,48,-43,-14,58,195,458,712,439,58,-175
19,68,48,-43,-14,58,195,458,712,439,58,-175
19,58,39,-39,-9,48,195,458,717,448,68,-165
19,58,39,-39,-9,48,195,458,722,448,68,-165
19,58,39,-39,-9,48,195,458,727,448,68,-165
19,58,39,-39,-9,48,195,458,732,448,68,-165
9,58,48,-34,-19,53,195,468,732,458,78,-165
9,58,48,-34,-19,53,195,468,732,458,78,-165
9,58,48,-34,-19,53,195,468,732,458,78,-165
9,58,48,-34,-19,53,195,468,732,458,78,-165
0,78,78,-39,-39,78,185,458,732,458,87,-165
0,87,87,-43,-43,87,185,458,732,458,87,-165
0,97,97,-48,-48,97,185,458,732,458,87,-165
0,107,107,-53,-53,107,185,458,732,458,87,-165
-9,97,107,-43,-58,102,175,448,722,468,87,-156
-9,97,107,-43,-58,102,175,448,722,468,87,-156
-9,97,107,-43,-58,102,175,448,722,468,87,-156
-9,97,107,-43,-58,102,175,448,722,468,87,-156
-9,97,107,-43,-58,102,175,448,712,458,97,-146
-9,97,107,-43,-58,102,175,448,712,458,97,-146
-9,97,107,-43,-58,102,175,448,712,458,97,-146
-9,97,107,-43,-58,102,175,448,712,458,97,-146
-9,107,117,-48,-63,112,165,444,702,458,97,-146
-9,107,117,-48,-63,112,165,439,702,458,97,-146
-9,107,117,-48,-63,112,165,434,702,458,97,-146
-9,107,117,-48,-63,112,165,429,702,458,97,-146
-19,107,126,-43,-73,117,165,419,688,453,97,-136
-19,107,126,-43,-73,117,165,419,683,448,97,-136
-19,107,126,-43,-73,117,165,419,678,444,97,-136
-19,107,126,-43,-73,117,165,419,673,439,97,-136
-9,102,112,-46,-61,107,156,414,658,434,102,-122
-9,97,107,-43,-58,102,156,409,653,429,107,-117
-9,92,102,-41,-56,97,156,405,649,424,112,-112
-9,87,97,-39,-53,92,156,400,644,419,117,-107
0,87,87,-43,-43,87,151,385,634,414,112,-107
0,87,87,-43,-43,87,146,380,624,409,107,-107
0,87,87,-43,-43,87,141,375,614,405,102,-107
0,87,87,-43,-43,87,136,370,605,400,97,-107
0,97,97,-48,-48,97,122,361,590,390,87,-107
0,107,107,-53,-53,107,117,351,575,380,87,-107
0,117,117,-58,-58,117,112,341,561,370,87,-107
0,126,126,-63,-63,126,107,331,546,361,87,-107
0,131,131,-65,-65,131,102,312,531,351,78,-97
0,136,136,-68,-68,136,97,302,517,341,78,-97
0,141,141,-70,-70,141,92,292,502,331,78,-97
0,146,146,-73,-73,146,87,283,488,322,78,-97
0,141,141,-70,-70,141,78,268,468,307,78,-92
0,136,136,-68,-68,136,78,263,458,302,78,-87
0,131,131,-65,-65,131,78,258,448,297,78,-82
0,126,126,-63,-63,126,78,253,439,292,78,-78
0,136,136,-68,-68,136,63,234,414,273,73,-68
0,136,136,-68,-68,136,58,224,400,263,68,-68
0,136,136,-68,-68,136,53,214,385,253,63,-68
0,136,136,-68,-68,136,48,204,370,244,58,-68
-9,146,156,-68,-82,151,43,195,356,234,48,-58
-9,146,156,-68,-82,151,39,185,341,224,48,-58
-9,146,156,-68,-82,151,34,175,326,214,48,-58
-9,146,156,-68,-82,151,29,165,312,204,48,-58
-9,146,156,-68,-82,151,24,151,292,195,39,-48
-9,146,156,-68,-82,151,19,146,283,185,39,-48
-9,146,156,-68,-82,151,14,141,273,175,39,-48
-9,146,156,-68,-82,151,9,136,263,165,39,-48
-9,136,146,-63,-78,141,0,122,244,146,29,-39
-9,126,136,-58,-73,131,0,117,234,136,29,-39
-9,117,126,-53,-68,122,0,112,224,126,29,-39
-9,107,117,-48,-63,112,0,107,214,117,29,-39
-9,117,126,-53,-68,122,-9,92,195,102,24,-48
-9,117,126,-53,-68,122,-9,87,185,97,19,-48
-9,117,126,-53,-68,122,-9,82,175,92,14,-48
-9,117,126,-53,-68,122,-9,78,165,87,9,-48
0,122,122,-61,-61,122,-14,68,151,73,0,-58
0,126,126,-63,-63,126,-19,58,136,58,-9,-58
0,131,131,-65,-65,131,-24,48,122,43,-19,-58
0,136,136,-68,-68,136,-29,39,107,29,-29,-58
0,146,146,-73,-73,146,-39,34,92,14,-34,-63
0,146,146,-73,-73,146,-39,29,87,9,-39,-68
0,146,146,-73,-73,146,-39,24,82,4,-43,-73
0,146,146,-73,-73,146,-39,19,78,0,-48,-78
0,136,136,-68,-68,136,-39,9,73,-4,-53,-87
0,136,136,-68,-68,136,-39,9,68,-9,-58,-87
0,136,136,-68,-68,136,-39,9,63,-14,-63,-87
0,136,136,-68,-68,136,-39,9,58,-19,-68,-87
9,126,117,-68,-53,122,-48,0,53,-29,-78,-87
9,126,117,-68,-53,122,-48,0,48,-29,-78,-87
9,126,117,-68,-53,122,-48,0,43,-29,-78,-87
9,126,117,-68,-53,122,-48,0,39,-29,-78,-87
0,136,136,-68,-68,136,-48,0,48,-29,-78,-87
0,136,136,-68,-68,136,-48,0,48,-29,-78,-87
0,136,136,-68,-68,136,-48,0,48,-29,-78,-87
0,136,136,-68,-68,136,-48,0,48,-29,-78,-87
-9,151,161,-70,-85,156,-48,0,48,-29,-78,-92
-9,156,165,-73,-87,161,-48,0,48,-29,-78,-97
-9,161,170,-75,-90,165,-48,0,48,-29,-78,-102
-9,165,175,-78,-92,170,-48,0,48,-29,-78,-107
0,156,156,-78,-78,156,-39,0,48,-39,-78,-107
0,146,146,-73,-73,146,-39,0,48,-39,-78,-107
0,136,136,-68,-68,136,-39,0,48,-39,-78,-107
0,126,126,-63,-63,126,-39,0,48,-39,-78,-107
9,136,126,-73,-58,131,-48,-9,39,-48,-87,-117
9,136,126,-73,-58,131,-48,-9,39,-48,-87,-117
9,136,126,-73,-58,131,-48,-9,39,-48,-87,-117
9,136,126,-73,-58,131,-48,-9,39,-48,-87,-117
19,146,126,-82,-53,136,-39,-4,43,-43,-78,-107
