I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-361,-244,117,302,-239,-63,732,1093,1259,-126,-1483,-1376
-361,-244,117,302,-239,-63,732,1093,1259,-126,-1483,-1376
-361,-244,117,302,-239,-63,732,1093,1259,-126,-1483,-1376
-361,-244,117,302,-239,-63,732,1093,1259,-126,-1483,-1376
-346,-234,112,290,-229,-61,722,1073,1224,-156,-1361,-1249
-341,-224,117,283,-229,-53,722,1063,1200,-185,-1239,-1132
-336,-214,122,275,-229,-46,722,1054,1176,-214,-1117,-1015
-331,-204,126,268,-229,-39,722,1044,1151,-244,-995,-897
-302,-190,112,246,-207,-39,673,961,1068,-292,-941,-839
-283,-175,107,229,-195,-34,624,888,995,-341,-897,-780
-263,-161,102,212,-183,-29,575,814,922,-390,-854,-722
-244,-146,97,195,-170,-24,527,741,849,-439,-810,-663
-258,-146,112,202,-185,-17,536,722,814,-468,-766,-610
-263,-146,117,204,-190,-14,536,702,790,-497,-732,-566
-268,-146,122,207,-195,-12,536,683,766,-527,-697,-522
-273,-146,126,209,-200,-9,536,663,741,-556,-663,-478
-263,-141,122,202,-192,-9,585,688,717,-566,-639,-453
-263,-136,126,200,-195,-4,624,712,692,-575,-614,-439
-263,-131,131,197,-197,0,663,736,668,-585,-590,-424
-263,-126,136,195,-200,4,702,761,644,-595,-566,-409
-273,-131,141,202,-207,4,732,741,546,-619,-546,-375
-273,-136,136,204,-204,0,751,732,458,-644,-527,-351
-273,-141,131,207,-202,-4,771,722,370,-668,-507,-326
-273,-146,126,209,-200,-9,790,712,283,-692,-488,-302
-263,-161,102,212,-183,-29,805,688,190,-702,-468,-292
-263,-175,87,219,-175,-43,819,663,107,-712,-458,-283
-263,-190,73,226,-168,-58,834,639,24,-722,-448,-273
-263,-204,58,234,-161,-73,849,614,-58,-732,-439,-263
-248,-224,24,236,-136,-100,790,575,-117,-722,-409,-234
-244,-234,9,239,-126,-112,732,536,-165,-712,-380,-204
-239,-244,-4,241,-117,-124,673,497,-214,-702,-351,-175
-234,-253,-19,244,-107,-136,614,458,-263,-692,-322,-146
-209,-234,-24,222,-92,-129,527,366,-283,-644,-268,-112
-185,-214,-29,200,-78,-122,439,283,-302,-605,-224,-78
-161,-195,-34,178,-63,-114,351,200,-322,-566,-180,-43
-136,-175,-39,156,-48,-107,263,117,-341,-527,-136,-9
-122,-146,-24,134,-48,-85,180,39,-331,-488,-97,19
-107,-117,-9,112,-48,-63,107,-29,-322,-458,-58,48
-92,-87,4,90,-48,-41,34,-97,-312,-429,-19,78
-78,-58,19,68,-48,-19,-39,-165,-302,-400,19,107
-68,-48,19,58,-43,-14,-58,-175,-297,-370,48,131
-58,-39,19,48,-39,-9,-78,-185,-292,-351,68,146
-48,-29,19,39,-34,-4,-97,-195,-287,-331,87,161
-39,-19,19,29,-29,0,-117,-204,-283,-312,107,175
-24,-9,14,17,-19,2,-126,-204,-273,-302,122,190
-19,0,19,9,-19,9,-126,-204,-273,-302,126,195
-14,9,24,2,-19,17,-126,-204,-273,-302,131,200
-9,19,29,-4,-19,24,-126,-204,-273,-302,136,204
-29,4,34,12,-31,19,-146,-224,-287,-317,136,195
-39,0,39,19,-39,19,-156,-244,-302,-322,136,195
-48,-4,43,26,-46,19,-165,-263,-317,-326,136,195
-58,-9,48,34,-53,19,-175,-283,-331,-331,136,195
-58,-4,53,31,-56,24,-175,-283,-331,-322,136,204
-58,0,58,29,-58,29,-175,-283,-331,-322,136,204
-58,4,63,26,-61,34,-175,-283,-331,-322,136,204
-58,9,68,24,-63,39,-175,-283,-331,-322,136,204
-53,14,68,19,-61,41,-190,-287,-341,-331,151,204
-48,19,68,14,-58,43,-195,-292,-351,-331,156,204
-43,24,68,9,-56,46,-200,-297,-361,-331,161,204
-39,29,68,4,-53,48,-204,-302,-370,-331,165,204
-34,39,73,-2,-53,56,-195,-292,-366,-322,165,214
-29,39,68,-4,-48,53,-185,-283,-361,-322,165,214
-24,39,63,-7,-43,51,-175,-273,-356,-322,165,214
-19,39,58,-9,-39,48,-165,-263,-351,-322,165,214
-29,29,58,0,-43,43,-165,-263,-356,-331,180,214
-29,29,58,0,-43,43,-165,-263,-361,-331,185,214
-29,29,58,0,-43,43,-165,-263,-366,-331,190,214
-29,29,58,0,-43,43,-165,-263,-370,-331,195,214
-19,39,58,-9,-39,48,-170,-258,-370,-331,195,209
-19,39,58,-9,-39,48,-175,-253,-370,-331,195,204
-19,39,58,-9,-39,48,-180,-248,-370,-331,195,200
-19,39,58,-9,-39,48,-185,-244,-370,-331,195,195
-29,34,63,-2,-46,48,-209,-258,-390,-346,190,185
-29,29,58,0,-43,43,-234,-273,-400,-351,185,185
-29,24,53,2,-41,39,-258,-287,-409,-356,180,185
-29,19,48,4,-39,34,-283,-302,-419,-361,175,185
-39,9,48,14,-43,29,-292,-326,-439,-375,170,180
-39,0,39,19,-39,19,-302,-351,-458,-390,165,175
-39,-9,29,24,-34,9,-312,-375,-478,-405,161,170
-39,-19,19,29,-29,0,-322,-400,-497,-419,156,165
-34,-9,24,21,-29,7,-312,-409,-517,-434,165,165
-29,-9,19,19,-24,4,-312,-409,-527,-439,165,165
-24,-9,14,17,-19,2,-312,-409,-536,-444,165,165
-19,-9,9,14,-14,0,-312,-409,-546,-448,165,165
-29,-24,4,26,-17,-9,-302,-419,-556,-463,161,161
-29,-29,0,29,-14,-14,-302,-419,-556,-468,156,156
-29,-34,-4,31,-12,-19,-302,-419,-556,-473,151,151
-29,-39,-9,34,-9,-24,-302,-419,-556,-478,146,146
-24,-29,-4,26,-9,-17,-302,-419,-561,-483,146,146
-19,-19,0,19,-9,-9,-302,-419,-566,-488,146,146
-14,-9,4,12,-9,-2,-302,-419,-570,-492,146,146
-9,0,9,4,-9,4,-302,-419,-575,-497,146,146
-9,0,9,4,-9,4,-287,-419,-566,-488,151,146
-9,0,9,4,-9,4,-283,-419,-566,-488,156,146
-9,0,9,4,-9,4,-278,-419,-566,-488,161,146
-9,0,9,4,-9,4,-273,-419,-566,-488,165,146
0,-9,-9,4,4,-9,-263,-409,-570,-492,170,156
0,-9,-9,4,4,-9,-263,-409,-575,-497,175,165
0,-9,-9,4,4,-9,-263,-409,-580,-502,180,175
0,-9,-9,4,4,-9,-263,-409,-585,-507,185,185
9,-4,-14,-2,12,-9,-273,-419,-590,-522,175,175
9,0,-9,-4,9,-4,-273,-419,-595,-527,175,175
9,4,-4,-7,7,0,-273,-419,-600,-531,175,175
9,9,0,-9,4,4,-273,-419,-605,-536,175,175
9,0,-9,-4,9,-4,-268,-419,-605,-541,175,185
9,-9,-19,0,14,-14,-263,-419,-605,-546,175,185
9,-19,-29,4,19,-24,-258,-419,-605,-551,175,185
9,-29,-39,9,24,-34,-253,-419,-605,-556,175,185
9,-19,-29,4,19,-24,-248,-409,-600,-546,185,190
9,-19,-29,4,19,-24,-244,-409,-595,-546,185,195
9,-19,-29,4,19,-24,-239,-409,-590,-546,185,200
9,-19,-29,4,19,-24,-234,-409,-585,-546,185,204
0,-34,-34,17,17,-34,-224,-400,-575,-536,185,219
0,-39,-39,19,19,-39,-224,-400,-575,-536,185,224
0,-43,-43,21,21,-43,-224,-400,-575,-536,185,229
0,-48,-48,24,24,-48,-224,-400,-575,-536,185,234
9,-29,-39,9,24,-34,-224,-395,-556,-527,200,253
9,-19,-29,4,19,-24,-224,-390,-546,-517,204,263
9,-9,-19,0,14,-14,-224,-385,-536,-507,209,273
9,0,-9,-4,9,-4,-224,-380,-527,-497,214,283
19,9,-9,-14,14,0,-229,-370,-512,-483,224,302
29,19,-9,-24,19,4,-234,-361,-497,-478,224,312
39,29,-9,-34,24,9,-239,-351,-483,-473,224,322
48,39,-9,-43,29,14,-244,-341,-468,-468,224,331
