I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-203,-273,-70,238,-66,-171,1306,917,-3366,-858,-1716,-291
-205,-255,-50,230,-77,-152,1344,903,-3399,-831,-1719,-282
-204,-234,-30,219,-87,-132,1375,878,-3444,-805,-1721,-263
-202,-208,-6,205,-98,-107,1405,854,-3487,-778,-1724,-246
-203,-194,9,198,-106,-92,1443,839,-3522,-751,-1726,-234
-208,-210,-2,209,-103,-106,1496,836,-3546,-726,-1729,-225
-213,-243,-30,228,-91,-136,1559,838,-3566,-702,-1731,-219
-219,-274,-55,246,-82,-164,1624,840,-3587,-678,-1734,-213
-223,-291,-68,257,-77,-179,1677,839,-3610,-653,-1736,-204
-227,-287,-60,257,-83,-173,1710,837,-3633,-628,-1741,-186
-233,-273,-40,253,-96,-156,1745,838,-3654,-600,-1746,-161
-243,-261,-18,252,-112,-139,1798,843,-3674,-570,-1751,-135
-244,-253,-9,248,-117,-131,1815,839,-3698,-546,-1755,-117
-226,-248,-22,237,-102,-135,1749,814,-3729,-536,-1758,-112
-200,-247,-47,223,-76,-147,1646,775,-3766,-535,-1760,-116
-176,-250,-74,213,-51,-162,1560,737,-3804,-535,-1763,-122
-156,-244,-88,200,-34,-166,1475,712,-3834,-527,-1765,-117
-136,-218,-82,177,-27,-150,1359,707,-3850,-504,-1770,-93
-117,-180,-63,148,-27,-121,1218,711,-3859,-473,-1775,-58
-97,-144,-47,120,-25,-95,1070,712,-3870,-444,-1781,-24
-78,-117,-39,97,-19,-78,957,711,-3883,-419,-1785,0
-59,-102,-43,80,-8,-72,912,717,-3898,-401,-1788,9
-39,-92,-53,65,7,-72,897,726,-3912,-385,-1789,13
-19,-80,-61,49,21,-70,869,735,-3926,-367,-1791,20
0,-68,-68,34,34,-68,839,740,-3942,-351,-1794,28
16,-59,-75,21,45,-67,827,741,-3963,-341,-1799,35
33,-53,-86,10,59,-69,824,741,-3985,-336,-1804,42
52,-47,-99,-2,75,-73,818,740,-4006,-329,-1810,50
67,-39,-106,-14,86,-72,810,740,-4029,-322,-1814,57
76,-27,-103,-24,89,-65,802,741,-4054,-312,-1817,63
81,-14,-95,-33,88,-54,795,741,-4083,-302,-1819,67
89,0,-89,-44,89,-44,786,741,-4112,-291,-1822,72
96,8,-88,-52,92,-40,780,741,-4137,-283,-1824,77
98,11,-87,-54,92,-38,778,740,-4154,-277,-1827,82
97,9,-88,-53,92,-39,779,740,-4166,-273,-1829,86
96,7,-89,-51,92,-41,780,741,-4179,-267,-1831,92
96,8,-88,-52,92,-40,780,741,-4195,-263,-1833,96
97,14,-83,-55,90,-34,776,738,-4215,-260,-1838,99
97,23,-74,-60,85,-25,771,736,-4239,-258,-1843,101
95,32,-63,-63,79,-15,765,733,-4263,-255,-1849,104
96,38,-58,-67,77,-10,761,732,-4283,-253,-1853,106
103,40,-63,-71,83,-11,760,729,-4294,-250,-1856,107
111,39,-72,-75,91,-16,760,727,-4298,-248,-1858,107
119,38,-81,-78,100,-21,761,724,-4303,-245,-1861,107
125,38,-87,-81,106,-24,761,722,-4312,-244,-1863,107
132,40,-92,-86,112,-26,757,717,-4329,-243,-1867,105
140,42,-98,-91,119,-28,751,712,-4351,-243,-1872,102
149,44,-105,-96,127,-30,745,706,-4374,-244,-1878,99
155,47,-108,-101,131,-30,741,702,-4391,-244,-1882,97
157,54,-103,-105,130,-24,740,701,-4395,-240,-1885,96
156,62,-94,-109,125,-16,740,701,-4392,-234,-1887,96
156,71,-85,-113,120,-7,741,702,-4391,-228,-1889,96
156,77,-79,-116,117,-1,741,702,-4391,-224,-1892,96
154,79,-75,-116,114,2,737,698,-4391,-223,-1897,98
151,78,-73,-114,112,2,732,692,-4391,-223,-1902,101
147,77,-70,-112,108,3,726,686,-4393,-224,-1907,104
146,77,-69,-111,107,4,722,683,-4392,-224,-1911,106
145,79,-66,-112,105,6,721,682,-4384,-221,-1914,107
146,81,-65,-113,105,8,721,682,-4372,-219,-1916,107
144,84,-60,-114,102,12,722,683,-4359,-216,-1918,106
145,86,-59,-115,102,13,722,683,-4352,-214,-1921,106
153,91,-62,-122,107,14,719,678,-4356,-211,-1926,107
164,96,-68,-130,116,14,717,673,-4366,-209,-1931,107
176,102,-74,-139,125,14,714,667,-4374,-206,-1936,106
184,106,-78,-145,131,14,712,663,-4381,-204,-1941,106
188,107,-81,-147,134,13,709,658,-4391,-203,-1946,108
189,107,-82,-148,135,12,707,653,-4400,-203,-1951,111
191,106,-85,-148,138,10,704,647,-4409,-204,-1956,114
194,106,-88,-150,141,9,702,644,-4420,-204,-1960,116
199,109,-90,-154,144,9,701,643,-4439,-202,-1963,117
203,111,-92,-157,147,9,701,643,-4464,-200,-1965,117
208,114,-94,-161,151,10,701,644,-4490,-197,-1967,116
213,116,-97,-164,155,9,701,644,-4508,-195,-1970,116
219,120,-99,-169,159,10,702,640,-4511,-194,-1975,117
228,125,-103,-176,165,11,702,634,-4509,-194,-1980,117
239,131,-108,-185,173,11,700,628,-4509,-196,-1986,116
244,135,-109,-189,176,13,701,624,-4509,-195,-1990,116
233,136,-97,-184,165,19,711,623,-4499,-185,-1993,122
214,135,-79,-174,146,28,726,623,-4484,-170,-1994,130
197,136,-61,-166,129,37,742,625,-4469,-155,-1996,140
185,136,-49,-160,117,43,750,624,-4460,-146,-1999,145
181,130,-51,-155,116,39,746,619,-4458,-148,-2004,143
180,122,-58,-151,119,32,736,614,-4459,-155,-2009,136
177,114,-63,-145,120,25,728,609,-4460,-161,-2014,130
175,107,-68,-141,121,19,722,605,-4459,-164,-2019,126
174,102,-72,-138,123,15,715,600,-4461,-165,-2024,123
175,97,-78,-136,126,9,707,595,-4464,-165,-2029,122
174,91,-83,-132,128,4,698,589,-4467,-165,-2034,119
174,87,-87,-130,130,0,692,585,-4469,-165,-2038,117
178,86,-92,-132,135,-3,689,582,-4471,-163,-2041,116
184,86,-98,-135,141,-6,688,580,-4473,-161,-2043,117
190,86,-104,-138,147,-9,686,577,-4476,-158,-2045,116
194,86,-108,-140,151,-11,683,575,-4478,-156,-2048,116
195,89,-106,-142,150,-8,678,572,-4479,-153,-2053,120
195,91,-104,-143,149,-6,673,570,-4479,-151,-2058,125
195,93,-102,-144,148,-4,667,567,-4478,-149,-2064,130
195,96,-99,-145,147,-1,663,566,-4478,-146,-2068,135
193,103,-90,-148,141,6,660,565,-4479,-137,-2071,142
190,111,-79,-150,134,16,658,565,-4479,-126,-2073,150
187,118,-69,-152,128,24,656,566,-4478,-116,-2075,157
185,125,-60,-155,122,32,653,566,-4478,-107,-2077,164
184,134,-50,-159,117,42,646,565,-4479,-97,-2082,172
185,145,-40,-165,112,52,639,565,-4479,-87,-2087,179
183,156,-27,-169,105,64,633,567,-4477,-77,-2092,187
184,164,-20,-174,102,72,624,566,-4478,-68,-2097,194
191,169,-22,-180,106,73,609,558,-4485,-62,-2102,202
199,170,-29,-184,114,70,590,546,-4493,-58,-2107,208
205,169,-36,-187,120,66,573,535,-4498,-54,-2112,214
213,174,-39,-193,126,67,556,527,-4508,-48,-2116,223
227,189,-38,-208,132,75,540,522,-4530,-35,-2121,238
243,208,-35,-225,139,86,522,517,-4560,-19,-2126,257
257,225,-32,-241,144,96,503,510,-4589,-5,-2132,275
272,243,-29,-257,150,107,488,507,-4615,8,-2136,291
291,262,-29,-276,160,116,481,509,-4636,24,-2139,306
315,285,-30,-300,172,127,478,516,-4663,42,-2141,321
341,311,-30,-326,185,140,473,522,-4698,61,-2143,336
360,330,-30,-345,195,150,468,526,-4714,77,-2146,350
364,334,-30,-349,197,152,466,529,-4685,84,-2150,359
361,331,-30,-346,195,150,467,530,-4633,86,-2155,365
360,330,-30,-345,195,150,469,533,-4585,90,-2160,372
361,330,-31,-345,196,149,468,535,-4549,96,-2165,379
357,331,-26,-344,191,152,462,536,-4522,105,-2170,387
351,331,-20,-341,185,155,453,536,-4500,116,-2175,394
346,331,-15,-338,180,158,444,535,-4476,127,-2181,401
341,331,-10,-336,175,160,439,535,-4451,135,-2185,408
334,330,-4,-332,169,163,437,539,-4423,141,-2188,415
326,330,4,-328,161,167,438,545,-4393,145,-2190,423
319,332,13,-325,153,172,439,551,-4361,151,-2192,433
312,331,19,-321,146,175,439,555,-4334,155,-2195,438
305,321,16,-313,144,168,435,556,-4316,156,-2199,436
297,307,10,-302,143,158,429,556,-4304,156,-2204,429
289,293,4,-291,142,148,423,555,-4291,156,-2209,423
283,283,0,-283,141,141,419,555,-4274,156,-2214,419
281,278,-3,-279,142,137,418,556,-4256,152,-2219,414
282,278,-4,-280,143,137,419,556,-4236,146,-2224,409
284,276,-8,-280,146,134,418,555,-4214,140,-2229,404
283,273,-10,-278,146,131,418,555,-4196,136,-2234,400
276,266,-10,-271,143,128,425,559,-4185,133,-2239,395
268,258,-10,-263,139,124,433,565,-4177,131,-2243,390
261,251,-10,-256,135,120,440,571,-4169,128,-2248,386
253,244,-9,-248,131,117,447,574,-4157,126,-2253,380
242,234,-8,-238,125,113,456,575,-4140,123,-2258,369
229,224,-5,-226,117,109,467,575,-4119,122,-2263,356
216,214,-2,-215,109,106,478,574,-4096,120,-2269,343
204,204,0,-204,102,102,487,574,-4079,117,-2273,331
194,191,-3,-192,98,94,493,575,-4073,110,-2276,319
185,175,-10,-180,97,82,496,574,-4073,102,-2277,307
175,159,-16,-167,95,71,500,575,-4074,93,-2279,294
165,146,-19,-155,92,63,506,575,-4069,87,-2282,283
156,139,-17,-147,86,61,518,574,-4057,83,-2287,274
146,136,-10,-141,78,63,535,574,-4040,82,-2292,268
136,131,-5,-133,70,63,552,575,-4023,81,-2297,261
126,126,0,-126,63,63,565,575,-4011,78,-2302,253
119,119,0,-119,59,59,571,571,-4008,71,-2307,242
112,112,0,-112,56,56,574,566,-4010,63,-2312,229
104,105,1,-104,51,53,579,561,-4012,56,-2317,217
97,97,0,-97,48,48,584,556,-4011,48,-2321,204
93,86,-7,-89,50,39,587,547,-4007,37,-2326,190
92,73,-19,-82,55,27,589,536,-4001,24,-2331,175
90,60,-30,-75,60,15,592,526,-3994,11,-2336,160
87,48,-39,-67,63,4,594,517,-3990,0,-2341,146
82,38,-44,-60,63,-3,595,507,-3995,-8,-2346,136
78,29,-49,-53,63,-10,595,497,-4005,-18,-2351,126
74,18,-56,-46,65,-19,594,486,-4016,-29,-2356,116
68,9,-59,-38,63,-25,594,478,-4021,-38,-2360,107
57,3,-54,-30,55,-25,596,475,-4013,-42,-2365,103
43,0,-43,-21,43,-21,599,477,-3996,-42,-2370,102
30,-3,-33,-13,31,-18,602,480,-3980,-44,-2375,100
19,-8,-27,-5,23,-17,604,478,-3972,-47,-2380,97
11,-13,-24,1,17,-18,605,468,-3976,-54,-2385,90
4,-18,-22,7,13,-20,605,453,-3990,-62,-2390,82
-3,-23,-20,13,8,-21,604,440,-4003,-70,-2395,75
-8,-28,-20,18,6,-24,605,429,-4010,-77,-2399,68
-10,-33,-23,21,6,-28,604,419,-4007,-82,-2404,61
-9,-38,-29,23,10,-33,604,409,-3996,-86,-2409,53
-8,-43,-35,25,13,-39,605,398,-3986,-92,-2415,45
-8,-47,-39,27,15,-43,605,390,-3981,-96,-2419,39
-10,-48,-38,29,14,-43,601,386,-3986,-98,-2422,37
-13,-48,-35,30,11,-41,595,385,-3995,-97,-2424,38
-16,-46,-30,31,7,-38,589,383,-4004,-95,-2426,40
-18,-47,-29,32,5,-38,585,380,-4010,-96,-2429,39
-19,-53,-34,36,7,-43,582,374,-4012,-104,-2434,35
-19,-62,-43,40,12,-52,580,366,-4011,-116,-2439,29
-18,-71,-53,44,17,-62,577,359,-4009,-127,-2444,24
-18,-77,-59,47,20,-68,575,351,-4010,-135,-2448,19
-19,-79,-60,49,20,-69,571,342,-4017,-141,-2453,14
-19,-78,-59,48,20,-68,566,331,-4029,-145,-2458,9
-18,-77,-59,47,20,-68,560,320,-4042,-151,-2463,3
-18,-77,-59,47,20,-68,556,312,-4049,-155,-2468,0
-22,-78,-56,50,17,-67,555,310,-4045,-157,-2473,0
-28,-78,-50,53,11,-64,555,311,-4035,-156,-2478,0
-34,-77,-43,55,4,-60,556,313,-4026,-155,-2483,0
-38,-77,-39,57,0,-58,556,312,-4021,-155,-2487,0
-39,-79,-40,59,0,-59,554,308,-4019,-159,-2492,-1
-39,-81,-42,60,1,-61,551,302,-4020,-164,-2497,-3
-38,-84,-46,61,4,-65,548,296,-4021,-170,-2502,-6
-38,-86,-48,62,5,-67,546,292,-4021,-174,-2507,-8
-40,-87,-47,63,3,-67,545,291,-4018,-177,-2512,-11
-42,-87,-45,64,1,-66,545,291,-4016,-179,-2517,-13
-45,-86,-41,65,-2,-63,546,292,-4014,-182,-2522,-16
-47,-86,-39,66,-4,-62,546,292,-4011,-184,-2526,-18
-48,-86,-38,67,-5,-62,544,288,-4002,-187,-2530,-23
-47,-86,-39,66,-4,-62,541,283,-3991,-189,-2536,-28
-48,-87,-39,67,-4,-63,538,276,-3983,-192,-2544,-34
-48,-87,-39,67,-4,-63,536,273,-3972,-194,-2547,-38
-44,-85,-41,64,-1,-63,535,275,-3954,-195,-2543,-39
-39,-82,-43,60,2,-62,535,282,-3934,-195,-2555,-39
-33,-79,-46,56,6,-62,536,288,-3916,-194,-2593,-38
-29,-78,-49,53,10,-63,536,291,-3895,-195,-2572,-38
-28,-77,-49,52,10,-63,535,292,-3865,-194,-2404,-40
-29,-77,-48,53,9,-62,535,292,-3832,-194,-2162,-42
-27,-78,-51,52,12,-64,536,290,-3800,-195,-1941,-45
-28,-78,-50,53,11,-64,536,291,-3769,-195,-1739,-47
-37,-77,-40,57,1,-58,535,297,-3733,-191,-1528,-48
-51,-77,-26,64,-12,-51,535,306,-3696,-185,-1289,-48
-68,-78,-10,73,-29,-44,536,315,-3659,-179,-1025,-47
-77,-78,-1,77,-38,-39,536,321,-3622,-175,-826,-47
-70,-77,-7,73,-31,-42,533,323,-3581,-173,-778,-48
-54,-77,-23,65,-15,-50,531,322,-3535,-174,-808,-48
-38,-78,-40,58,1,-59,528,321,-3489,-176,-816,-48
-29,-78,-49,53,10,-63,527,321,-3447,-175,-801,-48
-27,-74,-47,50,10,-60,524,325,-3414,-169,-785,-47
-28,-68,-40,48,6,-54,522,330,-3387,-161,-771,-47
-30,-62,-32,46,1,-47,519,336,-3359,-153,-756,-48
-29,-58,-29,43,0,-43,517,340,-3329,-146,-741,-48
-25,-57,-32,41,3,-44,516,342,-3299,-139,-729,-46
-19,-57,-38,38,9,-47,516,341,-3266,-131,-717,-43
-13,-58,-45,35,16,-51,517,339,-3230,-124,-705,-40
-9,-58,-49,33,20,-53,517,340,-3202,-117,-692,-39
-8,-57,-49,32,20,-53,517,346,-3189,-111,-680,-38
-8,-57,-49,32,20,-53,517,355,-3186,-107,-668,-38
-8,-58,-50,33,21,-54,516,363,-3181,-102,-656,-39
-8,-58,-50,33,21,-54,516,369,-3172,-97,-644,-39
-12,-57,-45,34,16,-51,518,374,-3161,-90,-632,-35
-18,-57,-39,37,10,-48,521,379,-3148,-82,-619,-29
-24,-58,-34,41,5,-46,524,384,-3132,-74,-607,-23
-28,-58,-30,43,1,-44,526,389,-3123,-68,-595,-19
-31,-57,-26,44,-2,-41,527,392,-3127,-64,-583,-16
-33,-57,-24,45,-4,-40,527,394,-3141,-63,-570,-14
-36,-58,-22,47,-7,-40,527,397,-3153,-61,-559,-11
-38,-58,-20,48,-9,-39,527,399,-3161,-58,-546,-9
-39,-56,-17,47,-11,-36,525,402,-3163,-51,-533,-8
-38,-53,-15,45,-11,-34,522,404,-3162,-43,-518,-8
-39,-50,-11,44,-14,-30,519,407,-3159,-35,-502,-9
-39,-48,-9,43,-15,-28,517,408,-3161,-29,-488,-9
-35,-45,-10,40,-12,-27,514,409,-3172,-27,-478,-8
-29,-43,-14,36,-7,-28,512,409,-3189,-28,-468,-8
-24,-40,-16,32,-4,-28,509,408,-3206,-29,-458,-9
-19,-39,-20,29,0,-29,507,408,-3219,-29,-448,-9
-12,-38,-26,25,7,-32,506,409,-3226,-26,-439,-8
-4,-38,-34,21,15,-36,506,409,-3229,-24,-429,-8
3,-39,-42,18,22,-40,507,408,-3233,-22,-419,-9
8,-39,-47,15,27,-43,507,408,-3239,-19,-409,-9
10,-36,-46,13,28,-41,506,409,-3249,-14,-399,-5
9,-34,-43,12,26,-38,506,409,-3262,-9,-390,0
8,-32,-40,12,24,-36,507,408,-3277,-4,-381,5
8,-29,-37,10,22,-33,507,408,-3288,0,-370,8
10,-21,-31,5,20,-26,505,412,-3293,5,-357,9
13,-9,-22,-2,17,-15,502,418,-3294,13,-342,9
16,1,-15,-8,15,-7,499,424,-3294,22,-325,8
18,8,-10,-13,14,-1,497,428,-3297,28,-312,8
21,10,-11,-15,16,0,494,429,-3307,30,-307,9
23,9,-14,-16,18,-2,492,429,-3321,29,-307,9
26,7,-19,-16,22,-6,489,429,-3336,28,-305,8
28,8,-20,-18,24,-6,488,429,-3346,28,-302,8
29,12,-17,-20,23,-2,487,425,-3350,30,-295,9
29,18,-11,-23,20,3,487,419,-3351,33,-287,9
29,24,-5,-26,17,9,488,413,-3354,36,-280,8
29,28,-1,-28,15,13,488,409,-3356,38,-273,8
27,29,2,-28,12,15,487,406,-3357,40,-267,10
24,29,5,-26,9,17,487,405,-3357,42,-263,13
21,28,7,-24,7,17,488,402,-3356,45,-259,16
19,28,9,-23,5,18,488,400,-3356,47,-253,18
18,32,14,-25,2,23,485,397,-3356,50,-243,21
19,38,19,-28,0,28,483,395,-3356,52,-230,23
18,43,25,-30,-3,34,481,392,-3357,55,-216,26
18,47,29,-32,-5,38,478,390,-3357,57,-204,28
21,50,29,-35,-4,39,471,387,-3354,58,-198,29
23,52,29,-37,-3,40,463,385,-3352,58,-195,29
25,54,29,-39,-2,41,455,383,-3350,57,-190,28
28,57,29,-42,0,43,448,380,-3347,57,-185,28
38,64,26,-51,6,45,441,374,-3341,58,-180,29
51,72,21,-61,15,46,434,366,-3333,58,-175,29
65,79,14,-72,25,46,426,357,-3326,57,-170,28
77,86,9,-81,34,47,419,351,-3318,57,-165,28
84,93,9,-88,37,51,417,353,-3308,59,-158,30
91,101,10,-96,40,55,418,360,-3298,62,-151,33
99,110,11,-104,44,60,419,366,-3289,65,-144,36
106,116,10,-111,48,63,419,369,-3279,67,-136,38
110,114,4,-112,53,59,418,370,-3267,68,-127,39
111,107,-4,-109,57,51,418,370,-3251,68,-117,39
114,101,-13,-107,63,44,418,369,-3234,67,-106,38
116,97,-19,-106,67,39,418,369,-3220,67,-97,38
117,94,-23,-105,70,35,419,371,-3214,69,-93,39
117,92,-25,-104,71,33,419,374,-3211,72,-92,39
116,89,-27,-102,71,31,418,377,-3207,75,-91,38
117,87,-30,-102,73,28,418,379,-3201,77,-87,38
116,86,-30,-101,73,28,420,380,-3194,78,-77,40
116,87,-29,-101,72,29,423,380,-3186,78,-64,42
117,85,-32,-101,74,26,426,379,-3178,76,-51,45
117,86,-31,-101,74,27,428,379,-3172,77,-39,47
113,92,-21,-102,67,35,431,381,-3171,82,-30,49
107,97,-10,-102,58,43,433,384,-3172,86,-24,48
102,91,-11,-96,56,40,436,387,-3168,85,-20,41
97,82,-15,-89,56,33,438,389,-3162,82,-19,34
92,79,-13,-85,52,33,441,392,-3157,81,-18,30
87,74,-13,-80,50,30,443,394,-3156,78,-18,24
83,55,-28,-69,55,13,445,395,-3163,69,-21,13
82,35,-47,-58,64,-6,447,395,-3171,58,-23,0
81,28,-53,-54,67,-12,450,394,-3175,53,-25,-5
82,29,-53,-55,67,-12,452,394,-3175,52,-24,-8
80,24,-56,-52,68,-16,455,395,-3177,53,-20,-11
78,19,-59,-48,68,-20,457,395,-3180,53,-14,-13
75,21,-54,-48,64,-16,461,392,-3183,52,-6,-14
73,28,-45,-50,59,-8,467,390,-3185,52,3,-14
72,34,-38,-53,55,-2,473,389,-3187,54,13,-13
72,38,-34,-55,53,2,477,390,-3186,57,23,-13
74,39,-35,-56,54,2,478,387,-3180,62,32,-14
73,39,-34,-56,53,2,478,385,-3172,67,42,-14
68,39,-29,-53,48,5,478,384,-3165,73,54,-12
63,39,-24,-51,43,7,478,385,-3161,77,67,-9
61,37,-24,-49,42,6,474,383,-3165,77,74,-6
62,34,-28,-48,45,3,468,380,-3171,73,77,-4
63,30,-33,-46,48,-1,460,374,-3176,67,79,-3
63,24,-39,-43,51,-7,453,370,-3180,63,81,-3
62,17,-45,-39,53,-14,451,369,-3187,62,87,-4
62,13,-49,-37,55,-18,452,369,-3195,62,96,-4
67,17,-50,-42,58,-16,452,370,-3200,63,106,-3
72,27,-45,-49,58,-9,452,370,-3205,63,116,-3
76,40,-36,-58,56,2,455,369,-3211,63,125,-4
77,52,-25,-64,51,13,457,369,-3219,63,135,-4
79,57,-22,-68,50,17,458,370,-3227,62,145,-3
81,58,-23,-69,52,17,458,370,-3234,62,155,-3
84,55,-29,-69,56,13,457,368,-3240,64,160,-4
86,53,-33,-69,59,10,457,366,-3244,67,164,-4
