I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
68,48,-19,-58,43,14,87,663,605,312,48,156
68,48,-19,-58,43,14,87,663,605,312,48,156
68,48,-19,-58,43,14,87,663,605,312,48,156
68,48,-19,-58,43,14,87,663,605,312,48,156
58,43,-14,-51,36,14,82,663,595,302,48,146
58,39,-19,-48,39,9,78,663,595,302,48,146
58,34,-24,-46,41,4,73,663,595,302,48,146
58,29,-29,-43,43,0,68,663,595,302,48,146
58,29,-29,-43,43,0,48,658,585,302,58,156
58,29,-29,-43,43,0,39,653,585,302,58,156
58,29,-29,-43,43,0,29,649,585,302,58,156
58,29,-29,-43,43,0,19,644,585,302,58,156
63,34,-29,-48,46,2,4,624,575,287,48,151
68,39,-29,-53,48,4,0,614,566,283,48,146
73,43,-29,-58,51,7,-4,605,556,278,48,141
78,48,-29,-63,53,9,-9,595,546,273,48,136
78,39,-39,-58,58,0,0,575,531,268,29,126
78,39,-39,-58,58,0,0,556,517,263,19,126
78,39,-39,-58,58,0,0,536,502,258,9,126
78,39,-39,-58,58,0,0,517,488,253,0,126
73,29,-43,-51,58,-7,14,497,473,244,-9,136
68,29,-39,-48,53,-4,19,478,458,234,-9,136
63,29,-34,-46,48,-2,24,458,444,224,-9,136
58,29,-29,-43,43,0,29,439,429,214,-9,136
48,19,-29,-34,39,-4,39,405,400,195,-19,136
48,19,-29,-34,39,-4,48,380,380,185,-19,136
48,19,-29,-34,39,-4,58,356,361,175,-19,136
48,19,-29,-34,39,-4,68,331,341,165,-19,136
39,24,-14,-31,26,4,73,297,312,136,-29,122
39,29,-9,-34,24,9,78,273,292,117,-39,117
39,34,-4,-36,21,14,82,248,273,97,-48,112
39,39,0,-39,19,19,87,224,253,78,-58,107
34,29,-4,-31,19,12,102,200,224,53,-68,97
29,29,0,-29,14,14,107,175,204,39,-78,87
24,29,4,-26,9,17,112,151,185,24,-87,78
19,29,9,-24,4,19,117,126,165,9,-97,68
9,19,9,-14,0,14,107,102,141,-9,-107,68
9,9,0,-9,4,4,107,87,126,-29,-117,68
9,0,-9,-4,9,-4,107,73,112,-48,-126,68
9,-9,-19,0,14,-14,107,58,97,-68,-136,68
9,-19,-29,4,19,-24,92,43,82,-87,-156,63
9,-19,-29,4,19,-24,87,29,68,-97,-165,58
9,-19,-29,4,19,-24,82,14,53,-107,-175,53
9,-19,-29,4,19,-24,78,0,39,-117,-185,48
4,-24,-29,9,17,-26,87,-14,29,-126,-195,43
0,-29,-29,14,14,-29,87,-19,19,-136,-204,39
-4,-34,-29,19,12,-31,87,-24,9,-146,-214,34
-9,-39,-29,24,9,-34,87,-29,0,-156,-224,29
-14,-29,-14,21,0,-21,97,-34,-9,-165,-229,29
-19,-29,-9,24,-4,-19,107,-39,-9,-165,-234,29
-24,-29,-4,26,-9,-17,117,-43,-9,-165,-239,29
-29,-29,0,29,-14,-14,126,-48,-9,-165,-244,29
-19,-34,-14,26,-2,-24,126,-63,-24,-180,-253,19
-19,-39,-19,29,0,-29,126,-68,-29,-185,-253,19
-19,-43,-24,31,2,-34,126,-73,-34,-190,-253,19
-19,-48,-29,34,4,-39,126,-78,-39,-195,-253,19
-29,-58,-29,43,0,-43,126,-82,-43,-200,-263,14
-29,-58,-29,43,0,-43,126,-87,-48,-204,-263,9
-29,-58,-29,43,0,-43,126,-92,-53,-209,-263,4
-29,-58,-29,43,0,-43,126,-97,-58,-214,-263,0
-29,-48,-19,39,-4,-34,126,-87,-58,-224,-263,-9
-29,-48,-19,39,-4,-34,126,-87,-58,-224,-263,-9
-29,-48,-19,39,-4,-34,126,-87,-58,-224,-263,-9
-29,-48,-19,39,-4,-34,126,-87,-58,-224,-263,-9
-29,-48,-19,39,-4,-34,141,-82,-48,-214,-263,-19
-29,-48,-19,39,-4,-34,146,-78,-48,-214,-263,-19
-29,-48,-19,39,-4,-34,151,-73,-48,-214,-263,-19
-29,-48,-19,39,-4,-34,156,-68,-48,-214,-263,-19
-29,-48,-19,39,-4,-34,156,-78,-58,-224,-273,-24
-29,-48,-19,39,-4,-34,156,-78,-58,-224,-273,-29
-29,-48,-19,39,-4,-34,156,-78,-58,-224,-273,-34
-29,-48,-19,39,-4,-34,156,-78,-58,-224,-273,-39
-34,-58,-24,46,-4,-41,165,-68,-58,-234,-283,-53
-39,-58,-19,48,-9,-39,165,-68,-58,-234,-292,-58
-43,-58,-14,51,-14,-36,165,-68,-58,-234,-302,-63
-48,-58,-9,53,-19,-34,165,-68,-58,-234,-312,-68
-39,-68,-29,53,-4,-48,165,-78,-63,-239,-326,-82
-39,-68,-29,53,-4,-48,165,-78,-68,-244,-331,-87
-39,-68,-29,53,-4,-48,165,-78,-73,-248,-336,-92
-39,-68,-29,53,-4,-48,165,-78,-78,-253,-341,-97
-39,-58,-19,48,-9,-39,151,-78,-78,-244,-331,-102
-39,-58,-19,48,-9,-39,146,-78,-78,-244,-331,-107
-39,-58,-19,48,-9,-39,141,-78,-78,-244,-331,-112
-39,-58,-19,48,-9,-39,136,-78,-78,-244,-331,-117
-39,-73,-34,56,-2,-53,131,-68,-68,-244,-317,-131
-39,-78,-39,58,0,-58,126,-68,-68,-244,-312,-136
-39,-82,-43,61,2,-63,122,-68,-68,-244,-307,-141
-39,-87,-48,63,4,-68,117,-68,-68,-244,-302,-146
-48,-78,-29,63,-9,-53,117,-58,-63,-234,-307,-151
-48,-78,-29,63,-9,-53,117,-58,-58,-234,-312,-156
-48,-78,-29,63,-9,-53,117,-58,-53,-234,-317,-161
-48,-78,-29,63,-9,-53,117,-58,-48,-234,-322,-165
-43,-73,-29,58,-7,-51,102,-48,-48,-224,-322,-165
-39,-68,-29,53,-4,-48,97,-48,-48,-224,-322,-165
-34,-63,-29,48,-2,-46,92,-48,-48,-224,-322,-165
-29,-58,-29,43,0,-43,87,-48,-48,-224,-322,-165
-24,-63,-39,43,7,-51,82,-48,-48,-224,-307,-146
-19,-68,-48,43,14,-58,78,-48,-48,-224,-302,-126
-14,-73,-58,43,21,-65,73,-48,-48,-224,-297,-107
-9,-78,-68,43,29,-73,68,-48,-48,-224,-292,-87
-14,-78,-63,46,24,-70,58,-39,-39,-214,-287,-73
-19,-78,-58,48,19,-68,58,-39,-39,-214,-283,-68
-24,-78,-53,51,14,-65,58,-39,-39,-214,-278,-63
-29,-78,-48,53,9,-63,58,-39,-39,-214,-273,-58
-19,-68,-48,43,14,-58,48,-39,-29,-209,-263,-48
-9,-68,-58,39,24,-63,39,-39,-29,-204,-263,-48
0,-68,-68,34,34,-68,29,-39,-29,-200,-263,-48
9,-68,-78,29,43,-73,19,-39,-29,-195,-263,-48
0,-58,-58,29,29,-58,9,-39,-29,-185,-258,-48
0,-58,-58,29,29,-58,0,-39,-29,-185,-253,-48
0,-58,-58,29,29,-58,-9,-39,-29,-185,-248,-48
0,-58,-58,29,29,-58,-19,-39,-29,-185,-244,-48
14,-43,-58,14,36,-51,-24,-34,-24,-180,-224,-58
19,-39,-58,9,39,-48,-29,-29,-19,-175,-214,-58
24,-34,-58,4,41,-46,-34,-24,-14,-170,-204,-58
29,-29,-58,0,43,-43,-39,-19,-9,-165,-195,-58
19,-19,-39,0,29,-29,-34,-4,0,-156,-195,-43
19,-19,-39,0,29,-29,-29,0,9,-146,-195,-39
19,-19,-39,0,29,-29,-24,4,19,-136,-195,-34
19,-19,-39,0,29,-29,-19,9,29,-126,-195,-29
29,-29,-58,0,43,-43,-9,24,34,-122,-190,-29
29,-29,-58,0,43,-43,-9,29,39,-117,-185,-29
29,-29,-58,0,43,-43,-9,34,43,-112,-180,-29
29,-29,-58,0,43,-43,-9,39,48,-107,-175,-29
29,-29,-58,0,43,-43,0,39,58,-107,-175,-39
29,-29,-58,0,43,-43,0,39,58,-107,-175,-48
29,-29,-58,0,43,-43,0,39,58,-107,-175,-58
29,-29,-58,0,43,-43,0,39,58,-107,-175,-68
39,-29,-68,-4,53,-48,4,39,48,-117,-175,-73
39,-29,-68,-4,53,-48,9,39,48,-117,-175,-78
39,-29,-68,-4,53,-48,14,39,48,-117,-175,-82
39,-29,-68,-4,53,-48,19,39,48,-117,-175,-87
29,-39,-68,4,48,-53,24,43,58,-107,-161,-97
29,-39,-68,4,48,-53,29,48,58,-107,-156,-97
29,-39,-68,4,48,-53,34,53,58,-107,-151,-97
29,-39,-68,4,48,-53,39,58,58,-107,-146,-97
39,-48,-87,4,63,-68,29,48,48,-112,-156,-112
39,-48,-87,4,63,-68,29,48,48,-117,-156,-117
39,-48,-87,4,63,-68,29,48,48,-122,-156,-122
39,-48,-87,4,63,-68,29,48,48,-126,-156,-126
48,-53,-102,2,75,-78,39,39,34,-141,-165,-136
48,-58,-107,4,78,-82,39,39,29,-146,-175,-146
48,-63,-112,7,80,-87,39,39,24,-151,-185,-156
48,-68,-117,9,82,-92,39,39,19,-156,-195,-165
39,-78,-117,19,78,-97,48,34,9,-165,-200,-175
39,-78,-117,19,78,-97,48,29,9,-165,-204,-175
39,-78,-117,19,78,-97,48,24,9,-165,-209,-175
39,-78,-117,19,78,-97,48,19,9,-165,-214,-175
29,-68,-97,19,63,-82,43,9,4,-170,-214,-180
29,-68,-97,19,63,-82,39,9,0,-175,-214,-185
29,-68,-97,19,63,-82,34,9,-4,-180,-214,-190
29,-68,-97,19,63,-82,29,9,-9,-185,-214,-195
29,-68,-97,19,63,-82,19,0,-14,-195,-214,-195
29,-68,-97,19,63,-82,29,0,-19,-195,-214,-195
29,-63,-92,17,61,-78,39,0,-29,-200,-214,-195
34,-63,-97,14,65,-80,39,0,-34,-200,-209,-195
34,-58,-92,12,63,-75,39,-9,-24,-209,-200,-204
29,-58,-87,14,58,-73,34,-4,-29,-209,-209,-204
24,-53,-78,14,51,-65,29,-4,-34,-209,-209,-204
24,-48,-73,12,48,-61,24,-4,-39,-209,-214,-204
14,-53,-68,19,41,-61,24,-9,-39,-219,-219,-190
19,-53,-73,17,46,-63,29,-14,-39,-219,-224,-175
19,-53,-73,17,46,-63,29,-19,-39,-219,-229,-161
14,-53,-68,19,41,-61,29,-24,-39,-224,-239,-141
19,-48,-68,14,43,-58,19,-24,-43,-234,-239,-136
24,-48,-73,12,48,-61,24,-29,-48,-234,-239,-126
29,-48,-78,9,53,-63,24,-34,-53,-234,-239,-117
34,-53,-87,9,61,-70,29,-39,-53,-234,-239,-112
48,-43,-92,-2,70,-68,19,-43,-58,-244,-239,-112
48,-43,-92,-2,70,-68,9,-48,-63,-244,-239,-117
48,-43,-92,-2,70,-68,9,-48,-68,-244,-239,-126
43,-39,-82,-2,63,-61,9,-53,-73,-244,-239,-131
29,-43,-73,7,51,-58,0,-53,-73,-253,-234,-131
29,-48,-78,9,53,-63,-4,-53,-68,-253,-229,-131
24,-68,-92,21,58,-80,-4,-48,-68,-248,-229,-126
24,-73,-97,24,61,-85,-14,-48,-68,-248,-224,-126
29,-73,-102,21,65,-87,-39,-53,-82,-263,-229,-136
24,-73,-97,24,61,-85,-53,-53,-87,-263,-239,-136
43,-63,-107,9,75,-85,-43,-58,-92,-263,-248,-131
48,-58,-107,4,78,-82,-39,-68,-97,-268,-263,-126
34,-68,-102,17,68,-85,-48,-82,-87,-278,-253,-141
34,-63,-97,14,65,-80,-58,-82,-92,-268,-253,-141
34,-53,-87,9,61,-70,-68,-87,-102,-268,-253,-146
43,-63,-107,9,75,-85,-73,-87,-107,-278,-253,-151
24,-63,-87,19,56,-75,-82,-82,-107,-273,-239,-165
4,-58,-63,26,34,-61,-87,-82,-112,-268,-234,-165
-14,-58,-43,36,14,-51,-87,-82,-107,-263,-229,-161
-24,-58,-34,41,4,-46,-97,-87,-107,-263,-224,-161
24,-43,-68,9,46,-56,-112,-117,-117,-278,-234,-185
48,-39,-87,-4,68,-63,-117,-117,-126,-283,-239,-195
53,-34,-87,-9,70,-61,-117,-126,-131,-283,-244,-209
78,-34,-112,-21,95,-73,-122,-136,-136,-287,-248,-219
53,-39,-92,-7,73,-65,-97,-117,-117,-273,-239,-204
29,-39,-68,4,48,-53,-87,-107,-102,-263,-229,-200
0,-43,-43,21,21,-43,-73,-97,-92,-258,-214,-195
-34,-43,-9,39,-12,-26,-63,-87,-87,-253,-204,-190
-29,-43,-14,36,-7,-29,-58,-78,-82,-248,-200,-200
-34,-48,-14,41,-9,-31,-58,-78,-78,-244,-195,-195
-39,-48,-9,43,-14,-29,-53,-78,-73,-239,-190,-195
-43,-48,-4,46,-19,-26,-48,-78,-68,-229,-180,-195
-29,-48,-19,39,-4,-34,-39,-68,-63,-229,-190,-200
-19,-48,-29,34,4,-39,-39,-68,-63,-229,-190,-200
0,-48,-48,24,24,-48,-39,-68,-63,-229,-190,-204
9,-48,-58,19,34,-53,-39,-68,-63,-229,-195,-204
-19,-43,-24,31,2,-34,-34,-48,-43,-214,-185,-200
-43,-48,-4,46,-19,-26,-19,-39,-39,-204,-175,-195
-68,-48,19,58,-43,-14,-4,-29,-29,-195,-165,-200
-87,-43,43,65,-65,0,14,-19,-19,-185,-156,-195
-78,-58,19,68,-48,-19,29,-29,-24,-190,-165,-204
-78,-63,14,70,-46,-24,24,-29,-34,-200,-170,-204
-78,-68,9,73,-43,-29,29,-34,-39,-209,-180,-209
-73,-82,-9,78,-31,-46,34,-34,-43,-214,-185,-209
-97,-82,14,90,-56,-34,53,-19,-43,-209,-175,-195
-117,-82,34,100,-75,-24,68,-14,-39,-204,-170,-195
-136,-82,53,109,-95,-14,78,-9,-34,-200,-170,-195
-151,-92,58,122,-104,-17,87,-9,-29,-195,-165,-195
-165,-82,82,124,-124,0,87,0,-29,-195,-156,-195
-170,-82,87,126,-129,2,92,0,-24,-195,-151,-195
-175,-82,92,129,-134,4,92,0,-24,-190,-151,-200
-180,-82,97,131,-139,7,87,4,-24,-190,-151,-200
