I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
136,331,195,-234,-29,263,87,790,741,605,702,253
136,331,195,-234,-29,263,87,790,741,605,702,253
136,331,195,-234,-29,263,87,790,741,605,702,253
136,331,195,-234,-29,263,87,790,741,605,702,253
126,341,214,-234,-43,278,87,780,732,605,702,263
126,341,214,-234,-43,278,87,771,732,605,702,263
126,341,214,-234,-43,278,87,761,732,605,702,263
126,341,214,-234,-43,278,87,751,732,605,702,263
122,341,219,-231,-48,280,78,727,717,590,697,253
117,341,224,-229,-53,283,78,702,702,585,692,253
112,341,229,-226,-58,285,78,678,688,580,688,253
107,341,234,-224,-63,287,78,653,673,575,683,253
92,326,234,-209,-70,280,68,619,653,551,663,239
87,322,234,-204,-73,278,68,595,634,536,653,234
82,317,234,-200,-75,275,68,570,614,522,644,229
78,312,234,-195,-78,273,68,546,595,507,634,224
73,297,224,-185,-75,261,63,502,556,483,619,214
68,292,224,-180,-78,258,58,468,527,458,605,204
63,287,224,-175,-80,256,53,434,497,434,590,195
58,283,224,-170,-82,253,48,400,468,409,575,185
53,273,219,-163,-82,246,43,366,439,375,546,161
48,263,214,-156,-82,239,39,331,409,351,527,146
43,253,209,-148,-82,231,34,297,380,326,507,131
39,244,204,-141,-82,224,29,263,351,302,488,117
34,229,195,-131,-80,212,24,224,322,278,468,97
29,214,185,-122,-78,200,19,195,292,253,448,87
24,200,175,-112,-75,187,14,165,263,229,429,78
19,185,165,-102,-73,175,9,136,234,204,409,68
14,175,161,-95,-73,168,4,107,204,175,385,48
9,165,156,-87,-73,161,0,87,185,156,370,39
4,156,151,-80,-73,153,-4,68,165,136,356,29
0,146,146,-73,-73,146,-9,48,146,117,341,19
-9,126,136,-58,-73,131,-9,29,126,92,322,9
-9,117,126,-53,-68,122,-9,9,107,78,312,0
-9,107,117,-48,-63,112,-9,-9,87,63,302,-9
-9,97,107,-43,-58,102,-9,-29,68,48,292,-19
-14,82,97,-34,-56,90,-19,-39,48,34,283,-29
-19,78,97,-29,-58,87,-19,-48,39,19,273,-39
-24,73,97,-24,-61,85,-19,-58,29,4,263,-48
-29,68,97,-19,-63,82,-19,-68,19,-9,253,-58
-39,63,102,-12,-70,82,-19,-78,4,-14,239,-68
-39,58,97,-9,-68,78,-19,-87,0,-19,234,-68
