I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
68,-29,-97,-19,82,-63,146,146,136,97,-39,48
68,-29,-97,-19,82,-63,146,146,136,97,-39,48
68,-29,-97,-19,82,-63,146,146,136,97,-39,48
68,-29,-97,-19,82,-63,146,146,136,97,-39,48
73,-19,-92,-26,82,-56,146,146,146,97,-29,58
78,-19,-97,-29,87,-58,146,146,146,97,-29,58
82,-19,-102,-31,92,-61,146,146,146,97,-29,58
87,-19,-107,-34,97,-63,146,146,146,97,-29,58
92,-14,-107,-39,100,-61,146,146,141,92,-34,48
97,-9,-107,-43,102,-58,146,146,136,87,-39,48
102,-4,-107,-48,104,-56,146,146,131,82,-43,48
107,0,-107,-53,107,-53,146,146,126,78,-48,48
97,-14,-112,-41,104,-63,156,136,122,73,-53,43
87,-29,-117,-29,102,-73,156,136,117,68,-58,39
78,-43,-122,-17,100,-82,156,136,112,63,-63,34
68,-58,-126,-4,97,-92,156,136,107,58,-68,29
58,-68,-126,4,92,-97,146,126,92,43,-78,19
58,-68,-126,4,92,-97,146,126,87,39,-87,9
58,-68,-126,4,92,-97,146,126,82,34,-97,0
58,-68,-126,4,92,-97,146,126,78,29,-107,-9
58,-63,-122,2,90,-92,146,126,87,39,-97,0
58,-58,-117,0,87,-87,146,126,87,39,-97,0
58,-53,-112,-2,85,-82,146,126,87,39,-97,0
58,-48,-107,-4,82,-78,146,126,87,39,-97,0
58,-58,-117,0,87,-87,146,117,78,29,-97,-9
58,-58,-117,0,87,-87,146,117,78,29,-97,-9
58,-58,-117,0,87,-87,146,117,78,29,-97,-9
58,-58,-117,0,87,-87,146,117,78,29,-97,-9
53,-73,-126,9,90,-100,136,112,68,19,-107,-9
48,-78,-126,14,87,-102,136,107,68,19,-107,-9
43,-82,-126,19,85,-104,136,102,68,19,-107,-9
39,-87,-126,24,82,-107,136,97,68,19,-107,-9
39,-87,-126,24,82,-107,131,87,68,19,-107,0
39,-87,-126,24,82,-107,126,87,68,19,-107,0
39,-87,-126,24,82,-107,122,87,68,19,-107,0
39,-87,-126,24,82,-107,117,87,68,19,-107,0
53,-78,-131,12,92,-104,107,73,58,9,-117,-9
58,-78,-136,9,97,-107,107,68,58,9,-117,-9
63,-78,-141,7,102,-109,107,63,58,9,-117,-9
68,-78,-146,4,107,-112,107,58,58,9,-117,-9
58,-92,-151,17,104,-122,92,43,53,0,-117,-19
48,-97,-146,24,97,-122,87,39,48,0,-117,-19
39,-102,-141,31,90,-122,82,34,43,0,-117,-19
29,-107,-136,39,82,-122,78,29,39,0,-117,-19
43,-87,-131,21,87,-109,78,19,39,0,-126,-19
48,-78,-126,14,87,-102,78,19,39,0,-126,-19
53,-68,-122,7,87,-95,78,19,39,0,-126,-19
58,-58,-117,0,87,-87,78,19,39,0,-126,-19
53,-73,-126,9,90,-100,87,24,43,4,-112,-14
