I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-19,-102,-82,61,31,-92,-97,-19,-190,-195,-180,-117
-4,-97,-92,51,43,-95,-97,-9,-185,-190,-175,-112
-9,-92,-82,51,36,-87,-92,0,-175,-190,-175,-107
-29,-107,-78,68,24,-92,-102,-4,-180,-190,-175,-117
-39,-107,-68,73,14,-87,-102,-9,-185,-190,-175,-112
-29,-92,-63,61,17,-78,-97,-4,-190,-190,-180,-107
-19,-92,-73,56,26,-82,-92,-4,-200,-195,-190,-107
-29,-102,-73,65,21,-87,-92,-9,-195,-195,-190,-112
-43,-117,-73,80,14,-95,-87,0,-185,-195,-185,-107
-39,-112,-73,75,17,-92,-87,-4,-190,-195,-185,-107
-29,-122,-92,75,31,-107,-48,68,-146,-170,-185,-126
-287,-527,-239,407,-24,-383,868,1810,834,419,-131,-375
-1068,-1795,-727,1432,-170,-1261,3777,7334,3972,2303,48,-1156
-1073,-1859,-785,1466,-143,-1322,3860,7529,4118,2386,43,-1205
-24,-63,-39,43,7,-51,-224,-278,-317,-263,-175,-92
200,395,195,-297,2,295,-1176,-2137,-1395,-888,-204,209
-204,-317,-112,261,-46,-214,478,1034,419,195,-112,-239
-117,-219,-102,168,-7,-161,204,551,170,39,-126,-180
34,48,14,-41,9,31,-424,-639,-492,-346,-146,-4
-68,-117,-48,92,-9,-82,-34,117,-43,-68,-107,-97
-102,-161,-58,131,-21,-109,39,244,48,-4,-102,-112
-102,-53,48,78,-75,-2,-161,-253,-219,-175,-117,-53
-131,-73,58,102,-95,-7,-58,-156,-161,-151,-122,-102
-34,-117,-82,75,24,-100,-107,-102,-107,-58,-92,-97
29,-102,-131,36,80,-117,-287,-366,-214,-63,-58,-34
-14,-78,-63,46,24,-70,-263,-512,-263,-97,-68,-43
-9,-63,-53,36,21,-58,-248,-605,-297,-122,-82,-73
14,-53,-68,19,41,-61,-331,-805,-400,-156,-87,-63
-9,-68,-58,39,24,-63,-385,-1005,-497,-200,-97,-73
-14,-78,-63,46,24,-70,-405,-1151,-566,-229,-92,-78
24,-53,-78,14,51,-65,-492,-1385,-673,-268,-82,-53
146,112,-34,-129,90,39,-990,-2391,-1229,-566,-107,63
463,570,107,-517,178,339,-2137,-4631,-2479,-1283,-161,361
605,771,165,-688,219,468,-2591,-5587,-3010,-1571,-170,502
375,424,48,-400,163,236,-1781,-4177,-2220,-1093,-146,263
234,161,-73,-197,153,43,-1273,-3279,-1708,-766,-131,87
258,146,-112,-202,185,17,-1371,-3494,-1810,-805,-122,107
190,53,-136,-122,163,-41,-1263,-3328,-1727,-736,-107,78
87,-73,-161,-7,124,-117,-1068,-3010,-1581,-649,-112,0
102,-58,-161,-21,131,-109,-1078,-3059,-1620,-663,-107,0
170,39,-131,-104,151,-46,-1063,-3069,-1620,-634,-53,43
151,39,-112,-95,131,-36,-961,-2908,-1532,-561,-19,34
73,-34,-107,-19,90,-70,-893,-2771,-1493,-551,-39,-19
53,-92,-146,19,100,-119,-902,-2747,-1532,-580,-73,-48
63,-126,-190,31,126,-158,-966,-2771,-1561,-595,-68,-34
58,-156,-214,48,136,-185,-1019,-2796,-1590,-590,-39,9
68,-195,-263,63,165,-229,-1068,-2791,-1620,-585,-4,53
73,-234,-307,80,190,-270,-1098,-2742,-1620,-566,39,97
68,-268,-336,100,202,-302,-1107,-2649,-1590,-522,97,156
78,-297,-375,109,226,-336,-1122,-2571,-1566,-507,126,195
82,-322,-405,119,244,-363,-1132,-2518,-1551,-497,156,229
82,-292,-375,104,229,-334,-1137,-2444,-1493,-429,244,322
122,-229,-351,53,236,-290,-1146,-2318,-1385,-326,375,448
151,-204,-356,26,253,-280,-1151,-2186,-1337,-287,453,546
107,-214,-322,53,214,-268,-1127,-2064,-1322,-312,488,590
87,-170,-258,41,173,-214,-1058,-1917,-1278,-322,536,644
102,-107,-209,2,156,-158,-971,-1727,-1185,-302,605,727
78,-92,-170,7,124,-131,-893,-1542,-1093,-258,673,810
58,-68,-126,4,92,-97,-824,-1390,-995,-204,741,873
63,-9,-73,-26,68,-41,-761,-1259,-912,-175,790,927
48,14,-34,-31,41,-9,-702,-1122,-814,-131,839,951
-4,39,43,-17,-24,41,-644,-980,-717,-87,878,966
-43,102,146,-29,-95,124,-566,-868,-653,-97,878,971
-68,151,219,-41,-143,185,-488,-766,-610,-126,849,932
-112,161,273,-24,-192,217,-429,-649,-531,-112,819,888
-122,195,317,-36,-219,256,-361,-517,-434,-48,814,868
-87,244,331,-78,-209,287,-287,-385,-317,29,810,849
-78,248,326,-85,-202,287,-234,-273,-214,78,766,790
-97,219,317,-61,-207,268,-195,-185,-151,73,653,678
-92,204,297,-56,-195,251,-165,-97,-102,78,556,561
-68,200,268,-65,-168,234,-117,-4,-43,112,497,483
-48,185,234,-68,-141,209,-73,78,9,141,434,409
-58,141,200,-41,-129,170,-43,146,53,151,375,336
-58,112,170,-26,-114,141,-19,195,78,156,317,283
-43,78,122,-17,-82,100,-4,229,78,131,229,204
-43,34,78,4,-61,56,0,248,73,92,141,122
-39,14,53,12,-46,34,14,273,78,73,73,63
-29,4,34,12,-31,19,24,292,78,58,29,24
-43,-48,-4,46,-19,-26,14,292,58,34,-14,-4
-68,-97,-29,82,-19,-63,4,292,43,14,-34,-24
-24,-53,-29,39,2,-41,24,322,63,29,-19,-9
9,-14,-24,2,17,-19,48,341,78,43,-9,-9
-19,-53,-34,36,7,-43,39,331,73,34,-29,-34
-39,-73,-34,56,-2,-53,29,326,73,24,-48,-53
-34,-53,-19,43,-7,-36,39,336,73,29,-63,-53
-24,-48,-24,36,0,-36,39,341,78,34,-73,-58
-19,-73,-53,46,17,-63,24,341,73,24,-82,-73
-29,-92,-63,61,17,-78,24,346,68,14,-87,-78
-24,-78,-53,51,14,-65,34,361,73,24,-78,-78
-19,-68,-48,43,14,-58,43,370,78,34,-68,-78
-34,-87,-53,61,9,-70,48,375,82,34,-78,-82
-53,-92,-39,73,-7,-65,48,380,87,43,-78,-82
-43,-78,-34,61,-4,-56,58,385,97,53,-78,-78
-19,-58,-39,39,9,-48,58,385,97,48,-87,-82
-9,-68,-58,39,24,-63,43,380,92,39,-92,-92
-29,-92,-63,61,17,-78,34,375,92,39,-92,-97
-48,-102,-53,75,2,-78,39,390,97,48,-82,-87
-24,-87,-63,56,19,-75,43,409,102,63,-78,-78
-9,-73,-63,41,26,-68,48,424,112,68,-68,-73
-24,-78,-53,51,14,-65,58,434,126,78,-68,-73
-24,-73,-48,48,12,-61,68,434,126,78,-63,-68
-14,-73,-58,43,21,-65,63,429,122,73,-73,-73
-19,-68,-48,43,14,-58,63,439,136,78,-68,-78
-34,-73,-39,53,2,-56,73,453,151,87,-48,-78
-43,-87,-43,65,0,-65,73,453,151,92,-43,-73
-24,-82,-58,53,17,-70,63,458,151,87,-53,-78
-9,-63,-53,36,21,-58,63,463,161,92,-53,-82
-29,-68,-39,48,4,-53,73,478,165,102,-43,-78
-39,-78,-39,58,0,-58,82,497,175,112,-43,-73
-34,-73,-39,53,2,-56,82,502,185,112,-43,-73
-19,-58,-39,39,9,-48,82,512,195,126,-29,-63
4,-53,-58,24,31,-56,82,517,200,131,-29,-63
4,-63,-68,29,36,-65,82,527,200,126,-34,-68
-19,-68,-48,43,14,-58,87,541,214,131,-24,-63
-34,-63,-29,48,-2,-46,102,561,229,151,-14,-58
-29,-48,-19,39,-4,-34,122,580,244,161,-14,-53
-9,-48,-39,29,14,-43,126,590,253,170,-9,-58
-4,-53,-48,29,21,-51,117,600,258,175,-14,-58
-39,-63,-24,51,-7,-43,112,610,268,180,0,-53
-48,-58,-9,53,-19,-34,126,624,283,195,14,-43
-29,-53,-24,41,-2,-39,141,639,297,209,19,-34
-39,-78,-39,58,0,-58,136,653,307,204,19,-39
-39,-82,-43,61,2,-63,136,663,317,204,19,-43
-9,-53,-43,31,17,-48,151,683,326,224,24,-39
-9,-43,-34,26,12,-39,161,702,341,244,24,-39
-14,-39,-24,26,4,-31,170,722,361,253,29,-39
-19,-43,-24,31,2,-34,180,732,375,253,34,-34
-9,-34,-24,21,7,-29,180,751,385,268,48,-34
9,-19,-29,4,19,-24,185,785,414,292,58,-19
0,-29,-29,14,14,-29,200,810,424,307,63,-14
-4,-43,-39,24,17,-41,204,824,444,317,63,-14
0,-29,-29,14,14,-29,214,854,463,326,68,-14
0,-24,-24,12,12,-24,219,873,473,331,68,-14
-9,-29,-19,19,4,-24,229,883,488,346,68,-14
-19,-29,-9,24,-4,-19,239,912,507,361,78,-14
-29,-29,0,29,-14,-14,244,936,527,370,87,-14
-34,-39,-4,36,-14,-21,248,956,536,385,87,-14
-29,-39,-9,34,-9,-24,263,985,561,400,102,-4
-9,-24,-14,17,2,-19,278,1029,595,429,122,4
0,-9,-9,4,4,-9,283,1058,624,458,131,4
4,-9,-14,2,9,-12,292,1088,653,473,141,0
4,-9,-14,2,9,-12,307,1117,673,492,151,4
-4,-14,-9,9,2,-12,322,1132,688,512,156,9
-14,-4,9,9,-12,2,331,1156,712,531,165,14
-14,0,14,7,-14,7,341,1176,736,546,175,19
-24,-14,9,19,-17,-2,351,1205,756,566,190,29
-14,-4,9,9,-12,2,366,1239,785,600,204,43
4,9,4,-7,0,7,380,1268,819,629,224,48
-9,4,14,2,-12,9,385,1298,849,658,234,58
-14,0,14,7,-14,7,385,1317,863,673,239,63
4,9,4,-7,0,7,390,1332,888,697,244,63
4,14,9,-9,-2,12,395,1351,907,717,253,73
0,9,9,-4,-4,9,395,1361,927,732,268,78
4,9,4,-7,0,7,395,1376,941,756,283,82
4,14,9,-9,-2,12,405,1395,971,790,302,87
0,19,19,-9,-9,19,414,1415,1005,824,322,102
9,29,19,-19,-4,24,419,1439,1034,863,331,107
19,24,4,-21,7,14,414,1444,1049,878,336,107
14,19,4,-17,4,12,409,1444,1058,888,341,117
4,24,19,-14,-7,21,409,1439,1063,907,351,122
19,34,14,-26,2,24,405,1434,1073,917,370,122
43,39,-4,-41,24,17,405,1429,1073,932,380,126
39,29,-9,-34,24,9,400,1424,1088,961,395,131
14,19,4,-17,4,12,390,1410,1102,985,414,146
4,14,9,-9,-2,12,385,1405,1117,1005,424,161
9,9,0,-9,4,4,375,1395,1107,1015,424,165
34,29,-4,-31,19,12,370,1385,1112,1024,444,175
53,48,-4,-51,29,21,366,1361,1117,1034,458,185
24,24,0,-24,12,12,341,1312,1083,1019,448,175
24,4,-19,-14,21,-7,312,1268,1054,1010,439,170
58,24,-34,-41,46,-4,322,1244,1044,1010,453,175
58,19,-39,-39,48,-9,336,1220,1039,1005,453,175
48,14,-34,-31,41,-9,317,1180,1019,1005,448,175
53,9,-43,-31,48,-17,283,1141,995,995,448,175
53,9,-43,-31,48,-17,273,1102,976,980,448,180
63,19,-43,-41,53,-12,268,1063,946,961,444,185
58,9,-48,-34,53,-19,253,1015,902,927,424,175
43,-14,-58,-14,51,-36,219,946,854,883,419,161
53,-9,-63,-21,58,-36,200,902,810,844,409,156
63,-14,-78,-24,70,-46,175,854,771,810,395,151
53,-24,-78,-14,65,-51,151,800,722,775,375,146
43,-34,-78,-4,61,-56,136,761,673,746,351,136
58,-14,-73,-21,65,-43,131,727,639,712,341,136
68,-4,-73,-31,70,-39,112,692,605,683,331,126
48,-24,-73,-12,61,-48,92,634,551,624,307,117
43,-43,-87,0,65,-65,68,580,488,556,268,102
53,-48,-102,-2,78,-75,53,531,434,497,244,87
48,-53,-102,2,75,-78,48,497,395,463,234,82
43,-68,-112,12,78,-90,39,458,356,429,214,78
48,-68,-117,9,82,-92,9,419,317,390,190,63
43,-78,-122,17,82,-100,-4,390,278,346,161,53
29,-87,-117,29,73,-102,-4,366,248,312,136,39
19,-92,-112,36,65,-102,-14,336,209,273,112,24
-9,-112,-102,61,46,-107,-39,297,156,224,87,4
19,-102,-122,41,70,-112,-53,258,112,185,68,-9
63,-73,-136,4,100,-104,-53,239,92,161,63,-9
29,-97,-126,34,78,-112,-63,224,63,126,48,-19
-19,-141,-122,80,51,-131,-78,195,29,87,19,-39
14,-102,-117,43,65,-109,-63,190,29,92,9,-29
53,-58,-112,2,82,-85,-48,200,34,97,9,-24
34,-97,-131,31,82,-114,-73,175,0,68,-24,-53
9,-117,-126,53,68,-122,-92,141,-34,29,-48,-73
-4,-117,-112,61,53,-114,-97,126,-53,9,-48,-73
-9,-136,-126,73,58,-131,-102,112,-78,-19,-58,-82
19,-122,-141,51,80,-131,-87,102,-87,-34,-63,-92
29,-112,-141,41,85,-126,-87,97,-87,-39,-73,-97
-9,-131,-122,70,56,-126,-102,82,-97,-48,-87,-102
-24,-136,-112,80,43,-124,-107,87,-102,-48,-87,-97
0,-122,-122,61,61,-122,-112,87,-112,-53,-92,-97
9,-117,-126,53,68,-122,-112,78,-122,-68,-92,-97
0,-126,-126,63,63,-126,-122,63,-131,-82,-92,-102
-4,-146,-141,75,68,-143,-131,48,-146,-97,-97,-107
-9,-156,-146,82,68,-151,-126,43,-156,-102,-97,-112
-9,-151,-141,80,65,-146,-122,43,-156,-107,-102,-112
-19,-156,-136,87,58,-146,-126,39,-165,-112,-117,-117
-29,-165,-136,97,53,-151,-126,39,-175,-107,-131,-122
-24,-165,-141,95,58,-153,-117,48,-175,-107,-136,-122
-4,-151,-146,78,70,-148,-117,53,-165,-112,-126,-126
0,-136,-136,68,68,-136,-122,48,-161,-117,-117,-126
0,-141,-141,70,70,-141,-126,29,-170,-122,-126,-131
-9,-156,-146,82,68,-151,-126,29,-175,-131,-136,-146
-14,-161,-146,87,65,-153,-117,34,-180,-131,-136,-141
-14,-156,-141,85,63,-148,-112,34,-180,-126,-131,-131
-19,-161,-141,90,61,-151,-117,34,-185,-126,-146,-131
-19,-161,-141,90,61,-151,-122,39,-185,-131,-151,-141
-4,-151,-146,78,70,-148,-112,43,-180,-131,-146,-136
-4,-151,-146,78,70,-148,-112,39,-175,-136,-141,-136
-19,-165,-146,92,63,-156,-122,34,-180,-141,-146,-146
-29,-175,-146,102,58,-161,-122,34,-180,-141,-146,-151
-24,-170,-146,97,61,-158,-117,43,-185,-141,-136,-151
-19,-161,-141,90,61,-151,-112,48,-180,-136,-126,-141
-24,-165,-141,95,58,-153,-117,48,-185,-141,-141,-136
-29,-180,-151,104,61,-165,-117,48,-190,-146,-156,-146
-19,-170,-151,95,65,-161,-102,53,-180,-136,-146,-141
-14,-165,-151,90,68,-158,-97,53,-180,-131,-141,-136
-29,-190,-161,109,65,-175,-112,43,-190,-151,-156,-146
-39,-190,-151,114,56,-170,-112,43,-190,-156,-156,-146
-14,-156,-141,85,63,-148,-87,58,-170,-136,-141,-131
9,-136,-146,63,78,-141,-82,63,-170,-131,-146,-131
-9,-165,-156,87,73,-161,-97,53,-190,-151,-161,-151
-29,-170,-141,100,56,-156,-92,58,-190,-146,-165,-146
-4,-161,-156,82,75,-158,-87,73,-180,-136,-161,-131
-4,-180,-175,92,85,-178,-87,68,-190,-141,-165,-141
-24,-190,-165,107,70,-178,-87,63,-190,-146,-165,-156
-9,-180,-170,95,80,-175,-92,63,-185,-146,-165,-151
-24,-185,-161,104,68,-173,-92,63,-185,-146,-170,-151
-48,-190,-141,119,46,-165,-78,68,-180,-151,-161,-151
-39,-170,-131,104,46,-151,-73,78,-175,-141,-161,-151
-14,-141,-126,78,56,-134,-73,87,-170,-136,-161,-151
-4,-136,-131,70,63,-134,-73,87,-170,-136,-161,-151
-29,-165,-136,97,53,-151,-73,87,-170,-136,-165,-151
-48,-190,-141,119,46,-165,-78,87,-170,-141,-165,-151
-19,-170,-151,95,65,-161,-68,87,-165,-131,-156,-151
0,-161,-161,80,80,-161,-63,92,-161,-126,-151,-151
-24,-175,-151,100,63,-163,-58,92,-161,-126,-156,-151
-43,-180,-136,112,46,-158,-58,97,-161,-126,-161,-151
-24,-161,-136,92,56,-148,-63,92,-165,-131,-165,-161
-24,-156,-131,90,53,-143,-68,87,-165,-131,-170,-165
-39,-170,-131,104,46,-151,-68,87,-165,-126,-165,-156
-29,-175,-146,102,58,-161,-73,92,-170,-126,-165,-156
-9,-161,-151,85,70,-156,-78,92,-165,-122,-170,-165
-9,-156,-146,82,68,-151,-73,97,-156,-117,-161,-161
-29,-161,-131,95,51,-146,-63,102,-151,-112,-151,-156
-34,-165,-131,100,48,-148,-53,102,-151,-117,-151,-156
-39,-170,-131,104,46,-151,-58,97,-151,-117,-151,-151
-48,-180,-131,114,41,-156,-73,92,-156,-122,-156,-156
-43,-190,-146,117,51,-168,-73,97,-156,-117,-156,-156
-29,-170,-141,100,56,-156,-58,107,-146,-112,-146,-151
-34,-170,-136,102,51,-153,-63,97,-146,-112,-146,-146
-58,-195,-136,126,39,-165,-73,82,-151,-117,-161,-156
-48,-190,-141,119,46,-165,-68,92,-141,-107,-146,-146
