I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-48,29,78,9,-63,53,-78,-107,-39,-19,39,136
-48,29,78,9,-63,53,-78,-107,-39,-19,39,136
-48,29,78,9,-63,53,-78,-107,-39,-19,39,136
-48,29,78,9,-63,53,-78,-107,-39,-19,39,136
-48,29,78,9,-63,53,-78,-107,-48,-19,29,126
-48,29,78,9,-63,53,-78,-107,-48,-19,29,126
-48,29,78,9,-63,53,-78,-107,-48,-19,29,126
-48,29,78,9,-63,53,-78,-107,-48,-19,29,126
-48,19,68,14,-58,43,-78,-117,-48,-19,29,136
-48,19,68,14,-58,43,-78,-117,-48,-19,29,136
-48,19,68,14,-58,43,-78,-117,-48,-19,29,136
-48,19,68,14,-58,43,-78,-117,-48,-19,29,136
-48,19,68,14,-58,43,-78,-107,-48,-29,29,136
-48,19,68,14,-58,43,-78,-107,-48,-29,29,136
-48,19,68,14,-58,43,-78,-107,-48,-29,29,136
-48,19,68,14,-58,43,-78,-107,-48,-29,29,136
-48,29,78,9,-63,53,-78,-107,-48,-29,19,126
-48,29,78,9,-63,53,-78,-107,-48,-29,19,126
-48,29,78,9,-63,53,-78,-107,-48,-29,19,126
-48,29,78,9,-63,53,-78,-107,-48,-29,19,126
-48,29,78,9,-63,53,-78,-117,-58,-29,19,126
-48,29,78,9,-63,53,-78,-117,-58,-29,19,126
-48,29,78,9,-63,53,-78,-117,-58,-29,19,126
-48,29,78,9,-63,53,-78,-117,-58,-29,19,126
-48,29,78,9,-63,53,-78,-117,-58,-29,19,117
-48,29,78,9,-63,53,-78,-117,-58,-29,19,117
-48,29,78,9,-63,53,-78,-117,-58,-29,19,117
-48,29,78,9,-63,53,-78,-117,-58,-29,19,117
-48,29,78,9,-63,53,-78,-117,-58,-39,19,117
-48,29,78,9,-63,53,-78,-117,-58,-39,19,117
-48,29,78,9,-63,53,-78,-117,-58,-39,19,117
-48,29,78,9,-63,53,-78,-117,-58,-39,19,117
-48,34,82,7,-65,58,-68,-107,-48,-34,29,117
-48,39,87,4,-68,63,-68,-107,-48,-29,29,117
-48,58,107,-4,-78,82,-68,-107,-43,-14,34,122
-48,68,117,-9,-82,92,-68,-107,-39,-4,43,122
-39,82,122,-21,-80,102,-68,-102,-24,0,48,141
-39,87,126,-24,-82,107,-68,-102,-19,4,48,146
-34,92,126,-29,-80,109,-68,-102,-19,9,53,146
-29,92,122,-31,-75,107,-68,-102,-14,9,58,146
-29,97,126,-34,-78,112,-82,-102,-14,9,68,151
-29,97,126,-34,-78,112,-82,-97,-14,14,68,151
-24,102,126,-39,-75,114,-82,-97,-9,14,68,151
-24,102,126,-39,-75,114,-82,-92,-9,19,68,151
-14,102,117,-43,-65,109,-78,-87,-9,19,68,151
-14,107,122,-46,-68,114,-78,-82,0,19,68,151
-14,107,122,-46,-68,114,-78,-78,4,29,73,151
-14,107,122,-46,-68,114,-78,-73,9,29,78,151
-14,112,126,-48,-70,119,-82,-68,19,34,68,151
-9,112,122,-51,-65,117,-82,-63,24,34,68,151
-9,112,122,-51,-65,117,-87,-58,29,34,68,161
-4,131,136,-63,-70,134,-97,-53,34,43,78,165
4,151,146,-78,-70,148,-92,-53,48,63,97,175
9,170,161,-90,-75,165,-107,-53,53,68,102,190
9,165,156,-87,-73,161,-122,-63,48,68,102,190
9,161,151,-85,-70,156,-131,-78,39,58,102,190
9,170,161,-90,-75,165,-131,-102,24,53,112,200
14,165,151,-90,-68,158,-136,-107,19,53,112,200
19,161,141,-90,-61,151,-141,-117,14,48,107,200
19,156,136,-87,-58,146,-151,-126,4,43,102,195
19,156,136,-87,-58,146,-156,-136,-14,43,102,185
19,141,122,-80,-51,131,-156,-136,-24,34,97,180
24,141,117,-82,-46,129,-156,-141,-34,19,82,175
24,141,117,-82,-46,129,-156,-141,-34,19,78,175
24,136,112,-80,-43,124,-161,-141,-43,9,78,175
29,131,102,-80,-36,117,-156,-146,-43,9,73,175
29,126,97,-78,-34,112,-156,-151,-48,0,68,170
