I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
566,97,-468,-331,517,-185,-136,107,19,29,68,87
566,97,-468,-331,517,-185,-136,107,19,29,68,87
566,97,-468,-331,517,-185,-136,107,19,29,68,87
566,97,-468,-331,517,-185,-136,107,19,29,68,87
458,53,-405,-256,431,-175,-146,-73,-29,-29,-4,24
361,9,-351,-185,356,-170,-156,-253,-68,-87,-68,-29
263,-34,-297,-114,280,-165,-165,-434,-107,-146,-131,-82
165,-78,-244,-43,204,-161,-175,-614,-146,-204,-195,-136
112,-112,-224,0,168,-168,-141,-624,-175,-239,-229,-170
58,-146,-204,43,131,-175,-117,-624,-204,-273,-263,-195
4,-180,-185,87,95,-183,-92,-624,-234,-307,-297,-219
-48,-214,-165,131,58,-190,-68,-624,-263,-341,-331,-244
-78,-209,-131,143,26,-170,-58,-580,-253,-326,-317,-234
-107,-204,-97,156,-4,-151,-48,-536,-244,-312,-302,-224
-136,-200,-63,168,-36,-131,-39,-492,-234,-297,-287,-214
-165,-195,-29,180,-68,-112,-29,-448,-224,-283,-273,-204
-165,-156,9,161,-87,-73,-14,-370,-175,-234,-219,-165
-165,-126,39,146,-102,-43,0,-292,-126,-185,-175,-126
-165,-97,68,131,-117,-14,14,-214,-78,-136,-131,-87
-165,-68,97,117,-131,14,29,-136,-29,-87,-87,-48
-161,-53,107,107,-134,26,53,-87,-9,-63,-68,-34
-156,-39,117,97,-136,39,78,-48,9,-39,-48,-19
-151,-24,126,87,-139,51,102,-9,29,-14,-29,-4
-146,-9,136,78,-141,63,126,29,48,9,-9,9
-136,0,136,68,-136,68,117,39,53,19,0,19
-136,0,136,68,-136,68,117,48,58,19,0,19
-136,0,136,68,-136,68,117,58,63,19,0,19
-136,0,136,68,-136,68,117,68,68,19,0,19
-146,-9,136,78,-141,63,131,73,78,29,4,29
-146,-9,136,78,-141,63,136,78,78,29,9,29
-146,-9,136,78,-141,63,141,82,78,29,14,29
-146,-9,136,78,-141,63,146,87,78,29,19,29
-136,-9,126,73,-131,58,136,87,68,29,9,29
-136,-9,126,73,-131,58,136,87,68,29,9,29
-136,-9,126,73,-131,58,136,87,68,29,9,29
-136,-9,126,73,-131,58,136,87,68,29,9,29
