I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-14,-4,9,9,-12,2,29,-39,-48,-43,-92,-87
-14,-9,4,12,-9,-2,29,-43,-48,-43,-92,-97
-9,9,19,0,-14,14,24,-48,-48,-43,-92,-97
-14,0,14,7,-14,7,24,-39,-43,-34,-82,-97
-19,-9,9,14,-14,0,24,-34,-39,-34,-82,-97
-29,-9,19,19,-24,4,24,-34,-34,-34,-82,-97
-34,-9,24,21,-29,7,24,-34,-29,-34,-78,-97
-19,4,24,7,-21,14,19,-34,-43,-39,-87,-102
-19,9,29,4,-24,19,19,-34,-43,-39,-87,-102
-14,9,24,2,-19,17,24,-34,-43,-34,-87,-92
-14,9,24,2,-19,17,24,-34,-39,-34,-87,-92
-24,0,24,12,-24,12,14,-34,-39,-34,-78,-102
-34,-9,24,21,-29,7,19,-34,-39,-34,-82,-112
-48,-24,24,36,-36,0,19,-34,-48,-43,-87,-112
-68,-34,34,51,-51,0,9,-34,-48,-43,-87,-112
-53,-14,39,34,-46,12,0,-48,-39,-29,-73,-92
-43,-4,39,24,-41,17,4,-48,-39,-24,-68,-87
-34,4,39,14,-36,21,4,-43,-39,-24,-68,-78
-29,14,43,7,-36,29,4,-43,-39,-24,-78,-73
-24,0,24,12,-24,12,14,-34,-39,-39,-87,-82
-24,-4,19,14,-21,7,14,-39,-43,-43,-82,-82
-24,-4,19,14,-21,7,14,-39,-48,-53,-82,-82
-9,9,19,0,-14,14,14,-39,-53,-58,-82,-82
-9,14,24,-2,-17,19,9,-34,-48,-43,-73,-92
-9,14,24,-2,-17,19,9,-34,-43,-34,-73,-92
-14,0,14,7,-14,7,9,-34,-39,-19,-73,-97
-48,-19,29,34,-39,4,0,-39,-43,-29,-78,-107
-39,-29,9,34,-24,-9,4,-39,-48,-48,-82,-117
-29,-19,9,24,-19,-4,14,-39,-48,-43,-82,-107
-29,-19,9,24,-19,-4,24,-39,-53,-43,-87,-107
-34,-9,24,21,-29,7,29,-39,-58,-43,-92,-107
-39,-9,29,24,-34,9,9,-43,-53,-34,-82,-97
-39,-9,29,24,-34,9,19,-43,-53,-34,-82,-97
-39,-9,29,24,-34,9,19,-43,-53,-34,-82,-97
-34,-4,29,19,-31,12,14,-43,-53,-34,-82,-97
-34,-14,19,24,-26,2,14,-53,-63,-39,-78,-82
-34,-14,19,24,-26,2,14,-53,-63,-39,-78,-82
-39,-14,24,26,-31,4,14,-53,-63,-48,-82,-87
-39,-14,24,26,-31,4,19,-53,-63,-48,-82,-87
-29,-4,24,17,-26,9,29,-53,-58,-29,-82,-87
-29,-4,24,17,-26,9,29,-53,-58,-29,-78,-92
-29,-4,24,17,-26,9,29,-53,-63,-34,-78,-102
-34,-4,29,19,-31,12,24,-58,-63,-34,-82,-107
-34,0,34,17,-34,17,24,-53,-73,-48,-92,-97
-19,4,24,7,-21,14,24,-43,-68,-53,-87,-92
-14,4,19,4,-17,12,29,-39,-68,-53,-87,-82
-14,4,19,4,-17,12,29,-34,-68,-53,-87,-82
-24,-9,14,17,-19,2,29,-43,-58,-53,-97,-102
-24,-9,14,17,-19,2,24,-43,-58,-58,-102,-102
-19,4,24,7,-21,14,24,-43,-58,-58,-102,-102
-14,4,19,4,-17,12,24,-43,-58,-58,-107,-107
-29,-14,14,21,-21,0,24,-39,-63,-58,-102,-122
-39,-34,4,36,-21,-14,19,-39,-63,-53,-97,-122
-48,-39,9,43,-29,-14,19,-39,-63,-48,-92,-117
-53,-39,14,46,-34,-12,24,-29,-53,-39,-87,-112
-39,-14,24,26,-31,4,14,-39,-53,-43,-92,-102
-34,-4,29,19,-31,12,9,-48,-53,-48,-97,-102
-29,4,34,12,-31,19,9,-48,-53,-53,-97,-102
-24,14,39,4,-31,26,9,-48,-53,-58,-102,-102
-24,-4,19,14,-21,7,19,-43,-63,-58,-92,-92
-34,-19,14,26,-24,-2,24,-39,-63,-58,-92,-92
-34,-29,4,31,-19,-12,24,-34,-63,-58,-92,-92
-34,-48,-14,41,-9,-31,29,-29,-63,-63,-102,-87
-39,-24,14,31,-26,-4,24,-29,-48,-53,-92,-92
-39,-19,19,29,-29,0,19,-34,-48,-43,-87,-97
-43,-19,24,31,-34,2,9,-43,-58,-43,-87,-102
-43,-14,29,29,-36,7,4,-48,-58,-43,-87,-107
-19,0,19,9,-19,9,9,-39,-43,-43,-78,-107
0,24,24,-12,-12,24,9,-34,-34,-29,-68,-97
14,39,24,-26,-4,31,4,-34,-34,-24,-63,-97
0,29,29,-14,-14,29,4,-34,-34,-24,-58,-87
-43,-39,4,41,-24,-17,24,-24,-43,-53,-58,-63
-43,-58,-14,51,-14,-36,19,-24,-29,-24,-34,-34
-43,-73,-29,58,-7,-51,19,-24,-24,4,-9,-24
-24,-73,-48,48,12,-61,19,4,0,53,53,9
24,-29,-53,2,39,-41,29,43,63,161,141,58
73,14,-58,-43,65,-21,9,58,151,287,263,107
87,63,-24,-75,56,19,-9,53,224,419,395,175
97,136,39,-117,29,87,-24,39,287,546,575,317
126,234,107,-180,9,170,-63,0,326,653,746,458
131,317,185,-224,-26,251,-102,-34,380,775,912,600
146,400,253,-273,-53,326,-136,-39,473,961,1107,771
175,497,322,-336,-73,409,-156,-34,595,1171,1342,966
185,575,390,-380,-102,483,-200,-68,692,1322,1542,1176
200,668,468,-434,-134,568,-278,-117,727,1390,1708,1449
258,795,536,-527,-139,666,-346,-180,717,1400,1873,1790
287,873,585,-580,-148,729,-405,-239,639,1346,2005,2137
317,927,610,-622,-146,768,-444,-312,522,1205,2059,2435
346,995,649,-671,-151,822,-492,-390,405,1010,2064,2727
322,1044,722,-683,-200,883,-556,-502,239,810,2078,3025
273,1122,849,-697,-287,985,-605,-624,63,580,2108,3323
253,1215,961,-734,-353,1088,-634,-717,-53,405,2196,3684
175,1356,1180,-766,-502,1268,-668,-785,-68,380,2405,4138
34,1512,1478,-773,-722,1495,-688,-858,-43,400,2640,4557
-122,1664,1786,-771,-954,1725,-678,-907,-43,336,2727,4758
-263,1761,2025,-749,-1144,1893,-658,-966,-78,190,2610,4601
-380,1781,2161,-700,-1271,1971,-649,-1015,-141,43,2352,4157
-439,1747,2186,-653,-1312,1966,-605,-1044,-219,-151,2000,3635
-463,1644,2108,-590,-1285,1876,-551,-1039,-380,-439,1507,3015
-478,1429,1908,-475,-1193,1668,-497,-1029,-580,-736,912,2152
-488,1137,1625,-324,-1056,1381,-409,-971,-722,-990,248,1224
-483,814,1298,-165,-890,1056,-302,-854,-805,-1215,-448,390
-492,546,1039,-26,-766,793,-190,-736,-868,-1434,-1176,-429
-492,341,834,75,-663,588,-112,-649,-907,-1561,-1751,-1083
-483,175,658,153,-570,417,-58,-566,-936,-1590,-1844,-1239
-463,58,522,202,-492,290,-34,-512,-976,-1542,-1615,-1068
-429,-24,405,226,-417,190,19,-468,-980,-1473,-1507,-990
-395,-126,268,261,-331,70,78,-385,-946,-1410,-1468,-1015
-351,-234,117,292,-234,-58,112,-297,-897,-1327,-1346,-951
-292,-283,9,287,-151,-136,136,-214,-834,-1205,-1185,-844
-253,-292,-39,273,-107,-165,131,-175,-736,-1024,-1029,-785
-229,-302,-73,265,-78,-187,141,-136,-649,-849,-863,-697
-180,-307,-126,244,-26,-217,170,-68,-551,-736,-736,-595
-151,-287,-136,219,-7,-212,170,-4,-458,-629,-644,-512
-151,-283,-131,217,-9,-207,141,0,-375,-531,-570,-468
-126,-263,-136,195,4,-200,122,-9,-317,-434,-488,-434
-73,-195,-122,134,24,-158,112,-9,-248,-351,-409,-375
-39,-112,-73,75,17,-92,87,-24,-209,-287,-346,-336
-34,-92,-58,63,12,-75,73,-34,-195,-248,-297,-312
-73,-141,-68,107,-2,-104,73,-43,-170,-219,-258,-302
-92,-170,-78,131,-7,-124,73,-24,-141,-180,-234,-283
-73,-131,-58,102,-7,-95,78,-14,-112,-151,-204,-253
-43,-82,-39,63,-2,-61,78,-4,-92,-136,-195,-248
-24,-82,-58,53,17,-70,73,4,-73,-112,-180,-239
-24,-82,-58,53,17,-70,73,4,-73,-107,-175,-239
-29,-82,-53,56,12,-68,73,0,-73,-102,-175,-239
-39,-102,-63,70,12,-82,68,-4,-78,-92,-180,-239
-48,-122,-73,85,12,-97,68,-4,-87,-97,-180,-239
-53,-141,-87,97,17,-114,73,-4,-82,-87,-170,-239
-43,-141,-97,92,26,-119,73,9,-68,-78,-156,-239
-48,-151,-102,100,26,-126,78,14,-53,-73,-156,-239
-48,-136,-87,92,19,-112,87,14,-73,-97,-165,-248
-43,-131,-87,87,21,-109,87,14,-73,-107,-170,-248
-43,-117,-73,80,14,-95,92,14,-78,-117,-180,-244
-43,-112,-68,78,12,-90,92,9,-78,-122,-185,-244
-29,-107,-78,68,24,-92,82,0,-78,-102,-170,-234
-24,-97,-73,61,24,-85,78,0,-73,-87,-165,-234
-9,-87,-78,48,34,-82,73,4,-63,-78,-156,-234
-4,-82,-78,43,36,-80,73,14,-58,-73,-151,-229
-14,-92,-78,53,31,-85,82,4,-43,-68,-141,-219
-29,-97,-68,63,19,-82,78,4,-43,-68,-141,-224
-39,-97,-58,68,9,-78,78,0,-53,-73,-151,-224
-48,-97,-48,73,0,-73,78,0,-58,-78,-151,-229
-43,-112,-68,78,12,-90,87,4,-63,-87,-156,-234
-39,-131,-92,85,26,-112,87,9,-63,-87,-156,-234
-34,-136,-102,85,34,-119,87,19,-58,-87,-146,-229
-19,-136,-117,78,48,-126,92,24,-48,-78,-146,-229
-29,-117,-87,73,29,-102,82,14,-39,-68,-156,-248
-29,-112,-82,70,26,-97,82,19,-39,-73,-156,-253
-29,-102,-73,65,21,-87,82,19,-39,-78,-165,-258
-29,-97,-68,63,19,-82,82,14,-48,-92,-170,-273
-29,-112,-82,70,26,-97,82,14,-48,-92,-161,-258
-19,-117,-97,68,39,-107,82,9,-48,-82,-161,-258
-19,-122,-102,70,41,-112,87,9,-48,-82,-161,-253
-19,-131,-112,75,46,-122,87,14,-39,-73,-161,-248
-24,-122,-97,73,36,-109,82,24,-48,-63,-161,-248
-24,-122,-97,73,36,-109,78,24,-48,-63,-161,-248
-29,-122,-92,75,31,-107,78,24,-53,-73,-165,-253
-43,-122,-78,82,17,-100,73,24,-58,-78,-165,-258
-29,-122,-92,75,31,-107,78,34,-53,-87,-165,-253
-14,-122,-107,68,46,-114,82,34,-53,-87,-165,-253
-9,-122,-112,65,51,-117,87,34,-43,-78,-161,-248
-4,-122,-117,63,56,-119,97,34,-43,-68,-161,-248
-14,-141,-126,78,56,-134,87,29,-43,-63,-156,-268
-24,-146,-122,85,48,-134,87,24,-43,-58,-161,-273
-39,-146,-107,92,34,-126,87,24,-48,-63,-165,-278
-48,-141,-92,95,21,-117,87,19,-48,-73,-170,-278
-34,-141,-107,87,36,-124,87,24,-53,-87,-180,-283
-29,-151,-122,90,46,-136,87,24,-68,-107,-195,-287
-24,-156,-131,90,53,-143,92,24,-73,-122,-209,-287
-19,-156,-136,87,58,-146,92,29,-73,-136,-219,-287
-39,-170,-131,104,46,-151,102,34,-68,-112,-209,-283
-39,-180,-141,109,51,-161,107,39,-63,-92,-204,-287
-39,-170,-131,104,46,-151,107,39,-58,-73,-195,-292
-29,-161,-131,95,51,-146,112,39,-53,-58,-185,-297
-39,-170,-131,104,46,-151,102,34,-63,-82,-195,-312
-43,-170,-126,107,41,-148,102,34,-82,-122,-224,-326
-43,-180,-136,112,46,-158,102,34,-92,-151,-234,-336
-34,-180,-146,107,56,-163,112,43,-97,-161,-244,-346
-43,-185,-141,114,48,-163,122,53,-87,-141,-234,-336
-43,-200,-156,122,56,-178,122,48,-82,-131,-239,-336
-63,-209,-146,136,41,-178,122,48,-78,-122,-244,-331
-48,-214,-165,131,58,-190,122,53,-73,-117,-244,-331
-43,-204,-161,124,58,-183,117,43,-82,-126,-234,-336
-43,-200,-156,122,56,-178,117,43,-87,-141,-239,-336
-48,-200,-151,124,51,-175,117,43,-92,-141,-244,-336
-24,-180,-156,102,65,-168,117,43,-97,-146,-244,-336
-24,-190,-165,107,70,-178,122,53,-87,-146,-258,-346
-29,-190,-161,109,65,-175,122,53,-78,-146,-263,-351
-29,-195,-165,112,68,-180,131,58,-78,-146,-263,-351
-19,-200,-180,109,80,-190,131,58,-78,-141,-263,-356
-39,-219,-180,129,70,-200,122,53,-82,-151,-268,-361
-43,-248,-204,146,80,-226,122,53,-87,-161,-268,-366
-43,-263,-219,153,87,-241,126,53,-97,-161,-273,-370
-48,-273,-224,161,87,-248,126,53,-102,-161,-273,-370
-48,-268,-219,158,85,-244,141,53,-92,-151,-287,-380
-53,-268,-214,161,80,-241,141,58,-92,-156,-292,-390
-53,-268,-214,161,80,-241,141,58,-92,-170,-307,-405
-48,-268,-219,158,85,-244,141,58,-92,-170,-307,-409
-29,-258,-229,143,100,-244,136,68,-92,-175,-297,-405
-19,-253,-234,136,107,-244,136,68,-92,-175,-292,-405
-29,-253,-224,141,97,-239,136,68,-92,-180,-292,-405
-29,-258,-229,143,100,-244,136,68,-92,-180,-302,-414
-19,-268,-248,143,114,-258,126,68,-102,-180,-317,-409
-24,-258,-234,141,104,-246,131,68,-102,-180,-317,-405
-29,-258,-229,143,100,-244,131,73,-102,-180,-317,-400
-29,-268,-239,148,104,-253,131,73,-107,-190,-326,-405
-19,-263,-244,141,112,-253,136,63,-112,-204,-331,-395
-19,-258,-239,139,109,-248,136,63,-117,-209,-336,-390
-29,-268,-239,148,104,-253,136,63,-126,-219,-336,-380
-19,-268,-248,143,114,-258,136,63,-131,-224,-336,-375
-29,-278,-248,153,109,-263,126,58,-117,-214,-317,-361
-24,-278,-253,151,114,-265,126,58,-117,-204,-312,-356
-24,-278,-253,151,114,-265,126,53,-117,-195,-312,-351
-24,-278,-253,151,114,-265,131,48,-117,-180,-307,-346
-19,-273,-253,146,117,-263,122,48,-126,-185,-317,-326
-14,-268,-253,141,119,-261,122,48,-131,-204,-317,-322
-9,-263,-253,136,122,-258,117,43,-131,-209,-317,-292
-4,-263,-258,134,126,-261,112,43,-141,-214,-317,-278
-9,-263,-253,136,122,-258,107,34,-131,-209,-302,-258
-9,-258,-248,134,119,-253,107,29,-126,-209,-292,-244
-4,-258,-253,131,124,-256,102,24,-126,-204,-283,-224
-9,-253,-244,131,117,-248,92,19,-131,-200,-278,-204
-24,-239,-214,131,95,-226,78,0,-146,-200,-258,-180
-24,-244,-219,134,97,-231,78,-9,-146,-200,-248,-151
-24,-229,-204,126,90,-217,78,-9,-146,-200,-239,-122
-24,-214,-190,119,82,-202,63,-19,-146,-200,-224,-87
-14,-190,-175,102,80,-183,48,-19,-156,-204,-209,-58
-4,-170,-165,87,80,-168,48,-24,-156,-204,-204,-34
0,-161,-161,80,80,-161,39,-39,-165,-204,-209,-19
4,-151,-156,73,80,-153,34,-48,-165,-204,-200,4
4,-151,-156,73,80,-153,39,-48,-156,-175,-170,43
4,-156,-161,75,82,-158,34,-53,-151,-165,-146,78
4,-146,-151,70,78,-148,34,-53,-146,-156,-122,117
4,-141,-146,68,75,-143,29,-68,-141,-146,-97,161
-9,-126,-117,68,53,-122,4,-87,-151,-151,-92,185
-4,-102,-97,53,46,-100,-4,-102,-151,-146,-78,209
0,-78,-78,39,39,-78,-4,-107,-151,-136,-58,234
-14,-68,-53,41,19,-61,-14,-122,-151,-131,-53,258
-14,-68,-53,41,19,-61,-24,-126,-146,-112,-29,273
-14,-63,-48,39,17,-56,-29,-131,-141,-102,-9,297
-14,-53,-39,34,12,-46,-39,-131,-136,-87,14,317
-9,-53,-43,31,17,-48,-43,-131,-126,-73,39,341
0,-29,-29,14,14,-29,-48,-136,-122,-53,58,351
4,-4,-9,0,7,-7,-53,-141,-117,-34,82,351
4,19,14,-12,-4,17,-58,-141,-117,-29,92,356
14,39,24,-26,-4,31,-53,-136,-102,-29,117,361
24,53,29,-39,-2,41,-43,-136,-73,19,131,356
9,58,48,-34,-19,53,-58,-141,-53,34,141,341
0,53,53,-26,-26,53,-63,-146,-39,53,156,326
14,68,53,-41,-19,61,-63,-131,-24,63,170,322
9,63,53,-36,-21,58,-63,-122,-14,68,165,307
0,53,53,-26,-26,53,-68,-126,-14,68,156,287
-4,53,58,-24,-31,56,-63,-126,-14,87,161,273
-9,58,68,-24,-39,63,-58,-126,-4,107,165,244
4,63,58,-34,-26,61,-43,-122,4,122,165,224
14,82,68,-48,-26,75,-39,-112,19,131,165,209
24,87,63,-56,-19,75,-29,-97,29,141,165,195
29,92,63,-61,-17,78,-24,-92,39,141,161,180
9,78,68,-43,-29,73,-29,-92,29,122,146,141
0,63,63,-31,-31,63,-34,-92,19,112,122,122
-9,48,58,-19,-34,53,-39,-87,9,102,102,102
-29,34,63,-2,-46,48,-43,-87,0,92,78,73
-29,43,73,-7,-51,58,-39,-87,9,97,73,53
-24,48,73,-12,-48,61,-29,-82,14,102,78,48
-24,48,73,-12,-48,61,-24,-78,19,102,73,39
-34,43,78,-4,-56,61,-14,-73,14,97,58,39
-29,39,68,-4,-48,53,-4,-63,4,92,48,39
-14,39,53,-12,-34,46,0,-58,9,82,48,29
-4,43,48,-19,-26,46,0,-53,14,78,43,24
9,43,34,-26,-12,39,4,-43,14,68,29,14
-9,9,19,0,-14,14,-4,-48,4,78,34,0
-29,-14,14,21,-21,0,-4,-53,0,68,24,-19
-34,-19,14,26,-24,-2,-4,-58,-4,58,14,-24
-34,-14,19,24,-26,2,0,-53,-4,53,9,-24
-24,-4,19,14,-21,7,0,-43,9,39,-9,-24
-24,0,24,12,-24,12,0,-43,9,39,-9,-34
-24,0,24,12,-24,12,0,-43,9,39,-9,-39
-19,0,19,9,-19,9,0,-43,9,34,-14,-39
-19,4,24,7,-21,14,-4,-48,14,39,-9,-34
-19,4,24,7,-21,14,-4,-53,9,39,-14,-39
-29,-4,24,17,-26,9,-4,-58,4,34,-19,-43
-29,0,29,14,-29,14,-4,-63,4,39,-19,-43
-29,19,48,4,-39,34,-4,-53,-4,29,-24,-53
-43,-4,39,24,-41,17,-4,-53,-4,24,-34,-68
-43,-4,39,24,-41,17,-4,-53,-9,19,-43,-82
-29,4,34,12,-31,19,-4,-53,-9,19,-53,-92
-29,0,29,14,-29,14,0,-43,-4,29,-53,-87
-39,-19,19,29,-29,0,4,-43,0,29,-48,-82
-39,-14,24,26,-31,4,9,-43,4,29,-43,-73
-39,-19,19,29,-29,0,19,-39,9,39,-39,-58
-19,-14,4,17,-12,-4,14,-29,-4,24,-53,-63
-19,-9,9,14,-14,0,14,-29,-4,19,-53,-68
-29,-4,24,17,-26,9,9,-34,-9,14,-63,-82
-29,0,29,14,-29,14,9,-34,-9,9,-68,-92
-24,0,24,12,-24,12,0,-39,-9,9,-68,-92
-24,0,24,12,-24,12,4,-39,-4,9,-73,-97
-29,-9,19,19,-24,4,4,-43,-4,4,-73,-102
-29,-9,19,19,-24,4,4,-48,-14,0,-78,-112
-24,-4,19,14,-21,7,4,-48,-29,-9,-87,-112
-24,0,24,12,-24,12,9,-48,-29,-4,-87,-112
-34,0,34,17,-34,17,9,-48,-24,-4,-97,-112
-34,-4,29,19,-31,12,9,-48,-24,-4,-97,-112
-34,-14,19,24,-26,2,0,-58,-24,-4,-92,-117
-34,-14,19,24,-26,2,0,-58,-19,-4,-92,-122
-24,-14,9,19,-17,-2,4,-53,-14,-14,-97,-122
-24,-14,9,19,-17,-2,4,-53,-9,-14,-102,-126
-39,-19,19,29,-29,0,4,-53,-19,-14,-112,-131
-39,-19,19,29,-29,0,4,-53,-19,-24,-112,-136
-39,-24,14,31,-26,-4,4,-53,-19,-14,-112,-136
-34,-24,9,29,-21,-7,4,-53,-19,-14,-112,-131
-9,-9,0,9,-4,-4,9,-53,-19,-4,-107,-136
-9,0,9,4,-9,4,9,-48,-19,-4,-102,-141
-24,9,34,7,-29,21,9,-48,-19,-4,-97,-151
-34,0,34,17,-34,17,4,-48,-19,-9,-97,-161
-39,-24,14,31,-26,-4,14,-58,-19,0,-87,-151
-39,-14,24,26,-31,4,19,-48,-19,0,-87,-146
-39,-9,29,24,-34,9,19,-48,-19,0,-87,-141
-39,-29,9,34,-24,-9,19,-48,-19,0,-87,-141
-48,-29,19,39,-34,-4,14,-58,-24,-4,-82,-126
-39,-19,19,29,-29,0,9,-53,-29,-9,-78,-122
-39,-19,19,29,-29,0,9,-53,-34,-14,-73,-112
-39,-19,19,29,-29,0,4,-48,-34,-19,-68,-102
-19,-19,0,19,-9,-9,14,-48,-29,-14,-53,-82
-19,-9,9,14,-14,0,14,-48,-29,-14,-53,-78
-29,-24,4,26,-17,-9,19,-48,-29,-14,-53,-82
-29,-39,-9,34,-9,-24,19,-48,-29,-14,-53,-78
-34,-29,4,31,-19,-12,9,-48,-29,-4,-43,-82
-34,-19,14,26,-24,-2,9,-48,-29,0,-39,-82
-39,-19,19,29,-29,0,9,-48,-29,0,-29,-82
-43,-19,24,31,-34,2,9,-48,-29,0,-24,-82
-39,-19,19,29,-29,0,14,-48,-29,14,-19,-68
-29,-14,14,21,-21,0,14,-48,-29,14,-19,-58
-24,-14,9,19,-17,-2,14,-48,-14,19,-9,-53
-24,-14,9,19,-17,-2,14,-43,-14,29,-4,-43
-34,-4,29,19,-31,12,4,-34,-24,24,-14,-48
-24,-4,19,14,-21,7,9,-34,-24,19,-14,-53
-24,-4,19,14,-21,7,9,-34,-24,14,-14,-58
-24,-9,14,17,-19,2,9,-34,-19,19,-4,-53
-24,-24,0,24,-12,-12,19,-34,-9,9,-14,-34
-24,-24,0,24,-12,-12,19,-34,-19,4,-14,-29
-19,-24,-4,21,-7,-14,14,-34,-19,4,-4,-24
-19,-29,-9,24,-4,-19,14,-34,-4,14,0,-14
-19,-14,4,17,-12,-4,9,-39,4,29,4,-19
-19,-9,9,14,-14,0,9,-39,4,29,4,-19
-19,-4,14,12,-17,4,4,-39,-4,29,4,-19
-19,4,24,7,-21,14,4,-39,-4,39,14,-9
-9,4,14,2,-12,9,14,-34,4,29,4,-9
-4,4,9,0,-7,7,14,-34,4,24,4,-9
4,9,4,-7,0,7,14,-34,4,24,4,-4
19,19,0,-19,9,9,14,-34,9,24,14,4
0,-9,-9,4,4,-9,4,-48,0,19,9,-4
-29,-9,19,19,-24,4,0,-48,-4,14,4,-4
-29,0,29,14,-29,14,-4,-43,-9,19,9,0
-24,0,24,12,-24,12,-4,-43,-14,19,4,4
-34,-9,24,21,-29,7,-14,-53,4,29,14,0
-39,-4,34,21,-36,14,-19,-43,9,29,14,0
-48,-4,43,26,-46,19,-19,-43,9,29,14,0
-53,-14,39,34,-46,12,-19,-53,14,29,14,-4
-39,-4,34,21,-36,14,-24,-53,4,24,14,-4
-34,4,39,14,-36,21,-24,-53,4,24,14,0
-19,14,34,2,-26,24,-19,-53,4,24,14,4
-9,24,34,-7,-21,29,-9,-53,9,24,9,9
-9,19,29,-4,-19,24,0,-43,19,19,0,0
-24,4,29,9,-26,17,-4,-43,19,19,-9,-4
-24,0,24,12,-24,12,-9,-43,19,19,-9,-9
-19,-4,14,12,-17,4,-9,-43,14,24,-9,-14
-19,14,34,2,-26,24,-9,-53,14,34,-9,-19
-19,24,43,-2,-31,34,-9,-53,19,34,-9,-19
-19,29,48,-4,-34,39,-9,-53,19,34,-9,-19
-24,29,53,-2,-39,41,-9,-53,14,24,-19,-24
-14,24,39,-4,-26,31,-9,-43,14,9,-24,-29
-19,19,39,0,-29,29,-9,-43,14,9,-24,-29
-19,19,39,0,-29,29,-9,-39,19,9,-19,-24
-19,19,39,0,-29,29,-9,-39,19,9,-14,-24
-9,19,29,-4,-19,24,-4,-43,19,4,-14,-9
-19,9,29,4,-24,19,-4,-43,19,4,-29,-9
-19,0,19,9,-19,9,-4,-43,19,9,-29,-14
-29,9,39,9,-34,24,-4,-48,19,9,-34,-24
-34,0,34,17,-34,17,0,-39,19,0,-34,-43
-34,0,34,17,-34,17,0,-39,19,4,-34,-43
-29,0,29,14,-29,14,0,-39,14,9,-29,-43
-24,0,24,12,-24,12,0,-39,14,14,-24,-34
-34,0,34,17,-34,17,-9,-39,14,4,-34,-43
-34,4,39,14,-36,21,-9,-39,14,4,-34,-43
-29,4,34,12,-31,19,-9,-39,9,-4,-39,-43
-24,9,34,7,-29,21,-4,-39,9,-4,-39,-43
-24,0,24,12,-24,12,9,-48,9,-4,-43,-58
-34,4,39,14,-36,21,9,-43,9,-4,-48,-58
-43,4,48,19,-46,26,4,-43,9,-9,-48,-58
-48,-19,29,34,-39,4,0,-48,9,-19,-53,-63
-53,-9,43,31,-48,17,9,-39,0,-19,-53,-63
-34,4,39,14,-36,21,24,-34,0,-19,-48,-68
-24,4,29,9,-26,17,14,-34,4,-14,-48,-68
