I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-78,-87,-9,82,-34,-48,-87,-9,19,-156,-29,-58
-77,-83,-6,80,-35,-44,-83,-6,19,-153,-28,-56
-77,-78,-1,77,-38,-39,-82,-4,19,-151,-28,-53
-78,-72,6,75,-42,-33,-80,-1,18,-148,-29,-49
-78,-68,10,73,-44,-29,-78,0,18,-146,-29,-48
-77,-65,12,71,-44,-26,-73,1,21,-143,-28,-47
-77,-63,14,70,-45,-24,-68,3,23,-141,-28,-47
-78,-60,18,69,-48,-21,-62,6,26,-138,-29,-48
-78,-58,20,68,-49,-19,-58,8,28,-136,-29,-48
-73,-55,18,64,-45,-18,-55,9,31,-135,-28,-47
-68,-53,15,60,-41,-19,-53,9,33,-135,-28,-47
-63,-50,13,56,-38,-18,-50,8,36,-135,-29,-48
-58,-48,10,53,-34,-19,-48,8,38,-135,-29,-48
-51,-43,8,47,-29,-17,-47,9,39,-137,-28,-47
-43,-39,4,41,-23,-17,-47,9,39,-140,-28,-47
-33,-33,0,33,-16,-16,-48,8,38,-143,-29,-48
-29,-29,0,29,-14,-14,-48,8,38,-145,-29,-48
-33,-24,9,28,-21,-7,-44,10,42,-146,-28,-47
-42,-19,23,30,-32,2,-39,13,47,-146,-28,-47
-52,-13,39,32,-45,13,-33,16,53,-145,-29,-48
-57,-9,48,33,-52,19,-29,18,57,-145,-29,-48
-59,-8,51,33,-55,21,-26,19,58,-148,-28,-47
-58,-8,50,33,-54,21,-24,19,58,-150,-28,-47
-57,-9,48,33,-52,19,-21,18,57,-153,-29,-48
-57,-9,48,33,-52,19,-19,18,57,-155,-29,-47
-60,-8,52,34,-56,22,-14,21,60,-156,-27,-48
-62,-8,54,35,-58,23,-9,23,62,-156,-24,-48
-65,-9,56,37,-60,23,-3,26,65,-155,-21,-47
-67,-9,58,38,-62,24,0,28,67,-155,-19,-47
-68,-8,60,38,-64,26,0,29,70,-156,-18,-48
-68,-8,60,38,-64,26,0,29,72,-155,-18,-48
-67,-9,58,38,-62,24,0,28,75,-156,-19,-47
-67,-9,58,38,-62,24,0,28,77,-156,-19,-47
-68,-8,60,38,-64,26,1,31,79,-155,-18,-48
-68,-8,60,38,-64,26,3,33,81,-155,-18,-48
-67,-9,58,38,-62,24,6,36,84,-156,-19,-47
-67,-8,59,37,-63,25,8,38,86,-156,-19,-47
-70,-9,61,39,-65,26,11,41,87,-152,-18,-48
-72,-9,63,40,-67,27,13,42,87,-146,-19,-48
-74,-8,66,41,-70,29,17,45,86,-139,-18,-47
-77,-8,69,42,-73,30,18,47,86,-136,-18,-47
-85,-9,76,47,-80,33,18,52,90,-135,-19,-48
-96,-9,87,52,-91,39,18,57,96,-136,-19,-48
-110,-8,102,59,-106,47,21,65,103,-135,-18,-47
-117,-8,109,62,-113,50,19,68,107,-135,-18,-47
-110,-9,101,59,-105,46,7,62,103,-140,-19,-50
-97,-9,88,53,-92,39,-8,53,97,-145,-19,-52
-86,-8,78,47,-82,35,-24,45,91,-151,-17,-55
-78,-8,70,43,-74,31,-38,39,87,-155,-18,-57
-66,-9,57,37,-61,24,-52,32,80,-160,-25,-60
-53,-9,44,31,-48,17,-67,24,73,-164,-33,-62
-38,-7,31,22,-34,12,-84,15,64,-169,-42,-65
-29,-8,21,18,-25,6,-96,9,58,-174,-47,-67
-31,-14,17,22,-24,1,-101,5,54,-179,-49,-70
-38,-23,15,30,-26,-4,-101,4,53,-184,-48,-72
-44,-32,12,38,-28,-10,-103,1,50,-190,-47,-75
-47,-38,9,42,-28,-14,-106,0,48,-194,-47,-77
-50,-40,10,45,-30,-15,-111,0,45,-197,-50,-78
-52,-39,13,45,-32,-13,-116,0,43,-199,-52,-78
-55,-38,17,46,-36,-10,-122,0,40,-201,-55,-77
-57,-38,19,47,-38,-9,-125,0,39,-203,-57,-77
-58,-39,19,48,-38,-10,-126,0,38,-206,-58,-78
-58,-39,19,48,-38,-10,-126,0,38,-208,-58,-78
-57,-38,19,47,-38,-9,-126,0,39,-211,-57,-77
-57,-38,19,47,-38,-9,-126,0,39,-213,-57,-77
-58,-39,19,48,-38,-10,-124,0,38,-214,-58,-79
-58,-39,19,48,-38,-10,-122,0,38,-214,-58,-81
-57,-39,18,48,-37,-10,-119,0,39,-213,-57,-84
-57,-39,18,48,-37,-10,-117,0,39,-213,-57,-86
-58,-38,20,48,-39,-9,-116,-1,39,-217,-58,-87
-58,-38,20,48,-39,-9,-116,-3,39,-223,-58,-87
-58,-39,19,48,-38,-10,-117,-6,38,-229,-57,-86
-58,-39,19,48,-38,-10,-117,-8,38,-233,-57,-86
-57,-38,19,47,-38,-9,-116,-9,39,-234,-59,-87
-57,-38,19,47,-38,-9,-116,-9,39,-234,-62,-87
-58,-39,19,48,-38,-10,-117,-9,38,-233,-65,-86
-58,-39,19,48,-38,-10,-117,-9,38,-233,-67,-86
-57,-36,21,46,-39,-7,-112,-6,40,-234,-68,-87
-57,-34,23,45,-40,-5,-107,-4,42,-234,-68,-87
-58,-31,27,44,-42,-2,-101,-1,45,-234,-67,-86
-58,-29,29,43,-43,0,-97,0,47,-234,-67,-86
-56,-26,30,41,-43,2,-91,0,50,-233,-68,-87
-53,-24,29,38,-41,2,-87,0,52,-233,-68,-87
-49,-21,28,35,-38,3,-82,0,55,-234,-68,-86
-48,-19,29,33,-38,5,-78,0,57,-234,-68,-86
-47,-14,33,30,-40,9,-71,0,58,-231,-67,-87
-48,-9,39,28,-43,15,-63,0,58,-229,-67,-87
-47,-3,44,25,-45,20,-54,0,57,-226,-68,-86
-47,0,47,23,-47,23,-48,0,57,-224,-68,-86
-51,2,53,24,-52,27,-43,0,59,-219,-66,-87
-57,3,60,27,-58,31,-39,0,62,-214,-63,-87
-63,6,69,28,-66,37,-33,0,65,-208,-60,-86
-67,8,75,29,-71,41,-29,0,67,-204,-58,-86
-68,11,79,28,-73,45,-26,0,68,-201,-57,-87
-68,13,81,27,-74,47,-24,0,68,-200,-57,-87
-68,16,84,26,-76,50,-21,0,67,-197,-58,-86
-68,18,86,25,-77,52,-19,0,67,-195,-58,-86
-64,21,85,21,-74,53,-18,1,70,-194,-57,-88
-58,23,81,17,-69,52,-18,3,72,-194,-57,-91
-52,26,78,13,-65,52,-19,6,75,-195,-58,-94
-48,28,76,10,-62,52,-19,8,77,-195,-58,-96
-47,29,76,9,-61,52,-16,9,79,-192,-57,-97
-47,29,76,9,-61,52,-14,9,81,-190,-57,-97
-47,28,75,9,-61,51,-11,8,84,-187,-58,-96
-47,28,75,9,-61,51,-9,8,86,-185,-58,-96
-50,29,79,10,-64,54,-5,13,89,-182,-57,-96
-52,29,81,11,-66,55,0,18,91,-180,-57,-96
-54,29,83,12,-68,56,5,24,94,-177,-58,-97
-57,29,86,14,-71,57,8,28,96,-175,-58,-97
-64,28,92,18,-78,60,9,31,99,-170,-54,-95
-72,28,100,22,-86,64,8,33,101,-165,-48,-92
-82,29,111,26,-96,70,10,36,104,-158,-42,-89
-86,29,115,28,-100,72,9,38,106,-155,-39,-87
-82,26,108,28,-95,67,-2,39,106,-161,-38,-86
-73,24,97,24,-85,60,-18,38,106,-169,-39,-87
-64,21,85,21,-74,53,-33,39,108,-177,-38,-86
-58,19,77,19,-67,48,-47,39,107,-184,-38,-86
-53,16,69,18,-61,42,-61,33,98,-193,-44,-90
-48,14,62,17,-55,38,-77,24,87,-203,-52,-96
-42,11,53,15,-47,32,-94,15,76,-215,-61,-102
-39,9,48,15,-43,28,-106,9,68,-223,-67,-106
-41,5,46,18,-43,25,-111,7,62,-225,-69,-107
-47,0,47,23,-47,23,-111,8,58,-224,-68,-107
-53,-4,49,28,-51,22,-114,9,52,-222,-67,-106
-57,-8,49,32,-53,20,-116,9,48,-223,-67,-106
-58,-11,47,34,-52,18,-117,5,44,-228,-70,-111
-58,-13,45,35,-51,16,-117,0,43,-233,-72,-116
-57,-16,41,36,-49,12,-116,-5,41,-239,-75,-122
-57,-18,39,37,-48,10,-117,-8,39,-243,-77,-125
-58,-19,39,38,-48,10,-116,-9,34,-246,-79,-126
-58,-19,39,38,-48,10,-116,-9,29,-247,-81,-126
-57,-18,39,37,-48,10,-117,-8,23,-250,-84,-125
-57,-18,39,37,-48,10,-117,-8,19,-252,-86,-125
-58,-19,39,38,-48,10,-112,-9,18,-253,-87,-126
-58,-19,39,38,-48,10,-107,-9,18,-253,-87,-126
-57,-18,39,37,-48,10,-101,-8,19,-252,-86,-126
-57,-18,39,37,-48,10,-97,-8,19,-253,-86,-126
-60,-19,41,39,-50,11,-92,-9,19,-252,-86,-125
-62,-19,43,40,-52,12,-87,-9,19,-252,-86,-125
-65,-18,47,41,-56,14,-82,-8,18,-253,-87,-126
-67,-18,49,42,-58,15,-78,-8,18,-253,-87,-126
-70,-19,51,44,-60,16,-71,-9,20,-247,-84,-124
-72,-19,53,45,-62,17,-63,-9,23,-239,-82,-122
-75,-18,57,46,-66,19,-54,-9,26,-230,-79,-119
-77,-18,59,47,-68,20,-48,-9,28,-224,-78,-117
-78,-20,58,49,-68,19,-44,-8,29,-223,-77,-116
-77,-23,54,50,-65,15,-43,-8,29,-223,-77,-116
-78,-26,52,52,-65,13,-40,-9,28,-223,-77,-116
-78,-28,50,53,-64,11,-39,-9,28,-223,-77,-116
-74,-29,45,51,-59,8,-38,-8,29,-227,-79,-118
-68,-28,40,48,-54,6,-38,-8,29,-233,-81,-121
-62,-29,33,45,-47,2,-40,-9,28,-239,-84,-124
-58,-29,29,43,-43,0,-39,-9,28,-243,-86,-125
-57,-25,32,41,-44,3,-33,-8,29,-244,-87,-126
-57,-19,38,38,-47,9,-24,-8,29,-243,-87,-126
-58,-13,45,35,-51,16,-15,-9,28,-244,-86,-126
-58,-9,49,33,-53,20,-9,-9,28,-244,-86,-126
-57,-6,51,31,-54,22,-5,-6,30,-239,-87,-124
-57,-4,53,30,-55,24,-4,-4,33,-234,-86,-122
-57,-1,56,29,-56,27,-2,-1,36,-229,-87,-119
-57,0,57,28,-57,28,0,0,38,-224,-87,-117
-58,0,58,29,-58,29,1,0,39,-218,-86,-116
-58,0,58,29,-58,29,3,0,39,-214,-86,-116
-57,0,57,28,-57,28,6,0,38,-210,-87,-117
-57,0,57,28,-57,28,8,0,38,-204,-87,-117
-59,1,60,29,-59,30,11,1,40,-191,-84,-115
-62,3,65,29,-63,34,13,3,42,-175,-82,-112
-65,6,71,29,-68,38,16,6,45,-160,-79,-109
-67,8,75,29,-71,41,18,8,47,-146,-78,-107
-68,9,77,29,-72,43,21,11,50,-135,-75,-106
-68,9,77,29,-72,43,23,13,52,-126,-73,-106
-65,8,73,28,-69,40,26,14,55,-119,-70,-107
-63,8,71,27,-67,39,28,13,57,-112,-68,-107
-62,10,72,26,-67,41,31,15,60,-104,-67,-106
-62,13,75,24,-68,44,33,18,62,-97,-67,-106
-64,16,80,24,-72,48,35,21,65,-93,-68,-107
-63,18,81,22,-72,49,34,23,67,-92,-68,-107
-56,19,75,18,-65,47,27,26,68,-90,-67,-106
-48,19,67,14,-57,43,19,28,68,-87,-67,-106
-42,18,60,12,-51,39,14,31,67,-82,-68,-107
-39,19,58,10,-48,38,9,33,67,-78,-68,-107
-38,18,56,10,-47,37,0,33,68,-75,-67,-104
-39,18,57,10,-48,37,-13,33,68,-73,-68,-102
-37,19,56,9,-46,37,-27,36,67,-68,-67,-101
-38,19,57,9,-47,38,-38,38,67,-63,-67,-101
-44,14,58,15,-51,36,-46,39,70,-60,-68,-102
-52,9,61,21,-56,35,-52,39,72,-58,-68,-102
-58,4,62,27,-60,33,-60,39,73,-52,-67,-101
-62,0,62,31,-62,31,-67,39,73,-48,-67,-101
-66,-2,64,34,-65,31,-71,37,71,-47,-68,-102
-72,-3,69,37,-70,33,-72,34,68,-47,-68,-102
-82,-4,78,43,-80,37,-74,31,63,-47,-66,-101
-87,-4,83,45,-85,39,-77,29,58,-47,-67,-101
-79,-3,76,41,-77,36,-86,28,51,-49,-73,-102
-63,-3,60,33,-61,28,-96,28,43,-52,-81,-102
-48,-4,44,26,-46,20,-105,29,35,-55,-88,-101
-39,-4,35,21,-37,15,-111,29,29,-57,-91,-101
-36,-3,33,19,-34,15,-113,26,27,-58,-92,-102
-38,-3,35,20,-36,16,-112,24,28,-58,-91,-102
-41,-4,37,22,-39,16,-111,21,29,-57,-92,-101
-42,-4,38,23,-40,17,-111,19,29,-57,-92,-101
-44,-1,43,22,-43,21,-111,17,27,-58,-88,-104
-52,-3,49,27,-50,23,-107,18,28,-58,-82,-107
-68,-12,56,40,-62,22,-99,23,33,-56,-77,-105
-64,-5,59,34,-61,27,-101,14,29,-57,-77,-106
-9,40,49,-15,-29,44,-127,-20,5,-64,-85,-118
82,118,36,-100,23,77,-177,-75,-36,-77,-101,-139
182,204,22,-193,80,113,-237,-134,-89,-108,-136,-178
215,225,10,-220,102,117,-245,-164,-143,-216,-264,-276
129,129,0,-129,64,64,-160,-138,-183,-420,-511,-444
17,12,-5,-14,11,3,-69,-80,-163,-492,-604,-500
-19,-18,1,18,-10,-8,-70,-25,-55,-239,-314,-291
-14,-4,10,9,-12,3,-106,8,50,51,25,-48
-23,-13,10,18,-16,-1,-100,14,61,64,43,-28
-38,-33,5,35,-21,-14,-73,9,29,-36,-75,-105
-40,-38,2,39,-21,-18,-63,8,27,-21,-61,-96
-38,-34,4,36,-21,-15,-63,9,38,37,7,-49
-46,-30,16,38,-31,-7,-57,3,31,20,-4,-50
-57,-28,29,42,-43,0,-48,-3,14,-32,-56,-77
-64,-30,34,47,-49,2,-40,-6,4,-48,-73,-83
-67,-33,34,50,-50,0,-34,-4,3,-34,-58,-73
-68,-39,29,53,-48,-5,-29,3,11,-17,-34,-60
-63,-47,16,55,-39,-15,-24,8,14,-8,-14,-48
-51,-55,-4,53,-23,-29,-16,5,1,-16,-6,-36
-39,-58,-19,48,-10,-38,-13,-3,-22,-33,-4,-24
-36,-52,-16,44,-10,-34,-20,-14,-49,-50,-1,-11
-38,-47,-9,42,-14,-28,-28,-23,-80,-76,-8,0
-41,-55,-14,48,-13,-34,-27,-27,-117,-118,-34,4
-39,-76,-37,57,-1,-56,-24,-28,-158,-172,-79,4
-25,-107,-82,66,28,-94,-26,-29,-204,-232,-136,3
-1,-144,-143,72,71,-143,-33,-29,-250,-294,-197,8
31,-183,-214,76,122,-198,-42,-27,-295,-353,-256,23
66,-231,-297,82,181,-264,-52,-24,-343,-415,-318,42
96,-292,-388,98,242,-340,-61,-16,-400,-484,-388,56
124,-366,-490,121,307,-428,-67,0,-455,-548,-455,72
156,-447,-603,145,379,-525,-69,23,-499,-596,-504,94
193,-523,-716,165,454,-619,-72,47,-539,-632,-535,124
234,-583,-817,174,525,-700,-81,59,-582,-661,-547,161
276,-640,-916,182,596,-778,-91,67,-626,-690,-555,202
315,-709,-1024,197,669,-866,-100,78,-668,-723,-570,240
349,-772,-1121,211,735,-946,-111,82,-714,-763,-584,276
378,-811,-1189,216,783,-1000,-129,69,-775,-813,-588,311
403,-846,-1249,221,826,-1047,-145,53,-845,-865,-585,349
428,-900,-1328,236,878,-1114,-151,49,-916,-910,-579,389
456,-967,-1423,255,939,-1195,-155,52,-977,-953,-584,422
488,-1032,-1520,272,1004,-1276,-166,56,-1019,-999,-607,439
520,-1085,-1605,282,1062,-1345,-184,57,-1052,-1042,-637,447
