I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
9,-19,-29,4,19,-24,-29,-82,-29,-19,-14,-9
9,-24,-34,7,21,-29,-19,-73,-34,-24,-19,-14
9,-39,-48,14,29,-43,-14,-68,-19,-9,-9,-4
0,-43,-43,21,21,-43,-9,-63,-19,-9,-14,-4
0,-48,-48,24,24,-48,-9,-63,-19,-9,-19,-14
-9,-53,-43,31,17,-48,-9,-68,-24,-14,-19,-14
-24,-58,-34,41,4,-46,-9,-73,-34,-29,-43,-43
-39,-78,-39,58,0,-58,-4,-87,-43,-39,-58,-58
-43,-82,-39,63,-2,-61,4,-87,-53,-43,-63,-63
-58,-78,-19,68,-19,-48,9,-92,-58,-53,-82,-73
-58,-92,-34,75,-12,-63,9,-92,-73,-58,-82,-73
-68,-102,-34,85,-17,-68,9,-87,-73,-58,-82,-73
-58,-102,-43,80,-7,-73,9,-87,-68,-58,-82,-73
-34,-102,-68,68,17,-85,9,-87,-68,-58,-82,-73
-48,-112,-63,80,7,-87,9,-87,-68,-58,-82,-73
-68,-112,-43,90,-12,-78,14,-87,-68,-58,-82,-78
-63,-102,-39,82,-12,-70,14,-87,-68,-58,-73,-82
-68,-112,-43,90,-12,-78,14,-87,-68,-63,-82,-87
-68,-112,-43,90,-12,-78,14,-87,-63,-73,-97,-82
-68,-112,-43,90,-12,-78,14,-87,-63,-73,-97,-78
-68,-122,-53,95,-7,-87,9,-87,-63,-73,-97,-73
-82,-131,-48,107,-17,-90,9,-87,-63,-73,-97,-68
-73,-112,-39,92,-17,-75,14,-82,-58,-63,-87,-68
-68,-112,-43,90,-12,-78,14,-82,-58,-58,-87,-73
-63,-112,-48,87,-7,-80,19,-78,-58,-58,-82,-73
-63,-112,-48,87,-7,-80,19,-78,-58,-58,-82,-78
-78,-117,-39,97,-19,-78,19,-78,-68,-68,-92,-68
-78,-122,-43,100,-17,-82,19,-78,-68,-68,-92,-68
-73,-122,-48,97,-12,-85,14,-78,-73,-68,-92,-68
-73,-122,-48,97,-12,-85,14,-78,-73,-73,-92,-73
-68,-112,-43,90,-12,-78,14,-82,-73,-68,-92,-78
-63,-122,-58,92,-2,-90,9,-82,-73,-68,-102,-87
-53,-122,-68,87,7,-95,9,-82,-73,-68,-102,-92
-48,-126,-78,87,14,-102,14,-82,-73,-68,-97,-92
-63,-131,-68,97,2,-100,24,-82,-82,-68,-92,-87
-68,-131,-63,100,-2,-97,24,-82,-82,-63,-92,-92
-73,-122,-48,97,-12,-85,29,-82,-82,-63,-92,-78
-78,-117,-39,97,-19,-78,29,-78,-78,-58,-92,-73
-82,-126,-43,104,-19,-85,19,-87,-68,-58,-92,-82
-73,-131,-58,102,-7,-95,14,-97,-73,-68,-97,-87
-82,-141,-58,112,-12,-100,14,-97,-82,-73,-97,-92
-82,-131,-48,107,-17,-90,14,-92,-82,-73,-97,-97
-58,-117,-58,87,0,-87,14,-82,-73,-58,-87,-82
-53,-126,-73,90,9,-100,14,-82,-73,-58,-87,-78
-63,-126,-63,95,0,-95,14,-82,-68,-58,-87,-73
-63,-126,-63,95,0,-95,14,-82,-63,-53,-87,-68
-78,-136,-58,107,-9,-97,4,-92,-73,-63,-97,-87
-78,-136,-58,107,-9,-97,4,-92,-73,-68,-102,-92
-82,-136,-53,109,-14,-95,4,-92,-73,-68,-102,-97
-82,-131,-48,107,-17,-90,4,-92,-73,-68,-102,-97
-63,-126,-63,95,0,-95,9,-87,-82,-82,-107,-97
-58,-136,-78,97,9,-107,9,-87,-73,-63,-87,-78
-82,-126,-43,104,-19,-85,29,-73,-63,-53,-68,-58
-87,-107,-19,97,-34,-63,43,-73,-48,-53,-68,-58
-102,-97,4,100,-53,-46,48,-68,-34,-48,-82,-73
-112,-87,24,100,-68,-31,68,-58,-14,-34,-68,-58
-112,-97,14,104,-63,-41,73,-34,-4,-39,-78,-68
-107,-97,9,102,-58,-43,92,9,9,-14,-73,-87
-107,-87,19,97,-63,-34,126,68,58,34,-39,-63
-122,-82,39,102,-80,-21,146,136,112,78,19,-19
-92,-87,4,90,-48,-41,170,224,165,136,73,24
-14,-82,-68,48,26,-75,200,331,224,204,136,82
19,-73,-92,26,56,-82,248,468,307,287,209,126
73,-39,-112,-17,92,-75,317,649,434,429,346,224
136,19,-117,-78,126,-48,395,839,605,610,517,380
200,78,-122,-139,161,-21,439,956,756,775,673,492
278,156,-122,-217,200,17,439,990,888,936,829,619
356,273,-82,-314,219,95,448,1010,1034,1117,1005,775
439,414,-24,-427,231,195,453,1019,1190,1307,1200,941
541,561,19,-551,261,290,370,951,1268,1420,1327,1098
610,653,43,-631,283,348,190,795,1200,1371,1307,1117
649,702,53,-675,297,378,-58,575,995,1176,1161,1024
668,702,34,-685,317,368,-312,317,732,917,956,897
653,590,-63,-622,358,263,-556,97,463,649,722,722
653,390,-263,-522,458,63,-697,-14,248,424,492,522
614,229,-385,-422,500,-78,-707,-82,112,253,307,370
488,170,-317,-329,402,-73,-658,-195,29,146,190,263
414,141,-273,-278,344,-65,-639,-336,-73,58,112,204
375,58,-317,-217,346,-129,-610,-439,-185,-63,14,126
253,-24,-278,-114,265,-151,-527,-468,-248,-126,-63,48
117,-48,-165,-34,141,-107,-380,-429,-229,-136,-73,4
19,-48,-68,14,43,-58,-258,-375,-209,-117,-63,-19
-29,-39,-9,34,-9,-24,-200,-317,-175,-87,-53,-29
-14,-19,-4,17,-4,-12,-165,-248,-126,-63,-43,-19
9,-19,-29,4,19,-24,-131,-180,-97,-48,-43,-19
0,-9,-9,4,4,-9,-82,-126,-87,-29,-34,-14
4,-9,-14,2,9,-12,-39,-78,-68,-29,-14,14
4,-43,-48,19,26,-46,-24,-53,-53,-29,-19,-19
-9,-68,-58,39,24,-63,0,-34,-34,-29,-29,-34
-29,-87,-58,58,14,-73,14,-43,-43,-19,-43,-39
-43,-97,-53,70,4,-75,14,-58,-48,-24,-48,-48
-58,-102,-43,80,-7,-73,14,-73,-53,-34,-58,-53
-63,-112,-48,87,-7,-80,19,-73,-68,-43,-68,-63
-58,-107,-48,82,-4,-78,19,-63,-58,-53,-73,-63
-53,-107,-53,80,0,-80,19,-58,-58,-53,-73,-68
-58,-107,-48,82,-4,-78,29,-48,-58,-53,-68,-63
-68,-122,-53,95,-7,-87,34,-48,-58,-48,-63,-58
-68,-107,-39,87,-14,-73,34,-48,-53,-48,-63,-58
-53,-97,-43,75,-4,-70,34,-48,-48,-43,-63,-63
-53,-87,-34,70,-9,-61,39,-48,-48,-43,-63,-63
-53,-82,-29,68,-12,-56,39,-58,-48,-43,-63,-68
-63,-92,-29,78,-17,-61,39,-58,-73,-53,-82,-73
-63,-97,-34,80,-14,-65,34,-58,-73,-58,-82,-82
-68,-107,-39,87,-14,-73,34,-48,-73,-58,-82,-78
-82,-117,-34,100,-24,-75,39,-48,-68,-58,-78,-73
-87,-126,-39,107,-24,-82,39,-48,-68,-53,-87,-63
-82,-126,-43,104,-19,-85,39,-48,-63,-53,-87,-68
-87,-126,-39,107,-24,-82,39,-53,-63,-53,-87,-73
-92,-122,-29,107,-31,-75,39,-53,-63,-53,-87,-78
-78,-97,-19,87,-29,-58,39,-53,-58,-53,-87,-73
-73,-107,-34,90,-19,-70,39,-53,-58,-53,-87,-73
-63,-112,-48,87,-7,-80,39,-48,-58,-53,-87,-73
-58,-112,-53,85,-2,-82,39,-48,-58,-58,-92,-68
-73,-122,-48,97,-12,-85,29,-48,-63,-68,-102,-82
-78,-122,-43,100,-17,-82,29,-48,-63,-63,-97,-82
-78,-122,-43,100,-17,-82,29,-48,-63,-63,-92,-87
-73,-122,-48,97,-12,-85,29,-48,-63,-63,-92,-82
-53,-112,-58,82,2,-85,29,-48,-63,-63,-92,-78
-58,-112,-53,85,-2,-82,29,-48,-63,-63,-87,-73
-53,-117,-63,85,4,-90,29,-48,-63,-63,-82,-78
-48,-117,-68,82,9,-92,29,-43,-63,-63,-78,-73
-53,-112,-58,82,2,-85,29,-43,-53,-63,-87,-82
-58,-112,-53,85,-2,-82,29,-39,-48,-58,-87,-73
-63,-117,-53,90,-4,-85,29,-39,-48,-58,-82,-73
-68,-122,-53,95,-7,-87,29,-39,-48,-58,-82,-73
-73,-112,-39,92,-17,-75,29,-29,-48,-48,-73,-68
-73,-112,-39,92,-17,-75,29,-29,-48,-58,-78,-63
-73,-112,-39,92,-17,-75,24,-34,-53,-58,-82,-68
-78,-112,-34,95,-21,-73,24,-34,-53,-58,-82,-63
-68,-107,-39,87,-14,-73,19,-39,-53,-63,-82,-68
-58,-107,-48,82,-4,-78,19,-39,-53,-63,-82,-63
-43,-102,-58,73,7,-80,19,-39,-53,-58,-73,-68
-29,-97,-68,63,19,-82,19,-39,-48,-58,-73,-73
-34,-92,-58,63,12,-75,24,-39,-48,-58,-73,-53
-39,-92,-53,65,7,-73,24,-39,-48,-58,-73,-53
-43,-92,-48,68,2,-70,14,-39,-53,-58,-73,-63
-48,-92,-43,70,-2,-68,14,-39,-53,-58,-73,-63
-58,-107,-48,82,-4,-78,14,-48,-58,-68,-78,-73
-63,-107,-43,85,-9,-75,14,-39,-53,-58,-73,-58
-68,-102,-34,85,-17,-68,19,-39,-53,-58,-63,-58
-63,-97,-34,80,-14,-65,19,-39,-53,-48,-58,-58
-58,-87,-29,73,-14,-58,19,-29,-39,-43,-53,-43
-58,-82,-24,70,-17,-53,19,-29,-39,-39,-48,-39
-58,-82,-24,70,-17,-53,14,-29,-43,-43,-43,-39
-63,-87,-24,75,-19,-56,14,-29,-43,-39,-39,-43
-63,-87,-24,75,-19,-56,14,-34,-39,-39,-39,-39
-58,-87,-29,73,-14,-58,14,-29,-39,-39,-34,-43
-48,-87,-39,68,-4,-63,14,-29,-34,-39,-34,-43
-43,-87,-43,65,0,-65,14,-29,-34,-34,-34,-43
-43,-78,-34,61,-4,-56,14,-29,-43,-29,-24,-29
-39,-78,-39,58,0,-58,14,-29,-39,-29,-14,-24
-39,-78,-39,58,0,-58,4,-29,-39,-29,-9,-24
-39,-73,-34,56,-2,-53,14,-24,-34,-24,-4,-24
-39,-68,-29,53,-4,-48,24,-24,-34,-19,-4,-14
-34,-68,-34,51,0,-51,14,-19,-34,-19,-4,-14
-29,-68,-39,48,4,-53,14,-9,-29,-19,4,-9
-29,-68,-39,48,4,-53,19,-4,-24,-9,14,0
-43,-73,-29,58,-7,-51,14,-14,-19,-4,9,0
-39,-73,-34,56,-2,-53,14,-14,-19,-4,9,0
-39,-73,-34,56,-2,-53,9,-14,-19,-4,9,-4
-43,-63,-19,53,-12,-41,9,-14,-19,4,14,-9
-19,-43,-24,31,2,-34,0,-4,-14,-4,14,0
-4,-29,-24,17,9,-26,-4,0,-9,-4,24,9
4,-24,-29,9,17,-26,-4,0,-9,4,24,9
9,-24,-34,7,21,-29,0,9,0,14,39,19
0,-29,-29,14,14,-29,4,24,14,19,48,34
0,-19,-19,9,9,-19,4,29,19,29,53,43
0,-24,-24,12,12,-24,9,29,19,39,58,43
-4,-24,-19,14,7,-21,4,29,19,43,58,43
4,-24,-29,9,17,-26,4,39,24,53,68,48
-9,-19,-9,14,0,-14,4,53,34,63,73,58
-24,-14,9,19,-17,-2,4,58,39,78,87,68
-19,-4,14,12,-17,4,4,68,48,78,97,73
4,4,0,-4,2,2,-4,63,43,73,87,68
9,4,-4,-7,7,0,-9,68,43,78,92,78
24,9,-14,-17,19,-2,-14,78,48,82,107,97
34,9,-24,-21,29,-7,-29,78,43,87,107,97
43,24,-19,-34,31,2,-29,82,53,92,122,107
43,34,-9,-39,26,12,-29,92,63,107,136,117
43,39,-4,-41,24,17,-34,97,73,112,136,122
58,43,-14,-51,36,14,-39,102,82,117,146,131
58,48,-9,-53,34,19,-53,107,78,126,161,146
63,48,-14,-56,39,17,-53,112,82,131,165,146
73,58,-14,-65,43,21,-53,122,87,136,180,161
78,63,-14,-70,46,24,-53,122,92,141,190,165
87,68,-19,-78,53,24,-63,112,97,156,190,165
102,82,-19,-92,61,31,-68,117,97,161,195,175
107,97,-9,-102,58,43,-78,122,97,161,200,180
107,107,0,-107,53,53,-82,122,102,170,204,180
92,92,0,-92,46,46,-92,122,102,161,209,185
92,87,-4,-90,48,41,-97,126,102,161,214,185
97,92,-4,-95,51,43,-97,131,107,165,219,185
92,92,0,-92,46,46,-97,131,107,170,224,185
107,107,0,-107,53,53,-97,131,107,170,224,200
117,107,-9,-112,63,48,-102,131,107,170,224,204
126,107,-19,-117,73,43,-107,131,107,175,224,209
131,107,-24,-119,78,41,-112,131,107,175,229,219
131,112,-19,-122,75,46,-102,141,117,185,239,209
131,122,-9,-126,70,56,-102,141,107,180,239,209
126,126,0,-126,63,63,-107,136,107,180,239,214
122,126,4,-124,58,65,-107,136,117,180,239,214
131,117,-14,-124,73,51,-107,122,97,175,229,219
136,117,-19,-126,78,48,-107,117,92,165,219,214
136,117,-19,-126,78,48,-112,112,92,156,214,209
136,107,-29,-122,82,39,-117,107,87,151,209,209
136,97,-39,-117,87,29,-126,102,73,146,200,200
136,92,-43,-114,90,24,-126,97,68,141,200,190
126,82,-43,-104,85,19,-122,87,63,136,190,185
117,82,-34,-100,75,24,-122,87,58,126,185,180
97,82,-14,-90,56,34,-102,78,63,122,195,180
92,78,-14,-85,53,31,-102,73,58,117,180,165
82,68,-14,-75,48,26,-102,58,53,107,175,151
63,63,0,-63,31,31,-102,48,53,92,156,141
53,53,0,-53,26,26,-92,34,43,87,136,117
53,53,0,-53,26,26,-87,29,39,87,131,107
53,48,-4,-51,29,21,-82,24,29,78,122,92
48,34,-14,-41,31,9,-78,19,24,68,117,82
58,29,-29,-43,43,0,-63,19,34,63,126,97
48,29,-19,-39,34,4,-58,14,29,53,112,87
48,34,-14,-41,31,9,-53,14,24,53,107,82
39,29,-9,-34,24,9,-48,14,19,43,97,78
19,14,-4,-17,12,4,-39,-4,19,48,78,63
14,9,-4,-12,9,2,-39,-9,14,39,68,48
14,0,-14,-7,14,-7,-29,-9,14,39,63,39
-4,0,4,2,-4,2,-24,-9,14,34,63,34
0,-9,-9,4,4,-9,-9,-14,9,34,68,34
0,-14,-14,7,7,-14,-9,-24,4,19,53,24
0,-19,-19,9,9,-19,-19,-34,0,9,43,14
4,-24,-29,9,17,-26,-9,-34,0,4,39,14
-9,-34,-24,21,7,-29,-9,-39,-9,4,29,-4
-19,-39,-19,29,0,-29,0,-43,-19,0,24,-14
-29,-39,-9,34,-9,-24,0,-48,-19,-4,19,-24
-39,-48,-9,43,-14,-29,0,-48,-24,-4,14,-34
-39,-39,0,39,-19,-19,4,-48,-24,-14,19,-29
-34,-43,-9,39,-12,-26,4,-53,-19,-14,19,-24
-29,-48,-19,39,-4,-34,9,-53,-19,-19,19,-29
-29,-53,-24,41,-2,-39,14,-53,-19,-19,19,-24
-53,-53,0,53,-26,-26,14,-63,-19,-9,4,-29
-53,-53,0,53,-26,-26,14,-68,-24,-19,0,-39
-53,-53,0,53,-26,-26,14,-68,-24,-19,-9,-43
-48,-63,-14,56,-17,-39,19,-68,-24,-19,-14,-48
-48,-73,-24,61,-12,-48,19,-58,-14,-19,4,-39
-48,-78,-29,63,-9,-53,19,-63,-24,-29,-4,-39
-48,-87,-39,68,-4,-63,19,-63,-24,-29,-9,-48
-43,-78,-34,61,-4,-56,19,-63,-19,-24,-9,-48
-39,-63,-24,51,-7,-43,19,-63,-9,-24,-9,-58
-39,-58,-19,48,-9,-39,19,-68,-9,-19,-9,-58
-39,-63,-24,51,-7,-43,19,-68,-9,-19,-9,-58
-34,-58,-24,46,-4,-41,19,-73,-9,-24,-9,-58
-34,-68,-34,51,0,-51,9,-73,-19,-34,-24,-48
-34,-68,-34,51,0,-51,9,-73,-19,-34,-24,-48
-34,-68,-34,51,0,-51,9,-68,-19,-34,-24,-48
-29,-68,-39,48,4,-53,9,-68,-19,-34,-24,-48
-39,-63,-24,51,-7,-43,9,-68,-29,-43,-34,-53
-43,-63,-19,53,-12,-41,9,-73,-29,-43,-39,-63
-43,-73,-29,58,-7,-51,9,-73,-34,-43,-43,-68
-43,-73,-29,58,-7,-51,0,-73,-34,-48,-48,-78
-39,-68,-29,53,-4,-48,0,-73,-34,-48,-48,-68
-39,-63,-24,51,-7,-43,0,-68,-34,-48,-39,-63
-34,-63,-29,48,-2,-46,-4,-68,-34,-48,-39,-63
-34,-68,-34,51,0,-51,-4,-73,-39,-48,-48,-68
-43,-73,-29,58,-7,-51,0,-63,-29,-39,-39,-58
-53,-73,-19,63,-17,-46,9,-63,-19,-39,-39,-53
-63,-68,-4,65,-29,-36,14,-63,-19,-39,-39,-53
-68,-73,-4,70,-31,-39,19,-58,-24,-39,-39,-53
-58,-73,-14,65,-21,-43,4,-68,-24,-43,-48,-73
-53,-73,-19,63,-17,-46,4,-68,-24,-43,-48,-63
-43,-73,-29,58,-7,-51,9,-68,-24,-48,-43,-63
-39,-73,-34,56,-2,-53,9,-68,-24,-53,-43,-63
-39,-73,-34,56,-2,-53,14,-68,-24,-48,-34,-53
-48,-78,-29,63,-9,-53,14,-68,-24,-53,-39,-53
-48,-78,-29,63,-9,-53,19,-63,-24,-39,-39,-53
-48,-73,-24,61,-12,-48,19,-63,-24,-34,-39,-53
-58,-63,-4,61,-26,-34,19,-53,-14,-34,-29,-53
-58,-63,-4,61,-26,-34,19,-53,-14,-29,-24,-53
-48,-63,-14,56,-17,-39,19,-58,-14,-29,-24,-53
-58,-63,-4,61,-26,-34,14,-58,-14,-24,-24,-53
-58,-73,-14,65,-21,-43,4,-68,-19,-34,-34,-63
-48,-58,-9,53,-19,-34,9,-63,-19,-39,-34,-53
-34,-68,-34,51,0,-51,9,-63,-19,-43,-34,-63
-24,-68,-43,46,9,-56,9,-63,-19,-48,-34,-63
-43,-82,-39,63,-2,-61,9,-63,-19,-39,-29,-73
-48,-82,-34,65,-7,-58,9,-63,-19,-39,-29,-68
-43,-73,-29,58,-7,-51,9,-63,-24,-39,-29,-68
-48,-82,-34,65,-7,-58,9,-63,-24,-39,-29,-68
-39,-78,-39,58,0,-58,19,-73,-19,-39,-29,-58
-39,-58,-19,48,-9,-39,19,-68,-14,-34,-24,-53
-39,-53,-14,46,-12,-34,19,-68,-14,-34,-24,-53
-48,-58,-9,53,-19,-34,19,-68,-14,-34,-24,-48
-58,-73,-14,65,-21,-43,14,-58,-14,-34,-24,-58
-53,-73,-19,63,-17,-46,14,-58,-14,-34,-24,-58
-53,-63,-9,58,-21,-36,19,-58,-14,-34,-19,-58
-53,-63,-9,58,-21,-36,19,-58,-14,-29,-19,-53
-48,-63,-14,56,-17,-39,19,-58,-14,-34,-19,-43
-43,-63,-19,53,-12,-41,19,-58,-14,-34,-19,-43
-43,-68,-24,56,-9,-46,19,-63,-14,-34,-19,-43
-39,-68,-29,53,-4,-48,19,-63,-14,-39,-24,-43
-39,-58,-19,48,-9,-39,14,-63,-4,-29,-24,-53
-48,-58,-9,53,-19,-34,14,-63,0,-29,-24,-53
-58,-48,9,53,-34,-19,14,-58,0,-24,-14,-53
-43,-34,9,39,-26,-12,14,-58,0,-24,-14,-48
-34,-53,-19,43,-7,-36,9,-58,-4,-34,-4,-39
-34,-63,-29,48,-2,-46,9,-58,-9,-34,-4,-39
-34,-63,-29,48,-2,-46,14,-58,-14,-34,-4,-39
-34,-63,-29,48,-2,-46,14,-58,-19,-34,-14,-39
-39,-58,-19,48,-9,-39,14,-58,-14,-24,-4,-48
-48,-58,-9,53,-19,-34,14,-58,-4,-19,-4,-48
-53,-58,-4,56,-24,-31,4,-58,0,-19,-4,-48
-53,-53,0,53,-26,-26,4,-58,4,-19,-4,-43
-43,-43,0,43,-21,-21,14,-58,4,-19,0,-39
-43,-43,0,43,-21,-21,14,-58,0,-19,0,-34
-39,-43,-4,41,-17,-24,14,-58,-4,-19,-4,-29
-29,-43,-14,36,-7,-29,19,-58,-9,-19,-4,-24
-58,-39,19,48,-39,-9,19,-58,0,-19,-4,-29
-58,-39,19,48,-39,-9,9,-58,0,-19,-9,-34
-53,-39,14,46,-34,-12,4,-58,-4,-19,-9,-48
-48,-34,14,41,-31,-9,4,-58,-4,-19,-4,-53
-39,-29,9,34,-24,-9,14,-53,-4,-19,0,-39
-39,-29,9,34,-24,-9,14,-53,-4,-19,0,-34
-34,-29,4,31,-19,-12,19,-48,-4,-19,0,-19
-34,-24,9,29,-21,-7,19,-48,-4,-19,0,-14
-43,-34,9,39,-26,-12,24,-58,-4,-19,4,-34
-43,-34,9,39,-26,-12,24,-58,-4,-14,4,-34
-48,-29,19,39,-34,-4,29,-58,0,-14,4,-34
-48,-29,19,39,-34,-4,29,-53,0,-14,14,-34
-48,-29,19,39,-34,-4,24,-43,0,-9,4,-19
-48,-29,19,39,-34,-4,24,-53,0,-9,4,-19
-48,-29,19,39,-34,-4,24,-53,-4,-9,4,-19
-39,-39,0,39,-19,-19,19,-53,-4,-14,4,-24
-34,-39,-4,36,-14,-21,9,-63,-4,-24,0,-29
-29,-39,-9,34,-9,-24,4,-63,-14,-24,0,-39
-29,-34,-4,31,-12,-19,4,-63,-4,-24,0,-43
-24,-34,-9,29,-7,-21,9,-63,-4,-24,0,-43
-24,-34,-9,29,-7,-21,24,-58,0,-19,14,-29
-29,-34,-4,31,-12,-19,24,-58,-4,-19,9,-24
-39,-34,4,36,-21,-14,29,-53,0,-14,14,-19
-43,-39,4,41,-24,-17,34,-48,4,-9,24,-19
-43,-39,4,41,-24,-17,34,-48,-4,-9,19,-29
-48,-48,0,48,-24,-24,29,-48,-4,-9,14,-29
-48,-48,0,48,-24,-24,24,-48,-4,-9,14,-29
-48,-48,0,48,-24,-24,24,-48,0,-9,9,-24
-48,-53,-4,51,-21,-29,34,-58,0,-19,0,-34
-39,-53,-14,46,-12,-34,34,-63,-4,-24,-4,-39
-39,-53,-14,46,-12,-34,24,-63,-4,-24,-4,-39
-39,-53,-14,46,-12,-34,24,-58,-4,-24,-4,-39
-34,-43,-9,39,-12,-26,19,-68,-14,-24,-4,-39
-39,-58,-19,48,-9,-39,19,-73,-14,-24,-4,-43
-39,-48,-9,43,-14,-29,19,-73,-14,-24,-4,-43
-43,-48,-4,46,-19,-26,24,-73,-14,-24,-9,-43
-53,-58,-4,56,-24,-31,34,-63,-14,-24,0,-39
-43,-53,-9,48,-17,-31,29,-68,-19,-29,0,-39
-43,-53,-9,48,-17,-31,29,-68,-19,-29,0,-39
-39,-48,-9,43,-14,-29,29,-63,-19,-29,0,-39
-24,-43,-19,34,-2,-31,29,-63,-19,-34,-9,-39
-14,-39,-24,26,4,-31,34,-68,-19,-34,-9,-48
-29,-39,-9,34,-9,-24,34,-68,-19,-34,-9,-48
-34,-39,-4,36,-14,-21,29,-68,-19,-29,-9,-48
-34,-48,-14,41,-9,-31,19,-68,-19,-29,0,-48
-34,-48,-14,41,-9,-31,19,-68,-19,-29,-4,-43
-34,-58,-24,46,-4,-41,19,-63,-24,-29,-4,-43
-39,-63,-24,51,-7,-43,24,-63,-24,-29,-4,-43
-39,-63,-24,51,-7,-43,34,-73,-19,-29,-9,-34
-24,-48,-24,36,0,-36,29,-73,-19,-29,-9,-34
-24,-48,-24,36,0,-36,29,-73,-19,-29,-9,-39
-48,-63,-14,56,-17,-39,29,-73,-19,-29,-14,-39
-58,-63,-4,61,-26,-34,34,-68,-14,-34,-14,-48
-53,-58,-4,56,-24,-31,34,-68,-14,-34,-14,-48
-39,-48,-9,43,-14,-29,34,-63,-14,-24,-14,-48
-53,-48,4,51,-29,-21,29,-63,-19,-39,-19,-48
-43,-58,-14,51,-14,-36,19,-78,-29,-48,-29,-39
-43,-58,-14,51,-14,-36,19,-78,-24,-43,-29,-39
-43,-63,-19,53,-12,-41,14,-78,-24,-43,-29,-43
-43,-68,-24,56,-9,-46,14,-78,-24,-43,-29,-43
-58,-58,0,58,-29,-29,19,-68,-24,-34,-29,-53
-58,-58,0,58,-29,-29,19,-68,-24,-34,-24,-53
-39,-48,-9,43,-14,-29,19,-68,-24,-39,-24,-53
-39,-48,-9,43,-14,-29,14,-73,-29,-39,-29,-53
-34,-48,-14,41,-9,-31,24,-73,-19,-39,-39,-53
-34,-48,-14,41,-9,-31,24,-73,-19,-39,-29,-43
-43,-53,-9,48,-17,-31,24,-73,-19,-39,-29,-43
-43,-58,-14,51,-14,-36,24,-68,-14,-39,-29,-43
-43,-48,-4,46,-19,-26,24,-58,-14,-29,-19,-53
-43,-58,-14,51,-14,-36,24,-58,-14,-29,-24,-53
-48,-48,0,48,-24,-24,29,-58,-19,-29,-24,-53
-58,-48,9,53,-34,-19,29,-58,-19,-29,-24,-53
