I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0,-87,-87,43,43,-87,-39,-136,-117,-78,-58,-9
0,-87,-87,43,43,-87,-39,-136,-117,-78,-58,-9
0,-87,-87,43,43,-87,-39,-136,-117,-78,-58,-9
0,-87,-87,43,43,-87,-39,-136,-117,-78,-58,-9
-19,-78,-58,48,19,-68,-29,-126,-107,-68,-48,0
-29,-68,-39,48,4,-53,-29,-117,-97,-58,-39,9
-39,-58,-19,48,-9,-39,-29,-107,-87,-48,-29,19
-48,-48,0,48,-24,-24,-29,-97,-78,-39,-19,29
-43,-39,4,41,-24,-17,-34,-97,-68,-39,-29,24
-39,-29,9,34,-24,-9,-39,-97,-68,-39,-29,19
-34,-19,14,26,-24,-2,-43,-97,-68,-39,-29,14
-29,-9,19,19,-24,4,-48,-97,-68,-39,-29,9
-43,-29,14,36,-29,-7,-39,-92,-58,-48,-39,4
-48,-39,9,43,-29,-14,-39,-87,-58,-48,-39,0
-53,-48,4,51,-29,-21,-39,-82,-58,-48,-39,-4
-58,-58,0,58,-29,-29,-39,-78,-58,-48,-39,-9
-53,-48,4,51,-29,-21,-29,-73,-53,-34,-29,-9
-48,-48,0,48,-24,-24,-29,-68,-48,-29,-29,-9
-43,-48,-4,46,-19,-26,-29,-63,-43,-24,-29,-9
-39,-48,-9,43,-14,-29,-29,-58,-39,-19,-29,-9
-48,-58,-9,53,-19,-34,-29,-53,-29,-19,-29,-19
-48,-58,-9,53,-19,-34,-29,-48,-29,-19,-29,-19
-48,-58,-9,53,-19,-34,-29,-43,-29,-19,-29,-19
-48,-58,-9,53,-19,-34,-29,-39,-29,-19,-29,-19
-48,-58,-9,53,-19,-34,-19,-34,-24,-9,-29,-19
-48,-58,-9,53,-19,-34,-19,-29,-19,-9,-29,-19
-48,-58,-9,53,-19,-34,-19,-24,-14,-9,-29,-19
-48,-58,-9,53,-19,-34,-19,-19,-9,-9,-29,-19
-43,-58,-14,51,-14,-36,-29,-9,0,0,-29,-29
-39,-58,-19,48,-9,-39,-29,-9,0,0,-29,-29
-34,-58,-24,46,-4,-41,-29,-9,0,0,-29,-29
-29,-58,-29,43,0,-43,-29,-9,0,0,-29,-29
-34,-58,-24,46,-4,-41,-19,0,9,4,-19,-24
-39,-58,-19,48,-9,-39,-9,9,19,9,-19,-19
-43,-58,-14,51,-14,-36,0,19,29,14,-19,-14
-48,-58,-9,53,-19,-34,9,29,39,19,-19,-9
-34,-68,-34,51,0,-51,9,39,48,29,-9,-9
-29,-68,-39,48,4,-53,9,39,48,29,-9,-9
-24,-68,-43,46,9,-56,9,39,48,29,-9,-9
-19,-68,-48,43,14,-58,9,39,48,29,-9,-9
-29,-58,-29,43,0,-43,19,48,58,29,0,0
-39,-58,-19,48,-9,-39,19,48,58,29,0,0
-48,-58,-9,53,-19,-34,19,48,58,29,0,0
-58,-58,0,58,-29,-29,19,48,58,29,0,0
-53,-53,0,53,-26,-26,19,48,58,19,-4,-9
-48,-48,0,48,-24,-24,19,48,58,19,-9,-9
-43,-43,0,43,-21,-21,19,48,58,19,-14,-9
-39,-39,0,39,-19,-19,19,48,58,19,-19,-9
-29,-48,-19,39,-4,-34,29,48,58,29,-9,-9
-29,-48,-19,39,-4,-34,29,48,58,29,-9,-9
-29,-48,-19,39,-4,-34,29,48,58,29,-9,-9
-29,-48,-19,39,-4,-34,29,48,58,29,-9,-9
-29,-43,-14,36,-7,-29,34,63,58,39,0,0
-29,-39,-9,34,-9,-24,39,68,58,39,0,0
-29,-34,-4,31,-12,-19,43,73,58,39,0,0
-29,-29,0,29,-14,-14,48,78,58,39,0,0
-19,-24,-4,21,-7,-14,53,73,48,29,0,9
-19,-19,0,19,-9,-9,58,68,48,29,0,9
-19,-14,4,17,-12,-4,63,63,48,29,0,9
-19,-9,9,14,-14,0,68,58,48,29,0,9
-19,-19,0,19,-9,-9,58,34,39,24,-9,0
-19,-19,0,19,-9,-9,48,19,29,19,-9,0
-19,-19,0,19,-9,-9,39,4,19,14,-9,0
-19,-19,0,19,-9,-9,29,-9,9,9,-9,0
-39,-24,14,31,-26,-4,24,-19,9,19,0,4
-48,-29,19,39,-34,-4,19,-19,9,19,0,9
-58,-34,24,46,-41,-4,14,-19,9,19,0,14
-68,-39,29,53,-48,-4,9,-19,9,19,0,19
-58,-29,29,43,-43,0,0,-29,9,9,0,19
-58,-29,29,43,-43,0,-9,-29,9,9,0,19
-58,-29,29,43,-43,0,-19,-29,9,9,0,19
-58,-29,29,43,-43,0,-29,-29,9,9,0,19
-53,-29,24,41,-39,-2,-34,-39,4,0,-9,19
-48,-29,19,39,-34,-4,-39,-39,0,0,-9,19
-43,-29,14,36,-29,-7,-43,-39,-4,0,-9,19
-39,-29,9,34,-24,-9,-48,-39,-9,0,-9,19
-43,-29,14,36,-29,-7,-39,-39,-9,-9,-9,19
-48,-29,19,39,-34,-4,-39,-39,-9,-9,-9,19
-53,-29,24,41,-39,-2,-39,-39,-9,-9,-9,19
-58,-29,29,43,-43,0,-39,-39,-9,-9,-9,19
-53,-19,34,36,-43,7,-39,-48,-19,-19,-19,19
-48,-19,29,34,-39,4,-39,-48,-19,-19,-19,19
-43,-19,24,31,-34,2,-39,-48,-19,-19,-19,19
-39,-19,19,29,-29,0,-39,-48,-19,-19,-19,19
-24,-19,4,21,-14,-7,-53,-48,-29,-29,-29,9
-19,-19,0,19,-9,-9,-58,-48,-29,-29,-29,9
-14,-19,-4,17,-4,-12,-63,-48,-29,-29,-29,9
-9,-19,-9,14,0,-14,-68,-48,-29,-29,-29,9
-9,-19,-9,14,0,-14,-73,-58,-34,-34,-39,9
-9,-19,-9,14,0,-14,-78,-58,-39,-39,-39,9
-9,-19,-9,14,0,-14,-82,-58,-43,-43,-39,9
-9,-19,-9,14,0,-14,-87,-58,-48,-48,-39,9
-9,-39,-29,24,9,-34,-87,-68,-58,-58,-39,9
-9,-58,-48,34,19,-53,-87,-68,-58,-58,-39,9
-9,-78,-68,43,29,-73,-87,-68,-58,-58,-39,9
-9,-97,-87,53,39,-92,-87,-68,-58,-58,-39,9
-19,-92,-73,56,26,-82,-92,-73,-63,-68,-48,-4
-19,-87,-68,53,24,-78,-97,-78,-68,-78,-58,-9
-19,-82,-63,51,21,-73,-102,-82,-73,-87,-68,-14
-19,-78,-58,48,19,-68,-107,-87,-78,-97,-78,-19
-4,-68,-63,36,29,-65,-92,-73,-73,-82,-68,-14
0,-58,-58,29,29,-58,-87,-68,-68,-78,-68,-9
4,-48,-53,21,29,-51,-82,-63,-63,-73,-68,-4
9,-39,-48,14,29,-43,-78,-58,-58,-68,-68,0
0,-39,-39,19,19,-39,-63,-43,-53,-58,-58,0
-9,-39,-29,24,9,-34,-58,-39,-48,-58,-58,0
-19,-39,-19,29,0,-29,-53,-34,-43,-58,-58,0
-29,-39,-9,34,-9,-24,-48,-29,-39,-58,-58,0
-14,-53,-39,34,12,-46,-43,-19,-39,-68,-63,-14
-9,-58,-48,34,19,-53,-39,-19,-39,-68,-68,-19
-4,-63,-58,34,26,-61,-34,-19,-39,-68,-73,-24
0,-68,-68,34,34,-68,-29,-19,-39,-68,-78,-29
-9,-58,-48,34,19,-53,-19,-9,-39,-78,-78,-39
-19,-58,-39,39,9,-48,-19,-9,-39,-78,-78,-39
-29,-58,-29,43,0,-43,-19,-9,-39,-78,-78,-39
-39,-58,-19,48,-9,-39,-19,-9,-39,-78,-78,-39
-53,-73,-19,63,-17,-46,-4,-4,-29,-78,-87,-39
