I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
78,263,185,-170,-53,224,39,751,624,566,370,312
78,263,185,-170,-53,224,39,751,624,566,370,312
78,263,185,-170,-53,224,39,751,624,566,370,312
78,263,185,-170,-53,224,39,751,624,566,370,312
87,263,175,-175,-43,219,29,727,600,546,366,307
87,263,175,-175,-43,219,19,702,585,536,361,302
87,263,175,-175,-43,219,9,678,570,527,356,297
87,263,175,-175,-43,219,0,653,556,517,351,292
78,248,170,-163,-46,209,-14,629,527,502,336,283
78,244,165,-161,-43,204,-19,605,507,488,322,273
78,239,161,-158,-41,200,-24,580,488,473,307,263
78,234,156,-156,-39,195,-29,556,468,458,292,253
73,234,161,-153,-43,197,-39,517,444,429,278,244
68,234,165,-151,-48,200,-48,488,419,409,263,234
63,234,170,-148,-53,202,-58,458,395,390,248,224
58,234,175,-146,-58,204,-68,429,370,370,234,214
48,214,165,-131,-58,190,-78,400,341,346,204,195
48,204,156,-126,-53,180,-87,370,312,322,185,175
48,195,146,-122,-48,170,-97,341,283,297,165,156
48,185,136,-117,-43,161,-107,312,253,273,146,136
34,170,136,-102,-51,153,-112,283,234,258,136,122
29,156,126,-92,-48,141,-117,263,214,244,126,117
24,141,117,-82,-46,129,-122,244,195,229,117,112
19,126,107,-73,-43,117,-126,224,175,214,107,107
9,112,102,-61,-46,107,-131,200,146,195,92,97
0,107,107,-53,-53,107,-136,175,126,175,78,87
-9,102,112,-46,-61,107,-141,151,107,156,63,78
-19,97,117,-39,-68,107,-146,126,87,136,48,68
-29,87,117,-29,-73,102,-161,107,68,112,24,43
-29,78,107,-24,-68,92,-165,87,48,97,9,29
-29,68,97,-19,-63,82,-170,68,29,82,-4,14
-29,58,87,-14,-58,73,-175,48,9,68,-19,0
-29,43,73,-7,-51,58,-185,29,0,53,-29,-14
-29,39,68,-4,-48,53,-185,19,-9,39,-39,-19
-29,34,63,-2,-46,48,-185,9,-19,24,-48,-24
-29,29,58,0,-43,43,-185,0,-29,9,-58,-29
-34,19,53,7,-43,36,-185,-14,-43,4,-63,-39
-39,9,48,14,-43,29,-185,-19,-48,0,-68,-39
-43,0,43,21,-43,21,-185,-24,-53,-4,-73,-39
-48,-9,39,29,-43,14,-185,-29,-58,-9,-78,-39
-58,-14,43,36,-51,14,-190,-43,-73,-24,-92,-53
-68,-19,48,43,-58,14,-195,-48,-78,-29,-97,-58
-78,-24,53,51,-65,14,-200,-53,-82,-34,-102,-63
-87,-29,58,58,-73,14,-204,-58,-87,-39,-107,-68
-78,-29,48,53,-63,9,-204,-63,-92,-43,-117,-73
-78,-29,48,53,-63,9,-204,-68,-97,-48,-117,-78
-78,-29,48,53,-63,9,-204,-73,-102,-53,-117,-82
