I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-9,0,9,4,-9,4,-234,-195,0,-585,-9,-19
-9,0,9,4,-9,4,-223,-195,0,-584,-9,-19
-9,0,9,4,-9,4,-214,-195,0,-584,-9,-19
-8,0,8,4,-8,4,-204,-194,0,-585,-8,-18
-8,0,8,4,-8,4,-195,-194,0,-585,-8,-18
-9,0,9,4,-9,4,-185,-197,0,-584,-11,-19
-9,0,9,4,-9,4,-175,-199,0,-584,-13,-19
-8,0,8,4,-8,4,-164,-202,0,-585,-16,-18
-8,0,8,4,-8,4,-156,-203,0,-585,-18,-18
-9,0,9,4,-9,4,-152,-204,0,-582,-21,-22
-9,0,9,4,-9,4,-151,-204,0,-580,-23,-28
-8,0,8,4,-8,4,-149,-203,0,-578,-26,-34
-8,0,8,4,-8,4,-146,-203,0,-575,-28,-38
-10,0,10,5,-10,5,-141,-204,0,-568,-29,-39
-13,0,13,6,-13,6,-136,-204,0,-561,-28,-39
-16,0,16,8,-16,8,-129,-203,0,-553,-29,-38
-18,0,18,9,-18,9,-126,-203,0,-546,-29,-38
-19,0,19,9,-19,9,-129,-204,0,-538,-26,-39
-19,0,19,9,-19,9,-135,-204,0,-531,-24,-39
-18,0,18,9,-18,9,-141,-203,0,-523,-22,-38
-18,0,18,9,-18,9,-145,-203,0,-517,-19,-38
-19,0,19,9,-19,9,-148,-205,0,-509,-11,-39
-19,0,19,9,-19,9,-150,-208,0,-502,0,-39
-18,0,18,9,-18,9,-152,-211,0,-493,11,-38
-18,0,18,9,-18,9,-155,-213,0,-488,18,-38
-19,1,20,9,-19,10,-161,-214,0,-487,20,-39
-19,3,22,8,-20,12,-169,-214,0,-487,19,-39
-18,6,24,6,-21,15,-178,-213,0,-487,18,-38
-18,8,26,5,-22,17,-184,-213,0,-487,18,-38
-19,9,28,5,-23,18,-186,-216,0,-491,19,-39
-19,9,28,5,-23,18,-185,-218,0,-496,19,-39
-18,8,26,5,-22,17,-183,-221,0,-502,18,-38
-18,8,26,5,-22,17,-184,-223,0,-506,18,-38
-19,11,30,4,-24,20,-189,-224,0,-511,23,-39
-19,13,32,3,-25,22,-194,-224,0,-516,28,-39
-18,16,34,1,-26,25,-200,-223,0,-522,34,-38
-18,18,36,0,-27,27,-203,-224,0,-526,38,-38
-19,19,38,0,-28,28,-206,-223,0,-531,41,-39
-19,19,38,0,-28,28,-208,-223,0,-535,42,-39
-18,18,36,0,-27,27,-211,-225,0,-540,45,-38
-18,18,36,0,-27,27,-213,-224,0,-545,47,-38
-19,19,38,0,-28,28,-214,-218,0,-553,48,-39
-19,19,38,0,-28,28,-213,-209,0,-560,48,-39
-18,19,37,0,-27,28,-214,-199,0,-568,47,-38
-18,19,37,0,-27,28,-214,-194,0,-574,47,-38
-19,18,37,0,-28,27,-209,-200,0,-580,52,-39
-19,18,37,0,-28,27,-204,-208,0,-584,57,-39
-18,19,37,0,-27,28,-198,-214,0,-589,63,-38
-18,19,37,0,-27,28,-195,-223,0,-594,67,-38
-19,17,36,1,-27,26,-194,-243,0,-602,73,-39
-19,14,33,2,-26,23,-194,-267,0,-609,77,-39
-18,11,29,3,-23,20,-195,-290,0,-617,81,-38
-18,9,27,4,-22,18,-195,-311,0,-623,86,-38
-19,8,27,5,-23,17,-190,-333,0,-629,99,-39
-19,8,27,5,-23,17,-185,-355,0,-633,116,-39
-18,9,27,4,-22,18,-179,-379,0,-639,135,-38
-18,9,27,4,-22,18,-175,-399,0,-643,145,-38
-19,8,27,5,-23,17,-170,-415,0,-646,141,-39
-19,8,27,5,-23,17,-165,-428,0,-648,131,-39
-18,9,27,4,-22,18,-160,-444,0,-650,124,-38
-18,9,27,4,-22,18,-156,-457,0,-652,117,-38
-20,8,28,6,-24,18,-151,-464,0,-655,103,-39
-23,8,31,7,-27,19,-146,-467,0,-657,87,-39
-26,9,35,8,-30,22,-141,-473,0,-660,71,-38
-28,9,37,9,-32,23,-136,-477,0,-662,58,-38
-29,5,34,12,-31,19,-130,-478,0,-665,49,-39
-29,0,29,14,-29,14,-126,-478,0,-667,43,-39
-28,-5,23,16,-25,9,-121,-478,0,-669,36,-38
-28,-8,20,18,-24,6,-117,-478,0,-672,29,-38
-29,-9,20,19,-24,5,-110,-475,0,-680,22,-39
-29,-9,20,19,-24,5,-102,-473,0,-691,14,-39
-28,-8,20,18,-24,6,-94,-471,0,-703,5,-38
-28,-8,20,18,-24,6,-87,-468,0,-711,0,-38
-29,-11,18,20,-23,3,-82,-459,0,-715,2,-40
-29,-13,16,21,-22,1,-78,-448,0,-716,8,-42
-28,-16,12,22,-20,-2,-73,-438,0,-719,13,-45
-28,-18,10,23,-19,-4,-68,-429,0,-721,18,-47
-30,-19,11,24,-20,-4,-60,-419,0,-722,30,-48
-33,-19,14,26,-23,-2,-53,-409,0,-721,42,-48
-36,-18,18,27,-27,0,-45,-399,0,-722,53,-47
-38,-18,20,28,-29,1,-39,-390,0,-722,67,-47
-39,-19,20,29,-29,0,-31,-380,0,-717,91,-48
-39,-19,20,29,-29,0,-24,-370,0,-712,121,-48
-38,-18,20,28,-29,1,-16,-359,0,-706,153,-47
-38,-18,20,28,-29,1,-9,-351,0,-702,174,-47
-39,-20,19,29,-29,0,-4,-345,0,-697,178,-48
-39,-23,16,31,-27,-3,0,-341,0,-692,175,-48
-38,-26,12,32,-25,-7,4,-336,0,-687,175,-47
-38,-28,10,33,-24,-9,8,-331,0,-683,175,-47
-39,-29,10,34,-24,-9,13,-326,0,-678,169,-48
-39,-29,10,34,-24,-9,18,-322,0,-673,161,-48
-38,-28,10,33,-24,-9,24,-316,0,-667,153,-47
-38,-28,10,33,-24,-9,28,-312,0,-663,146,-47
-39,-30,9,34,-24,-10,31,-309,0,-660,136,-48
-39,-33,6,36,-22,-13,33,-307,0,-658,126,-48
-38,-36,2,37,-20,-17,36,-304,0,-655,116,-47
-38,-38,0,38,-19,-19,38,-302,0,-653,107,-48
-38,-39,-1,38,-18,-20,40,-301,0,-652,97,-47
-38,-39,-1,38,-18,-20,42,-302,0,-652,87,-47
-39,-38,1,38,-20,-18,45,-301,0,-652,77,-48
-39,-38,1,38,-20,-18,47,-301,0,-652,68,-48
-38,-39,-1,38,-18,-20,48,-306,0,-655,58,-47
-38,-39,-1,38,-18,-20,48,-311,0,-657,48,-47
-39,-38,1,38,-20,-18,48,-316,0,-660,38,-48
-39,-38,1,38,-20,-18,48,-321,0,-662,29,-48
-38,-39,-1,38,-18,-20,45,-330,0,-665,21,-47
