I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-34,141,175,-53,-104,158,-82,-102,-102,-107,-97,-146
-34,141,175,-53,-104,158,-82,-102,-107,-112,-102,-151
-34,131,165,-48,-100,148,-87,-107,-112,-122,-102,-161
-34,131,165,-48,-100,148,-87,-107,-117,-126,-102,-165
-29,146,175,-58,-102,161,-87,-112,-122,-117,-102,-165
-24,156,180,-65,-102,168,-92,-117,-122,-122,-107,-165
-19,165,185,-73,-102,175,-92,-117,-131,-131,-112,-175
-39,170,209,-65,-124,190,-82,-126,-131,-131,-117,-175
-53,165,219,-56,-136,192,-68,-122,-126,-126,-126,-165
-78,156,234,-39,-156,195,-68,-117,-126,-122,-131,-170
-97,151,248,-26,-173,200,-58,-112,-122,-117,-136,-170
-102,146,248,-21,-175,197,-48,-92,-107,-102,-136,-165
-87,156,244,-34,-165,200,-53,-97,-107,-117,-141,-175
-73,156,229,-41,-151,192,-58,-102,-112,-122,-141,-180
-53,156,209,-51,-131,183,-63,-107,-117,-126,-151,-185
-39,156,195,-58,-117,175,-68,-112,-126,-136,-156,-190
-58,146,204,-43,-131,175,-68,-112,-122,-131,-146,-190
-63,136,200,-36,-131,168,-68,-112,-122,-131,-136,-190
-53,146,200,-46,-126,173,-58,-107,-117,-131,-126,-180
-58,146,204,-43,-131,175,-58,-107,-112,-126,-126,-180
-82,156,239,-36,-161,197,-53,-97,-102,-117,-146,-180
-73,156,229,-41,-151,192,-53,-97,-107,-117,-146,-180
-58,165,224,-53,-141,195,-53,-102,-107,-117,-146,-180
-58,170,229,-56,-143,200,-53,-102,-107,-117,-146,-180
-73,170,244,-48,-158,207,-58,-102,-102,-117,-136,-175
-78,156,234,-39,-156,195,-63,-97,-102,-112,-131,-170
-78,151,229,-36,-153,190,-63,-97,-97,-102,-131,-165
-78,151,229,-36,-153,190,-68,-92,-97,-102,-131,-161
-73,146,219,-36,-146,183,-48,-82,-97,-97,-146,-175
-87,126,214,-19,-151,170,-34,-78,-92,-97,-156,-185
-82,136,219,-26,-151,178,-9,-58,-63,-92,-156,-190
-112,146,258,-17,-185,202,34,-19,-39,-102,-200,-234
-165,141,307,12,-236,224,82,24,0,-131,-263,-307
-156,146,302,4,-229,224,126,82,78,-126,-326,-375
-107,165,273,-29,-190,219,180,175,180,-78,-361,-395
-82,170,253,-43,-168,212,214,253,268,-19,-370,-385
-82,200,283,-58,-183,241,214,297,375,87,-331,-312
-73,263,336,-95,-204,300,165,322,468,253,-224,-141
-48,366,414,-158,-231,390,82,317,561,488,-19,136
9,492,483,-251,-236,488,-14,253,600,732,204,473
92,663,570,-378,-239,617,-122,136,517,897,434,785
165,883,717,-524,-275,800,-253,-34,380,1024,683,1098
214,1122,907,-668,-346,1015,-405,-209,292,1234,995,1527
263,1381,1117,-822,-427,1249,-556,-409,190,1498,1322,1995
312,1629,1317,-971,-502,1473,-741,-688,-29,1673,1590,2371
351,1810,1459,-1080,-553,1634,-912,-980,-336,1703,1781,2620
336,1815,1478,-1076,-570,1647,-985,-1112,-546,1673,1917,2776
331,1464,1132,-897,-400,1298,-858,-990,-517,1629,1942,2806
326,854,527,-590,-100,690,-605,-683,-336,1561,1805,2664
331,468,136,-400,97,302,-434,-492,-283,1342,1605,2322
287,409,122,-348,82,265,-395,-478,-409,888,1381,1815
209,346,136,-278,36,241,-331,-453,-580,219,1039,1039
112,214,102,-163,4,158,-214,-405,-741,-473,551,131
19,156,136,-87,-58,146,-117,-366,-795,-805,195,-375
-19,122,141,-51,-80,131,-87,-331,-756,-834,48,-453
-58,39,97,9,-78,68,-53,-292,-712,-800,-43,-483
-122,-19,102,70,-112,41,34,-224,-649,-756,-146,-536
-146,-24,122,85,-134,48,107,-151,-556,-688,-209,-536
-165,-29,136,97,-151,53,146,-92,-492,-653,-244,-527
-165,-24,141,95,-153,58,146,-68,-458,-629,-297,-536
-165,-19,146,92,-156,63,141,-58,-439,-590,-356,-546
-180,-29,151,104,-165,61,156,-48,-419,-561,-385,-551
-195,-48,146,122,-170,48,156,-58,-409,-556,-390,-541
-175,-29,146,102,-161,58,136,-78,-390,-527,-370,-522
-175,0,175,87,-175,87,102,-87,-356,-473,-331,-483
-175,29,204,73,-190,117,68,-97,-317,-400,-292,-439
-161,53,214,53,-187,134,43,-92,-273,-336,-258,-390
-122,87,209,17,-165,148,19,-58,-209,-287,-244,-341
-92,126,219,-17,-156,173,14,-29,-151,-229,-239,-312
-131,117,248,7,-190,183,4,-29,-122,-200,-224,-297
-170,97,268,36,-219,183,-4,-43,-117,-195,-224,-297
-131,102,234,14,-183,168,-19,-43,-102,-190,-253,-307
-107,112,219,-2,-163,165,-4,-24,-92,-175,-248,-292
-102,117,219,-7,-161,168,9,-39,-87,-156,-244,-292
-107,117,224,-4,-165,170,14,-43,-82,-136,-234,-292
-112,107,219,2,-165,163,19,-43,-73,-126,-224,-273
-97,97,195,0,-146,146,9,-19,-53,-117,-204,-253
-82,92,175,-4,-129,134,4,-4,-43,-112,-200,-248
-82,87,170,-2,-126,129,4,4,-39,-112,-195,-244
-92,82,175,4,-134,129,9,4,-29,-117,-190,-244
-82,82,165,0,-124,124,0,0,-43,-117,-214,-253
-82,82,165,0,-124,124,0,-19,-48,-112,-229,-263
-92,87,180,2,-136,134,0,-34,-53,-107,-234,-268
-78,92,170,-7,-124,131,0,-39,-58,-97,-239,-263
-87,102,190,-7,-139,146,9,-29,-53,-97,-234,-253
-82,102,185,-9,-134,143,9,-19,-48,-102,-224,-248
-82,97,180,-7,-131,139,9,-14,-39,-112,-214,-248
-92,92,185,0,-139,139,9,-4,-34,-117,-209,-248
-82,97,180,-7,-131,139,9,-9,-39,-112,-200,-239
-78,102,180,-12,-129,141,4,-19,-39,-107,-209,-248
-78,107,185,-14,-131,146,0,-29,-43,-102,-219,-258
-78,112,190,-17,-134,151,-4,-39,-43,-97,-219,-258
-78,112,190,-17,-134,151,0,-39,-43,-102,-219,-258
-73,107,180,-17,-126,143,0,-39,-43,-102,-219,-253
-73,97,170,-12,-122,134,4,-29,-39,-107,-219,-253
-73,92,165,-9,-119,129,14,-24,-34,-107,-219,-253
-78,82,161,-2,-119,122,14,-24,-34,-107,-209,-253
-82,78,161,2,-122,119,14,-29,-34,-112,-219,-263
-87,78,165,4,-126,122,14,-29,-34,-112,-219,-263
-82,82,165,0,-124,124,14,-29,-34,-107,-209,-258
-82,87,170,-2,-126,129,4,-29,-48,-107,-219,-263
-87,78,165,4,-126,122,9,-29,-48,-107,-219,-263
-82,82,165,0,-124,124,9,-29,-48,-107,-219,-263
-73,92,165,-9,-119,129,4,-19,-48,-112,-224,-263
-78,82,161,-2,-119,122,4,-19,-34,-107,-229,-263
-78,82,161,-2,-119,122,4,-19,-34,-107,-229,-263
-82,82,165,0,-124,124,9,-19,-34,-107,-229,-263
-82,82,165,0,-124,124,9,-19,-34,-107,-229,-268
-68,82,151,-7,-109,117,9,-19,-39,-102,-219,-263
-63,87,151,-12,-107,119,9,-19,-39,-97,-219,-258
-68,87,156,-9,-112,122,9,-19,-39,-97,-219,-253
-63,92,156,-14,-109,124,0,-19,-39,-97,-224,-253
-63,87,151,-12,-107,119,9,-14,-39,-107,-234,-258
-63,82,146,-9,-104,114,14,-14,-34,-117,-234,-263
-63,78,141,-7,-102,109,14,-14,-34,-117,-244,-273
-68,73,141,-2,-104,107,14,-14,-34,-117,-244,-278
-82,73,156,4,-119,114,19,-14,-43,-126,-248,-278
-82,73,156,4,-119,114,14,-9,-43,-126,-248,-283
-82,73,156,4,-119,114,9,-9,-39,-126,-258,-283
-87,73,161,7,-124,117,4,-4,-34,-126,-258,-273
-78,82,161,-2,-119,122,19,4,-19,-117,-244,-273
-73,78,151,-2,-112,114,24,4,-19,-117,-244,-278
-73,78,151,-2,-112,114,29,4,-19,-117,-244,-278
-63,78,141,-7,-102,109,34,4,-19,-117,-244,-278
-68,78,146,-4,-107,112,24,-4,-29,-117,-244,-273
-73,78,151,-2,-112,114,24,-4,-29,-122,-239,-273
-82,73,156,4,-119,114,24,-4,-29,-122,-234,-278
-87,73,161,7,-124,117,24,0,-29,-122,-239,-278
-78,58,136,9,-107,97,24,0,-24,-122,-239,-278
-73,58,131,7,-102,95,29,0,-19,-126,-239,-278
-73,58,131,7,-102,95,29,4,-19,-126,-248,-292
-68,58,126,4,-97,92,29,4,-19,-131,-248,-302
-87,63,151,12,-119,107,19,-4,-24,-131,-263,-302
-87,63,151,12,-119,107,19,0,-24,-131,-263,-302
-82,68,151,7,-117,109,29,0,-14,-126,-263,-302
-73,68,141,2,-107,104,29,4,-9,-122,-263,-297
-63,68,131,-2,-97,100,39,19,0,-122,-253,-297
-63,68,131,-2,-97,100,39,19,0,-122,-253,-297
-63,68,131,-2,-97,100,39,29,0,-122,-263,-302
-73,58,131,7,-102,95,39,29,0,-122,-268,-312
-82,68,151,7,-117,109,39,19,4,-126,-278,-317
-82,68,151,7,-117,109,39,19,4,-126,-278,-322
-82,68,151,7,-117,109,39,24,14,-126,-278,-322
-82,58,141,12,-112,100,39,29,14,-126,-283,-322
-97,43,141,26,-119,92,29,19,19,-126,-283,-331
-92,39,131,26,-112,85,24,34,19,-131,-283,-331
-82,39,122,21,-102,80,24,39,24,-131,-283,-341
-53,43,97,4,-75,70,19,39,24,-131,-292,-346
-63,34,97,14,-80,65,24,39,24,-122,-283,-336
-73,29,102,21,-87,65,29,39,34,-126,-283,-336
-102,24,126,39,-114,75,39,48,39,-126,-283,-336
-112,24,136,43,-124,80,43,48,43,-126,-283,-336
-82,34,117,24,-100,75,43,58,53,-117,-287,-336
-58,34,92,12,-75,63,43,68,58,-117,-292,-336
-43,34,78,4,-61,56,53,73,58,-117,-292,-346
-48,24,73,12,-61,48,53,73,63,-117,-297,-351
-63,9,73,26,-68,41,63,68,68,-131,-302,-361
-78,9,87,34,-82,48,68,78,73,-131,-312,-361
-63,19,82,21,-73,51,68,82,78,-131,-317,-366
-53,19,73,17,-63,46,68,87,82,-136,-331,-380
-92,0,92,46,-92,46,68,92,97,-131,-326,-375
-102,-4,97,53,-100,46,68,102,107,-126,-326,-375
-102,-4,97,53,-100,46,68,102,107,-122,-326,-380
-87,-9,78,48,-82,34,68,107,107,-117,-331,-390
-73,-9,63,41,-68,26,58,107,117,-117,-322,-390
-73,-9,63,41,-68,26,58,112,122,-122,-331,-400
-87,-9,78,48,-82,34,63,112,126,-122,-336,-400
-87,-9,78,48,-82,34,63,126,141,-122,-336,-405
-87,-19,68,53,-78,24,63,122,131,-126,-351,-419
-87,-29,58,58,-73,14,68,122,131,-136,-361,-434
-87,-29,58,58,-73,14,68,122,141,-141,-370,-439
-82,-29,53,56,-68,12,68,131,151,-141,-380,-444
-82,-19,63,51,-73,21,68,131,151,-136,-380,-444
-87,-29,58,58,-73,14,68,131,151,-151,-385,-453
-87,-29,58,58,-73,14,68,131,156,-151,-390,-468
-87,-29,58,58,-73,14,68,141,156,-156,-385,-473
-78,-19,58,48,-68,19,58,141,165,-151,-380,-468
-73,-24,48,48,-61,12,58,141,165,-156,-375,-473
-73,-24,48,48,-61,12,63,131,165,-161,-370,-478
-73,-19,53,46,-63,17,63,131,165,-165,-366,-483
-82,-14,68,48,-75,26,53,131,170,-170,-356,-483
-73,-14,58,43,-65,21,48,131,170,-170,-356,-483
-73,-14,58,43,-65,21,48,131,161,-175,-356,-488
-78,-9,68,43,-73,29,43,136,161,-180,-356,-483
-78,0,78,39,-78,39,53,136,161,-175,-346,-488
-68,4,73,31,-70,39,48,131,161,-190,-341,-492
-68,4,73,31,-70,39,48,126,156,-190,-341,-492
-78,4,82,36,-80,43,48,122,151,-195,-336,-488
-87,19,107,34,-97,63,39,122,156,-190,-322,-483
-87,24,112,31,-100,68,34,122,151,-190,-317,-478
-78,19,97,29,-87,58,29,117,151,-195,-312,-473
-78,19,97,29,-87,58,29,112,146,-195,-312,-468
-73,24,97,24,-85,61,24,102,136,-185,-302,-458
-73,39,112,17,-92,75,14,97,136,-185,-292,-453
-68,39,107,14,-87,73,9,92,126,-185,-283,-439
-63,53,117,4,-90,85,4,78,122,-185,-278,-429
-43,73,117,-14,-80,95,14,82,136,-161,-253,-409
-39,92,131,-26,-85,112,14,87,131,-146,-239,-385
-48,102,151,-26,-100,126,9,82,131,-146,-229,-370
-29,126,156,-48,-92,141,0,73,136,-146,-219,-351
-43,122,165,-39,-104,143,-9,73,117,-131,-200,-326
-43,136,180,-46,-112,158,-14,73,117,-122,-185,-302
-48,136,185,-43,-117,161,-14,68,112,-97,-165,-283
-53,131,185,-39,-119,158,-19,53,102,-82,-151,-263
-43,141,185,-48,-114,163,-39,39,82,-92,-141,-253
-34,156,190,-61,-112,173,-48,19,68,-102,-136,-239
-19,156,175,-68,-97,165,-48,4,63,-97,-117,-219
-9,156,165,-73,-87,161,-53,4,53,-92,-102,-200
-14,165,180,-75,-97,173,-53,9,48,-92,-92,-195
-14,180,195,-82,-104,187,-58,-9,29,-92,-92,-175
-14,180,195,-82,-104,187,-63,-19,19,-87,-82,-165
-14,175,190,-80,-102,183,-68,-29,14,-87,-78,-156
-29,165,195,-68,-112,180,-63,-29,4,-102,-78,-151
-34,180,214,-73,-124,197,-63,-39,-4,-97,-73,-141
-34,180,214,-73,-124,197,-63,-39,-14,-102,-68,-141
-29,180,209,-75,-119,195,-68,-48,-24,-107,-63,-141
-43,180,224,-68,-134,202,-68,-48,-34,-107,-58,-141
-43,180,224,-68,-134,202,-68,-58,-43,-102,-58,-131
-29,180,209,-75,-119,195,-68,-58,-53,-102,-53,-136
-29,185,214,-78,-122,200,-63,-63,-53,-112,-53,-126
-53,180,234,-63,-143,207,-68,-58,-48,-112,-63,-126
-58,175,234,-58,-146,204,-78,-63,-53,-112,-63,-126
-58,151,209,-46,-134,180,-82,-73,-68,-117,-58,-126
-58,161,219,-51,-139,190,-87,-78,-73,-117,-58,-126
-39,161,200,-61,-119,180,-78,-82,-82,-117,-58,-126
-39,161,200,-61,-119,180,-78,-87,-87,-122,-58,-131
-29,161,190,-65,-109,175,-78,-97,-92,-131,-63,-136
-24,161,185,-68,-104,173,-87,-107,-97,-146,-63,-136
-39,161,200,-61,-119,180,-87,-92,-97,-136,-63,-136
-43,161,204,-58,-124,183,-82,-92,-97,-131,-63,-136
-48,161,209,-56,-129,185,-82,-87,-92,-126,-63,-136
-58,156,214,-48,-136,185,-82,-82,-87,-126,-63,-131
-58,151,209,-46,-134,180,-92,-92,-87,-126,-63,-122
-43,151,195,-53,-119,173,-87,-97,-97,-131,-63,-126
-43,161,204,-58,-124,183,-87,-97,-97,-131,-68,-126
-48,165,214,-58,-131,190,-92,-97,-97,-141,-68,-126
-63,165,229,-51,-146,197,-82,-87,-97,-141,-58,-126
-68,165,234,-48,-151,200,-87,-87,-97,-141,-63,-131
-68,165,234,-48,-151,200,-82,-87,-92,-141,-63,-131
-73,165,239,-46,-156,202,-53,-82,-82,-141,-53,-131
-63,161,224,-48,-143,192,-68,-92,-87,-136,-63,-141
-58,156,214,-48,-136,185,-73,-97,-92,-151,-68,-146
-58,156,214,-48,-136,185,-87,-97,-97,-156,-68,-146
-58,151,209,-46,-134,180,-97,-107,-112,-161,-68,-146
-53,141,195,-43,-124,168,-87,-107,-112,-175,-73,-156
-43,141,185,-48,-114,163,-82,-107,-112,-175,-73,-156
-39,141,180,-51,-109,161,-82,-107,-112,-175,-78,-161
-34,141,175,-53,-104,158,-87,-107,-117,-175,-87,-165
-39,141,180,-51,-109,161,-82,-102,-112,-175,-73,-156
-39,141,180,-51,-109,161,-68,-97,-102,-170,-73,-151
-58,141,200,-41,-129,170,-58,-87,-92,-161,-68,-141
-58,141,200,-41,-129,170,-53,-82,-87,-156,-63,-136
-58,136,195,-39,-126,165,-68,-92,-102,-156,-68,-141
-58,136,195,-39,-126,165,-73,-92,-102,-161,-73,-146
-58,141,200,-41,-129,170,-73,-92,-102,-161,-78,-146
-53,141,195,-43,-124,168,-73,-92,-97,-161,-82,-151
-63,131,195,-34,-129,163,-82,-102,-97,-165,-78,-151
-53,131,185,-39,-119,158,-82,-102,-92,-165,-78,-151
-43,131,175,-43,-109,153,-78,-102,-92,-165,-73,-151
-58,131,190,-36,-124,161,-78,-102,-92,-165,-68,-151
-68,122,190,-26,-129,156,-68,-92,-87,-156,-63,-136
-68,122,190,-26,-129,156,-68,-87,-87,-156,-63,-136
-63,117,180,-26,-122,148,-63,-82,-87,-151,-63,-136
-63,112,175,-24,-119,143,-63,-82,-82,-151,-58,-141
-58,122,180,-31,-119,151,-73,-92,-82,-146,-63,-146
-53,136,190,-41,-122,163,-78,-87,-78,-146,-68,-151
-43,146,190,-51,-117,168,-78,-87,-73,-146,-73,-151
-34,156,190,-61,-112,173,-78,-82,-73,-146,-82,-151
-39,151,190,-56,-114,170,-78,-82,-73,-131,-82,-136
-34,146,180,-56,-107,163,-73,-82,-73,-126,-78,-131
-39,141,180,-51,-109,161,-73,-87,-73,-126,-73,-131
-48,136,185,-43,-117,161,-78,-87,-73,-122,-73,-141
-43,136,180,-46,-112,158,-78,-82,-68,-112,-63,-122
-39,141,180,-51,-109,161,-78,-82,-68,-122,-63,-122
-29,141,170,-56,-100,156,-78,-82,-63,-122,-63,-122
-24,141,165,-58,-95,153,-78,-82,-58,-112,-63,-122
-34,151,185,-58,-109,168,-68,-68,-39,-102,-63,-102
-39,151,190,-56,-114,170,-68,-68,-39,-92,-63,-102
-43,151,195,-53,-119,173,-68,-68,-39,-87,-58,-102
-48,151,200,-51,-124,175,-63,-68,-34,-87,-53,-97
-48,161,209,-56,-129,185,-73,-68,-39,-82,-58,-87
-53,161,214,-53,-134,187,-73,-68,-39,-82,-58,-92
-53,161,214,-53,-134,187,-78,-68,-39,-82,-58,-92
-58,161,219,-51,-139,190,-78,-68,-39,-82,-58,-87
-39,165,204,-63,-122,185,-78,-73,-39,-82,-63,-97
-29,170,200,-70,-114,185,-78,-73,-34,-73,-58,-87
-19,175,195,-78,-107,185,-78,-73,-29,-68,-58,-87
-9,190,200,-90,-104,195,-78,-73,-29,-68,-58,-87
-9,185,195,-87,-102,190,-97,-78,-39,-78,-48,-87
-9,180,190,-85,-100,185,-82,-78,-39,-73,-48,-82
-14,175,190,-80,-102,183,-82,-78,-39,-68,-53,-82
-14,170,185,-78,-100,178,-92,-78,-39,-68,-58,-82
-24,165,190,-70,-107,178,-87,-73,-29,-63,-48,-73
-24,156,180,-65,-102,168,-87,-73,-24,-63,-48,-73
-24,170,195,-73,-109,183,-82,-68,-14,-53,-34,-73
-24,170,195,-73,-109,183,-78,-68,-14,-53,-24,-68
-29,165,195,-68,-112,180,-78,-68,-24,-63,-34,-68
-29,165,195,-68,-112,180,-78,-68,-24,-58,-34,-68
-29,165,195,-68,-112,180,-82,-63,-24,-58,-39,-68
-14,165,180,-75,-97,173,-82,-63,-24,-58,-39,-68
-9,180,190,-85,-100,185,-82,-63,-19,-53,-29,-63
-14,195,209,-90,-112,202,-82,-68,-19,-53,-29,-63
-9,200,209,-95,-109,204,-87,-73,-19,-53,-34,-63
9,200,190,-104,-90,195,-87,-73,-19,-53,-34,-68
0,190,190,-95,-95,190,-87,-63,-19,-53,-19,-63
