I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-175,-97,78,136,-126,-9,292,683,527,244,-68,-244
-175,-97,78,136,-126,-9,292,683,527,244,-68,-244
-175,-97,78,136,-126,-9,292,683,527,244,-68,-244
-175,-97,78,136,-126,-9,292,683,527,244,-68,-244
-175,-97,78,136,-126,-9,263,634,492,224,-53,-229
-175,-97,78,136,-126,-9,244,595,458,214,-48,-214
-175,-97,78,136,-126,-9,224,556,424,204,-43,-200
-175,-97,78,136,-126,-9,204,517,390,195,-39,-185
-156,-78,78,117,-117,0,185,483,361,190,-19,-165
-146,-68,78,107,-112,4,175,448,341,185,-9,-146
-136,-58,78,97,-107,9,165,414,322,180,0,-126
-126,-48,78,87,-102,14,156,380,302,175,9,-107
-136,-68,68,102,-102,0,141,346,268,156,-9,-112
-136,-78,58,107,-97,-9,126,312,244,136,-19,-117
-136,-87,48,112,-92,-19,112,278,219,117,-29,-122
-136,-97,39,117,-87,-29,97,244,195,97,-39,-126
-107,-73,34,90,-70,-19,87,234,185,102,-29,-112
-78,-48,29,63,-53,-9,87,224,185,107,-19,-97
-48,-24,24,36,-36,0,87,214,185,112,-9,-82
-19,0,19,9,-19,9,87,204,185,117,0,-68
-39,-14,24,26,-31,4,78,180,165,112,14,-58
-58,-19,39,39,-48,9,68,165,156,107,19,-48
-78,-24,53,51,-65,14,58,151,146,102,24,-39
-97,-29,68,63,-82,19,48,136,136,97,29,-29
-87,-24,63,56,-75,19,39,136,146,92,14,-34
-78,-19,58,48,-68,19,39,136,146,87,0,-39
-68,-14,53,41,-61,19,39,136,146,82,-14,-43
-58,-9,48,34,-53,19,39,136,146,78,-29,-48
-43,-24,19,34,-31,-2,29,126,141,82,-9,-58
-39,-29,9,34,-24,-9,29,117,136,87,0,-58
-34,-34,0,34,-17,-17,29,107,131,92,9,-58
-29,-39,-9,34,-9,-24,29,97,126,97,19,-58
-48,-39,9,43,-29,-14,29,102,136,107,29,-43
-58,-39,19,48,-39,-9,29,107,136,107,29,-39
-68,-39,29,53,-48,-4,29,112,136,107,29,-34
-78,-39,39,58,-58,0,29,117,136,107,29,-29
-53,-39,14,46,-34,-12,39,126,151,117,39,-14
-39,-39,0,39,-19,-19,39,126,156,117,39,-9
-24,-39,-14,31,-4,-26,39,126,161,117,39,-4
-9,-39,-29,24,9,-34,39,126,165,117,39,0
-29,-24,4,26,-17,-9,48,141,180,131,53,9
-39,-19,19,29,-29,0,48,146,185,136,58,9
-48,-14,34,31,-41,9,48,151,190,141,63,9
-58,-9,48,34,-53,19,48,156,195,146,68,9
-48,-9,39,29,-43,14,43,146,190,141,48,-4
-48,-9,39,29,-43,14,39,146,185,136,39,-19
-48,-9,39,29,-43,14,34,146,180,131,29,-34
-48,-9,39,29,-43,14,29,146,175,126,19,-48
-53,-29,24,41,-39,-2,43,156,185,136,39,-34
-58,-48,9,53,-34,-19,48,165,195,146,48,-29
-63,-68,-4,65,-29,-36,53,175,204,156,58,-24
-68,-87,-19,78,-24,-53,58,185,214,165,68,-19
-9,19,29,-4,-19,24,87,214,253,185,78,-9
0,19,19,-9,-9,19,97,214,263,214,97,-39
-19,-29,-9,24,-4,-19,87,204,244,214,107,-58
9,0,-9,-4,9,-4,68,195,234,214,126,-48
29,39,9,-34,9,24,58,195,244,224,165,9
19,78,58,-48,-19,68,87,224,283,263,195,48
9,68,58,-39,-24,63,87,244,302,244,156,58
-9,9,19,0,-14,14,87,244,292,214,87,19
19,39,19,-29,0,29,97,253,312,244,97,9
58,107,48,-82,4,78,117,263,341,302,175,39
19,97,78,-58,-29,87,136,273,351,292,195,48
-9,78,87,-34,-48,82,146,292,351,302,175,48
-9,78,87,-34,-48,82,165,292,361,331,195,68
-19,68,87,-24,-53,78,136,253,331,302,195,58
-9,48,58,-19,-34,53,107,234,302,253,136,19
19,48,29,-34,-4,39,117,253,331,263,136,19
29,68,39,-48,-4,53,136,283,380,331,224,58
39,117,78,-78,-19,97,146,292,409,400,351,136
29,126,97,-78,-34,112,126,283,390,409,370,165
29,78,48,-53,-9,63,87,244,341,322,253,117
68,68,0,-68,34,34,87,263,361,292,175,97
68,97,29,-82,19,63,117,322,409,361,224,126
39,117,78,-78,-19,97,117,331,429,400,283,136
29,146,117,-87,-43,131,107,331,439,409,302,117
29,224,195,-126,-82,209,136,351,488,439,322,136
-9,273,283,-131,-146,278,136,351,488,429,292,156
-58,253,312,-97,-185,283,107,312,458,380,244,136
-107,224,331,-58,-219,278,126,341,488,390,234,107
-126,195,322,-34,-224,258,195,448,585,458,244,68
-58,126,185,-34,-122,156,263,585,712,536,244,-9
58,0,-58,-29,58,-29,292,732,849,644,253,-87
78,-146,-224,34,151,-185,302,839,966,751,312,-107
68,-263,-331,97,200,-297,273,868,1005,810,370,-68
185,-312,-497,63,341,-405,273,888,1034,839,400,-48
302,-361,-663,29,483,-512,263,946,1102,878,400,-68
361,-448,-810,43,585,-629,244,1034,1190,946,419,-87
439,-536,-976,48,707,-756,224,1122,1259,1005,439,-97
546,-653,-1200,53,873,-927,234,1190,1317,1034,400,-204
653,-819,-1473,82,1063,-1146,244,1268,1356,1015,273,-419
683,-1044,-1727,180,1205,-1385,263,1366,1405,966,107,-692
741,-1268,-2010,263,1376,-1639,263,1415,1385,868,-126,-1005
858,-1464,-2322,302,1590,-1893,253,1454,1356,722,-400,-1356
907,-1678,-2586,385,1747,-2132,283,1522,1327,566,-692,-1727
927,-1854,-2781,463,1854,-2318,331,1600,1298,341,-1024,-2039
927,-1981,-2908,527,1917,-2444,351,1639,1239,107,-1366,-2283
888,-2078,-2967,595,1927,-2522,361,1688,1210,-68,-1629,-2488
858,-2176,-3035,658,1947,-2605,361,1727,1161,-224,-1825,-2635
868,-2244,-3113,688,1991,-2679,322,1717,1083,-400,-2010,-2723
907,-2283,-3191,688,2049,-2737,302,1717,1015,-536,-2147,-2781
995,-2293,-3289,649,2142,-2791,341,1756,995,-624,-2225,-2840
1005,-2391,-3396,692,2200,-2893,351,1766,936,-741,-2283,-2888
888,-2527,-3416,819,2152,-2971,331,1698,819,-888,-2352,-2918
858,-2557,-3416,849,2137,-2986,351,1678,712,-1034,-2400,-2908
