I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
29,19,-9,-24,19,4,224,29,-224,-97,-165,390
29,19,-9,-24,19,4,224,29,-224,-97,-165,390
29,19,-9,-24,19,4,224,29,-224,-97,-165,390
29,19,-9,-24,19,4,224,29,-224,-97,-165,390
39,29,-9,-34,24,9,229,29,-214,-87,-161,390
39,29,-9,-34,24,9,234,29,-204,-87,-156,390
39,29,-9,-34,24,9,239,29,-195,-87,-151,390
39,29,-9,-34,24,9,244,29,-185,-87,-146,390
29,19,-9,-24,19,4,239,29,-190,-87,-146,390
29,19,-9,-24,19,4,234,29,-195,-87,-146,390
29,19,-9,-24,19,4,229,29,-200,-87,-146,390
29,19,-9,-24,19,4,224,29,-204,-87,-146,390
39,24,-14,-31,26,4,234,19,-204,-87,-136,390
48,29,-19,-39,34,4,234,19,-204,-87,-136,390
58,34,-24,-46,41,4,234,19,-204,-87,-136,390
68,39,-29,-53,48,4,234,19,-204,-87,-136,390
63,29,-34,-46,48,-2,224,19,-214,-97,-146,400
58,29,-29,-43,43,0,224,19,-214,-97,-146,400
53,29,-24,-41,39,2,224,19,-214,-97,-146,400
48,29,-19,-39,34,4,224,19,-214,-97,-146,400
34,24,-9,-29,21,7,234,19,-224,-97,-136,400
29,19,-9,-24,19,4,234,19,-224,-97,-136,400
24,14,-9,-19,17,2,234,19,-224,-97,-136,400
19,9,-9,-14,14,0,234,19,-224,-97,-136,400
19,9,-9,-14,14,0,239,9,-234,-87,-126,400
19,9,-9,-14,14,0,244,9,-234,-87,-126,400
19,9,-9,-14,14,0,248,9,-234,-87,-126,400
19,9,-9,-14,14,0,253,9,-234,-87,-126,400
24,0,-24,-12,24,-12,253,9,-239,-92,-136,409
29,0,-29,-14,29,-14,253,9,-244,-97,-136,409
34,0,-34,-17,34,-17,253,9,-248,-102,-136,409
39,0,-39,-19,39,-19,253,9,-253,-107,-136,409
39,14,-24,-26,31,-4,253,19,-239,-102,-126,409
39,19,-19,-29,29,0,253,19,-234,-97,-126,409
39,24,-14,-31,26,4,253,19,-229,-92,-126,409
39,29,-9,-34,24,9,253,19,-224,-87,-126,409
43,19,-24,-31,34,-2,244,19,-234,-92,-126,409
48,19,-29,-34,39,-4,244,19,-234,-97,-126,409
53,19,-34,-36,43,-7,244,19,-234,-102,-126,409
58,19,-39,-39,48,-9,244,19,-234,-107,-126,409
48,14,-34,-31,41,-9,229,14,-239,-117,-136,419
48,9,-39,-29,43,-14,224,9,-244,-117,-136,419
48,4,-43,-26,46,-19,219,4,-248,-117,-136,419
48,0,-48,-24,48,-24,214,0,-253,-117,-136,419
39,4,-34,-21,36,-14,234,4,-248,-112,-122,419
39,9,-29,-24,34,-9,244,9,-244,-107,-117,419
39,14,-24,-26,31,-4,253,14,-239,-102,-112,419
39,19,-19,-29,29,0,263,19,-234,-97,-107,419
24,19,-4,-21,14,7,263,19,-224,-87,-97,419
19,19,0,-19,9,9,263,19,-224,-87,-97,419
14,19,4,-17,4,12,263,19,-224,-87,-97,419
9,19,9,-14,0,14,263,19,-224,-87,-97,419
14,9,-4,-12,9,2,263,9,-224,-92,-97,429
19,9,-9,-14,14,0,263,9,-224,-97,-97,429
