I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-97,-87,9,92,-53,-39,-29,-29,-19,-9,0,0
-97,-87,9,92,-53,-39,-29,-29,-19,-9,0,0
-97,-87,9,92,-53,-39,-29,-29,-19,-9,0,0
-97,-87,9,92,-53,-39,-29,-29,-19,-9,0,0
-97,-87,9,92,-53,-39,-39,-34,-29,-24,-9,-19
-97,-87,9,92,-53,-39,-39,-39,-39,-29,-19,-29
-97,-87,9,92,-53,-39,-39,-43,-48,-34,-29,-39
-97,-87,9,92,-53,-39,-39,-48,-58,-39,-39,-48
-97,-92,4,95,-51,-43,-39,-48,-58,-29,-29,-43
-97,-97,0,97,-48,-48,-39,-48,-58,-29,-29,-39
-97,-102,-4,100,-46,-53,-39,-48,-58,-29,-29,-34
-97,-107,-9,102,-43,-58,-39,-48,-58,-29,-29,-29
-87,-97,-9,92,-39,-53,-29,-58,-58,-29,-29,-34
-87,-97,-9,92,-39,-53,-29,-58,-58,-29,-29,-39
-87,-97,-9,92,-39,-53,-29,-58,-58,-29,-29,-43
-87,-97,-9,92,-39,-53,-29,-58,-58,-29,-29,-48
-87,-97,-9,92,-39,-53,-34,-63,-63,-43,-43,-53
-87,-97,-9,92,-39,-53,-39,-68,-68,-48,-48,-58
-87,-97,-9,92,-39,-53,-43,-73,-73,-53,-53,-63
-87,-97,-9,92,-39,-53,-48,-78,-78,-58,-58,-68
-92,-97,-4,95,-43,-51,-58,-78,-78,-58,-53,-53
-97,-97,0,97,-48,-48,-58,-78,-78,-58,-48,-48
-102,-97,4,100,-53,-46,-58,-78,-78,-58,-43,-43
-107,-97,9,102,-58,-43,-58,-78,-78,-58,-39,-39
-97,-97,0,97,-48,-48,-48,-78,-78,-48,-48,-53
-97,-97,0,97,-48,-48,-48,-78,-78,-48,-48,-58
-97,-97,0,97,-48,-48,-48,-78,-78,-48,-48,-63
-97,-97,0,97,-48,-48,-48,-78,-78,-48,-48,-68
-87,-97,-9,92,-39,-53,-48,-78,-87,-58,-53,-73
-87,-97,-9,92,-39,-53,-48,-78,-87,-58,-58,-78
-87,-97,-9,92,-39,-53,-48,-78,-87,-58,-63,-82
-87,-97,-9,92,-39,-53,-48,-78,-87,-58,-68,-87
-97,-107,-9,102,-43,-58,-58,-87,-87,-68,-63,-78
-97,-107,-9,102,-43,-58,-58,-87,-87,-68,-58,-78
-97,-107,-9,102,-43,-58,-58,-87,-87,-68,-53,-78
-97,-107,-9,102,-43,-58,-58,-87,-87,-68,-48,-78
-97,-102,-4,100,-46,-53,-53,-78,-78,-58,-48,-63
-97,-97,0,97,-48,-48,-48,-78,-78,-58,-48,-58
-97,-92,4,95,-51,-43,-43,-78,-78,-58,-48,-53
-97,-87,9,92,-53,-39,-39,-78,-78,-58,-48,-48
