I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
126,214,87,-170,19,151,-107,-126,39,400,195,331
126,214,87,-170,19,151,-107,-126,39,400,195,331
126,214,87,-170,19,151,-107,-126,39,400,195,331
126,214,87,-170,19,151,-107,-126,39,400,195,331
126,209,82,-168,21,146,-107,-136,29,390,195,331
126,204,78,-165,24,141,-107,-136,29,390,195,331
126,200,73,-163,26,136,-107,-136,29,390,195,331
126,195,68,-161,29,131,-107,-136,29,390,195,331
141,209,68,-175,36,139,-107,-136,29,385,195,341
156,214,58,-185,48,136,-107,-136,29,380,195,341
170,219,48,-195,61,134,-107,-136,29,375,195,341
185,224,39,-204,73,131,-107,-136,29,370,195,341
165,234,68,-200,48,151,-97,-126,39,380,195,341
156,234,78,-195,39,156,-97,-126,39,380,195,341
146,234,87,-190,29,161,-97,-126,39,380,195,341
136,234,97,-185,19,165,-97,-126,39,380,195,341
146,224,78,-185,34,151,-107,-136,29,370,204,341
156,224,68,-190,43,146,-107,-136,29,370,204,341
165,224,58,-195,53,141,-107,-136,29,370,204,341
175,224,48,-200,63,136,-107,-136,29,370,204,341
190,234,43,-212,73,139,-117,-146,19,361,204,341
195,234,39,-214,78,136,-117,-146,19,361,204,341
200,234,34,-217,82,134,-117,-146,19,361,204,341
204,234,29,-219,87,131,-117,-146,19,361,204,341
195,224,29,-209,82,126,-117,-136,19,370,204,351
195,224,29,-209,82,126,-117,-136,19,370,204,351
195,224,29,-209,82,126,-117,-136,19,370,204,351
195,224,29,-209,82,126,-117,-136,19,370,204,351
175,214,39,-195,68,126,-112,-126,24,380,204,351
156,214,58,-185,48,136,-107,-117,29,380,204,351
136,214,78,-175,29,146,-102,-107,34,380,204,351
117,214,97,-165,9,156,-97,-97,39,380,204,351
136,204,68,-170,34,136,-102,-102,29,370,204,351
156,204,48,-180,53,126,-107,-107,29,370,204,351
175,204,29,-190,73,117,-112,-112,29,370,204,351
195,204,9,-200,92,107,-117,-117,29,370,204,351
190,204,14,-197,87,109,-126,-117,29,361,204,361
185,204,19,-195,82,112,-126,-117,29,361,204,361
180,204,24,-192,78,114,-126,-117,29,361,204,361
175,204,29,-190,73,117,-126,-117,29,361,204,361
156,195,39,-175,58,117,-117,-117,39,370,214,361
146,195,48,-170,48,122,-117,-117,39,370,214,361
136,195,58,-165,39,126,-117,-117,39,370,214,361
126,195,68,-161,29,131,-117,-117,39,370,214,361
146,204,58,-175,43,131,-117,-112,39,370,214,361
165,214,48,-190,58,131,-117,-107,39,370,214,361
185,224,39,-204,73,131,-117,-102,39,370,214,361
204,234,29,-219,87,131,-117,-97,39,370,214,361
190,244,53,-217,68,148,-117,-92,43,380,214,361
185,244,58,-214,63,151,-117,-87,48,380,214,361
180,244,63,-212,58,153,-117,-82,53,380,214,361
175,244,68,-209,53,156,-117,-78,58,380,214,361
180,239,58,-209,61,148,-122,-78,43,375,214,370
185,234,48,-209,68,141,-126,-78,39,370,214,370
190,229,39,-209,75,134,-131,-78,34,366,214,370
195,224,29,-209,82,126,-136,-78,29,361,214,370
175,214,39,-195,68,126,-131,-68,39,361,214,370
165,214,48,-190,58,131,-126,-68,39,361,214,370
156,214,58,-185,48,136,-122,-68,39,361,214,370
146,214,68,-180,39,141,-117,-68,39,361,214,370
170,224,53,-197,58,139,-126,-82,34,356,141,370
185,224,39,-204,73,131,-126,-87,29,351,78,370
200,224,24,-212,87,124,-126,-92,24,346,14,370
214,224,9,-219,102,117,-126,-97,19,341,-48,370
200,224,24,-212,87,124,-122,-87,24,341,-112,380
