I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
117,214,97,-165,9,156,97,97,58,-78,-87,-39
117,214,97,-165,9,156,97,97,58,-78,-87,-39
117,214,97,-165,9,156,97,97,58,-78,-87,-39
117,214,97,-165,9,156,97,97,58,-78,-87,-39
107,209,102,-158,2,156,82,87,68,-82,-97,-48
97,204,107,-151,-4,156,78,87,68,-87,-97,-58
87,200,112,-143,-12,156,73,87,68,-92,-97,-68
78,195,117,-136,-19,156,68,87,68,-97,-97,-78
73,204,131,-139,-29,168,92,112,87,-78,-92,-92
68,214,146,-141,-39,180,117,126,97,-68,-87,-97
63,224,161,-143,-48,192,141,141,107,-58,-82,-102
58,234,175,-146,-58,204,165,156,117,-48,-78,-107
48,209,161,-129,-56,185,136,156,112,-63,-82,-126
48,195,146,-122,-48,170,117,156,107,-68,-87,-136
48,180,131,-114,-41,156,97,156,102,-73,-92,-146
48,165,117,-107,-34,141,78,156,97,-78,-97,-156
87,214,126,-151,-19,170,92,175,112,-58,-102,-146
126,263,136,-195,-4,200,107,185,126,-48,-107,-136
165,312,146,-239,9,229,122,195,141,-39,-112,-126
204,361,156,-283,24,258,136,204,156,-29,-117,-117
180,317,136,-248,21,226,107,170,146,-39,-102,-107
156,273,117,-214,19,195,87,146,136,-39,-97,-107
131,229,97,-180,17,163,68,122,126,-39,-92,-107
107,185,78,-146,14,131,48,97,117,-39,-87,-107
82,185,102,-134,-9,143,58,117,126,-48,-107,-97
58,185,126,-122,-34,156,58,126,126,-58,-117,-97
34,185,151,-109,-58,168,58,136,126,-68,-126,-97
9,185,175,-97,-82,180,58,146,126,-78,-136,-97
0,185,185,-92,-92,185,82,170,136,-68,-112,-82
0,185,185,-92,-92,185,107,185,136,-58,-97,-68
0,185,185,-92,-92,185,131,200,136,-48,-82,-53
0,185,185,-92,-92,185,156,214,136,-39,-68,-39
9,175,165,-92,-78,170,141,195,126,-24,-48,-48
9,175,165,-92,-78,170,136,185,126,-19,-29,-58
9,175,165,-92,-78,170,131,175,126,-14,-9,-68
9,175,165,-92,-78,170,126,165,126,-9,9,-78
39,200,161,-119,-61,180,126,156,136,-19,-19,-82
68,214,146,-141,-39,180,126,156,146,-19,-39,-87
97,229,131,-163,-17,180,126,156,156,-19,-58,-92
126,244,117,-185,4,180,126,156,165,-19,-78,-97
117,263,146,-190,-14,204,102,170,156,-4,-78,-82
117,273,156,-195,-19,214,87,185,156,0,-78,-68
117,283,165,-200,-24,224,73,200,156,4,-78,-53
117,292,175,-204,-29,234,58,214,156,9,-78,-39
112,273,161,-192,-24,217,68,214,165,-14,-97,-58
107,253,146,-180,-19,200,68,214,165,-29,-107,-68
102,234,131,-168,-14,183,68,214,165,-43,-117,-78
97,214,117,-156,-9,165,68,214,165,-58,-126,-87
122,229,107,-175,7,168,82,229,195,-39,-97,-82
136,244,107,-190,14,175,87,234,224,-19,-78,-78
151,258,107,-204,21,183,92,239,253,0,-58,-73
165,273,107,-219,29,190,97,244,283,19,-39,-68
175,283,107,-229,34,195,107,283,307,43,-29,-58
185,292,107,-239,39,200,107,312,331,58,-19,-58
195,302,107,-248,43,204,107,341,356,73,-9,-58
204,312,107,-258,48,209,107,370,380,87,0,-58
151,297,146,-224,2,222,102,380,370,87,-14,-73
107,283,175,-195,-34,229,97,380,370,87,-29,-78
63,268,204,-165,-70,236,92,380,370,87,-43,-82
19,253,234,-136,-107,244,87,380,370,87,-58,-87
39,278,239,-158,-100,258,87,370,380,97,-48,-78
58,302,244,-180,-92,273,87,370,380,107,-39,-68
78,326,248,-202,-85,287,87,370,380,117,-29,-58
97,351,253,-224,-78,302,87,370,380,126,-19,-48
73,331,258,-202,-92,295,53,385,380,136,-14,-63
58,312,253,-185,-97,283,29,400,380,136,-9,-78
43,292,248,-168,-102,270,4,414,380,136,-4,-92
29,273,244,-151,-107,258,-19,429,380,136,0,-107
