I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-43,-97,-53,70,4,-75,19,-9,-73,-78,-73,-68
-39,-97,-58,68,9,-78,19,-9,-68,-73,-73,-68
-39,-97,-58,68,9,-78,19,-9,-68,-73,-73,-68
-48,-97,-48,73,0,-73,19,-9,-68,-73,-73,-68
-34,-87,-53,61,9,-70,24,-9,-63,-63,-63,-58
-43,-87,-43,65,0,-65,24,-9,-58,-63,-63,-58
-43,-87,-43,65,0,-65,19,-9,-53,-63,-63,-58
-43,-78,-34,61,-4,-56,19,-4,-48,-58,-58,-58
-58,-92,-34,75,-12,-63,29,-4,-53,-68,-58,-58
-58,-82,-24,70,-17,-53,29,-4,-53,-68,-58,-58
-53,-82,-29,68,-12,-56,34,-4,-53,-68,-58,-58
-53,-82,-29,68,-12,-56,34,-4,-53,-68,-58,-58
-43,-82,-39,63,-2,-61,34,-4,-63,-78,-68,-68
-39,-82,-43,61,2,-63,34,-4,-63,-78,-68,-68
-39,-92,-53,65,7,-73,29,-4,-68,-78,-73,-68
-29,-73,-43,51,7,-58,29,-4,-68,-78,-73,-68
-34,-87,-53,61,9,-70,19,-4,-68,-78,-73,-58
-34,-87,-53,61,9,-70,24,-4,-63,-78,-73,-58
-34,-87,-53,61,9,-70,29,-4,-63,-73,-68,-53
-34,-87,-53,61,9,-70,29,0,-58,-73,-68,-53
-34,-82,-48,58,7,-65,24,-9,-58,-73,-68,-63
-34,-82,-48,58,7,-65,24,-9,-58,-68,-63,-63
-34,-82,-48,58,7,-65,24,-9,-58,-68,-63,-63
-34,-78,-43,56,4,-61,24,-4,-58,-73,-63,-63
-34,-78,-43,56,4,-61,29,-4,-58,-73,-53,-63
-43,-92,-48,68,2,-70,29,-4,-58,-82,-53,-63
-29,-78,-48,53,9,-63,29,-4,-53,-73,-53,-63
-29,-78,-48,53,9,-63,29,-4,-48,-73,-53,-58
-39,-87,-48,63,4,-68,39,4,-48,-63,-53,-58
-48,-78,-29,63,-9,-53,39,24,-39,-58,-48,-48
-29,-68,-39,48,4,-53,39,34,-24,-48,-34,-53
-24,-68,-43,46,9,-56,43,34,-24,-43,-43,-53
-24,-68,-43,46,9,-56,63,68,0,-34,-39,-53
-39,-97,-58,68,9,-78,73,107,19,-19,-34,-48
-24,-97,-73,61,24,-85,87,141,58,4,-14,-43
39,-58,-97,9,68,-78,107,190,122,68,39,-9
68,-53,-122,-7,95,-87,131,244,200,131,92,24
97,-19,-117,-39,107,-68,136,278,273,209,156,78
136,48,-87,-92,112,-19,117,258,326,302,239,151
141,82,-58,-112,100,12,87,204,370,366,302,209
175,126,-48,-151,112,39,48,151,405,439,370,268
200,180,-19,-190,109,80,-9,48,434,517,463,331
239,229,-9,-234,124,109,-92,-87,453,595,566,424
351,326,-24,-339,187,151,-165,-180,468,692,673,531
429,385,-43,-407,236,170,-244,-283,458,756,751,600
434,409,-24,-422,229,192,-356,-458,370,766,795,649
488,478,-9,-483,248,234,-473,-614,287,775,839,712
566,536,-29,-551,297,253,-541,-692,263,829,897,775
629,566,-63,-597,346,251,-546,-673,273,878,971,839
653,556,-97,-605,375,229,-546,-658,248,897,995,868
600,502,-97,-551,348,202,-546,-688,151,800,917,824
522,444,-78,-483,300,183,-527,-717,-14,590,741,702
434,356,-78,-395,256,139,-502,-736,-180,346,512,536
331,248,-82,-290,207,82,-512,-746,-292,175,341,400
287,234,-53,-261,170,90,-546,-771,-361,63,244,326
234,258,24,-246,104,141,-575,-805,-434,-58,136,253
131,248,117,-190,7,183,-541,-775,-492,-175,43,190
48,248,200,-148,-75,224,-463,-673,-458,-209,-9,136
0,204,204,-102,-102,204,-409,-570,-409,-209,-43,97
-9,141,151,-65,-80,146,-336,-478,-366,-214,-73,34
9,97,87,-53,-39,92,-244,-370,-312,-195,-87,-9
-14,39,53,-12,-34,46,-161,-258,-248,-170,-102,-39
-34,19,53,7,-43,36,-92,-180,-180,-141,-97,-39
-9,24,34,-7,-21,29,-53,-117,-122,-102,-73,-39
-14,0,14,7,-14,7,-39,-82,-92,-92,-63,-43
-9,-34,-24,21,7,-29,-9,-39,-63,-78,-53,-39
-19,-48,-29,34,4,-39,4,-14,-58,-63,-43,-34
-39,-58,-19,48,-9,-39,4,-9,-53,-48,-34,-34
0,-9,-9,4,4,-9,14,9,-34,-34,-24,-24
9,-9,-19,0,14,-14,29,14,-4,-14,-9,-9
-19,-39,-19,29,0,-29,43,29,-4,-19,-19,-19
9,-24,-34,7,21,-29,68,48,9,-29,-24,-29
9,-39,-48,14,29,-43,68,68,4,-29,-34,-39
4,-48,-53,21,29,-51,58,63,-4,-39,-43,-48
0,-58,-58,29,29,-58,58,63,-4,-39,-39,-48
-14,-63,-48,39,17,-56,48,63,-19,-39,-39,-48
-9,-58,-48,34,19,-53,48,63,-19,-39,-39,-48
-9,-53,-43,31,17,-48,63,63,-9,-29,-29,-39
-19,-48,-29,34,4,-39,73,63,-4,-29,-29,-39
-9,-43,-34,26,12,-39,82,73,9,-29,-29,-39
-9,-48,-39,29,14,-43,82,78,24,-29,-34,-43
-19,-63,-43,41,12,-53,82,97,14,-29,-34,-53
-19,-63,-43,41,12,-53,82,97,14,-29,-34,-48
-19,-78,-58,48,19,-68,78,92,9,-29,-34,-48
-19,-63,-43,41,12,-53,78,92,4,-29,-29,-48
-4,-53,-48,29,21,-51,78,82,14,-29,-39,-34
-9,-48,-39,29,14,-43,78,82,24,-24,-39,-34
-4,-43,-39,24,17,-41,87,92,29,-24,-29,-34
4,-43,-48,19,26,-46,87,97,34,-24,-29,-34
0,-63,-63,31,31,-63,78,107,24,-29,-39,-48
9,-63,-73,26,41,-68,78,107,29,-29,-39,-48
-4,-68,-63,36,29,-65,73,107,29,-29,-34,-48
-29,-68,-39,48,4,-53,73,97,24,-29,-34,-48
-14,-48,-34,31,9,-41,82,97,34,-24,-24,-29
-9,-48,-39,29,14,-43,82,97,34,-19,-24,-29
-4,-48,-43,26,19,-46,87,97,34,-9,-19,-34
4,-39,-43,17,24,-41,92,102,34,0,-19,-34
-4,-58,-53,31,24,-56,82,117,34,-9,-19,-53
4,-63,-68,29,36,-65,82,117,43,-9,-19,-43
