I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-99,219,318,-60,-208,268,65,168,442,151,-116,-187
-97,223,320,-63,-208,271,58,161,429,150,-107,-180
-95,224,319,-64,-207,271,53,152,419,152,-95,-165
-92,223,315,-65,-203,269,48,141,409,155,-82,-146
-84,224,308,-70,-196,266,38,126,396,161,-70,-128
-78,219,297,-70,-187,258,29,112,380,164,-58,-112
-78,205,283,-63,-180,244,23,103,362,164,-42,-96
-78,190,268,-56,-173,229,19,97,346,164,-24,-82
-70,184,254,-57,-162,219,12,88,334,171,-7,-70
-58,184,242,-63,-150,213,4,78,322,179,8,-58
-49,184,233,-67,-141,208,-3,70,305,183,21,-41
-43,180,223,-68,-133,201,-8,63,287,184,33,-24
-39,171,210,-66,-124,190,-12,54,271,185,45,-11
-34,165,199,-65,-116,182,-13,48,258,184,57,0
-24,164,188,-70,-106,176,-14,45,247,185,70,10
-14,161,175,-73,-94,168,-14,47,239,185,81,23
-7,148,155,-70,-81,151,-13,51,232,183,90,36
-4,131,135,-63,-69,133,-13,53,224,180,96,47
-1,118,119,-58,-60,118,-16,48,212,173,100,53
0,107,107,-53,-53,107,-18,43,200,165,102,57
0,92,92,-46,-46,92,-19,41,190,158,99,63
0,78,78,-39,-39,78,-19,42,180,151,97,67
-1,68,69,-33,-35,68,-17,43,168,141,97,66
-3,58,61,-27,-32,59,-14,43,156,131,97,63
-6,45,51,-19,-28,48,-9,40,147,124,90,60
-8,34,42,-13,-25,38,-4,38,141,117,82,58
-11,29,40,-9,-25,34,-1,40,135,107,76,55
-13,24,37,-5,-25,30,0,42,126,97,73,53
-14,14,28,0,-21,21,1,43,113,89,68,53
-14,4,18,5,-16,11,3,42,102,82,63,53
-13,0,13,6,-13,6,5,44,100,75,58,49
-13,0,13,6,-13,6,8,47,102,68,53,43
-18,-3,15,10,-16,6,14,50,98,60,48,33
-23,-8,15,15,-19,3,18,52,92,53,43,24
-27,-11,16,19,-21,2,19,53,86,45,36,17
-28,-13,15,20,-21,1,19,53,82,39,29,14
-30,-17,13,23,-21,-2,19,51,79,33,25,12
-33,-23,10,28,-21,-6,19,52,78,29,23,13
-37,-31,6,34,-21,-12,16,57,78,24,25,16
-42,-38,4,40,-23,-17,14,62,78,19,24,18
-48,-43,5,45,-26,-19,12,63,75,11,17,17
-52,-47,5,49,-28,-21,13,63,73,4,9,14
-53,-52,1,52,-27,-25,16,63,72,1,6,11
-53,-57,-4,55,-24,-30,18,63,73,0,4,9
-52,-61,-9,56,-21,-35,19,60,71,-3,-1,4
-53,-62,-9,57,-22,-35,19,58,68,-8,-8,0
-52,-62,-10,57,-21,-36,18,59,63,-11,-12,-3
-52,-62,-10,57,-21,-36,18,62,58,-13,-13,-8
-55,-63,-8,59,-23,-35,20,65,51,-16,-15,-16
-57,-63,-6,60,-25,-34,23,67,47,-18,-18,-23
-58,-57,1,57,-29,-28,28,70,52,-21,-23,-25
-57,-48,9,52,-33,-19,33,72,62,-23,-28,-24
-59,-39,20,49,-39,-9,36,75,71,-23,-32,-23
-62,-34,28,48,-45,-3,38,77,77,-23,-33,-23
-65,-36,29,50,-47,-3,43,80,79,-26,-33,-25
-67,-42,25,54,-46,-8,47,81,78,-28,-33,-28
-68,-48,20,58,-44,-14,48,82,77,-29,-37,-36
-68,-52,16,60,-42,-18,48,82,77,-29,-42,-42
-68,-55,13,61,-40,-21,47,82,77,-28,-46,-44
-68,-57,11,62,-39,-23,47,82,77,-29,-47,-43
-67,-58,9,62,-38,-24,47,81,79,-28,-48,-42
-67,-58,9,62,-38,-24,47,81,81,-28,-48,-42
-70,-56,14,63,-42,-21,48,84,84,-30,-47,-43
-72,-53,19,62,-45,-17,48,86,86,-33,-47,-43
-73,-50,23,61,-48,-13,45,87,87,-36,-50,-40
-73,-48,25,60,-49,-11,43,87,86,-38,-52,-39
-72,-48,24,60,-48,-12,42,84,87,-41,-53,-40
-72,-48,24,60,-48,-12,42,82,87,-42,-52,-42
-75,-46,29,60,-52,-8,43,79,84,-42,-55,-45
-77,-43,34,60,-55,-4,43,78,82,-42,-57,-47
-79,-40,39,59,-59,0,42,77,81,-45,-58,-48
-78,-39,39,58,-58,0,43,78,82,-47,-58,-48
-75,-38,37,56,-56,0,42,77,80,-49,-55,-45
-73,-38,35,55,-54,-1,42,77,81,-48,-53,-43
-74,-40,34,57,-54,-3,43,79,87,-45,-50,-40
-77,-42,35,59,-56,-3,43,81,91,-43,-48,-39
-80,-47,33,63,-56,-7,41,82,88,-42,-47,-38
-81,-52,29,66,-55,-11,39,82,82,-42,-47,-38
-82,-57,25,69,-53,-16,36,79,80,-42,-48,-38
-81,-62,19,71,-50,-21,34,78,81,-39,-48,-38
-82,-67,15,74,-48,-26,33,77,82,-33,-45,-39
-82,-68,14,75,-48,-27,33,77,82,-29,-43,-39
-80,-61,19,70,-49,-21,34,78,81,-27,-42,-36
-78,-48,30,63,-54,-9,34,77,78,-28,-42,-34
-75,-35,40,55,-57,2,33,78,72,-29,-42,-32
-73,-29,44,51,-58,7,33,78,68,-29,-39,-29
-69,-33,36,51,-52,1,34,76,67,-27,-31,-23
-67,-42,25,54,-46,-8,34,73,68,-24,-24,-19
-70,-47,23,58,-46,-12,29,70,66,-21,-23,-18
-72,-47,25,59,-48,-11,24,68,63,-19,-24,-19
-71,-48,23,59,-47,-12,22,67,62,-18,-18,-15
-68,-48,20,58,-44,-14,23,67,62,-18,-9,-9
-67,-48,19,57,-43,-14,26,67,65,-19,-3,-3
-67,-48,19,57,-43,-14,28,67,67,-19,0,0
-68,-47,21,57,-44,-13,29,69,70,-15,0,0
-68,-47,21,57,-44,-13,29,72,72,-9,0,0
-67,-48,19,57,-43,-14,28,75,75,-3,0,0
-67,-48,19,57,-43,-14,28,77,77,0,0,0
-67,-46,21,56,-44,-12,29,78,78,0,0,0
-67,-43,24,55,-45,-9,28,78,78,0,0,0
-68,-38,30,53,-49,-4,29,77,77,0,0,0
-68,-34,34,51,-51,0,29,77,78,0,0,0
-67,-30,37,48,-52,3,28,78,77,1,0,0
-67,-28,39,47,-53,5,28,78,77,3,0,0
-68,-30,38,49,-53,4,29,77,79,4,1,1
-68,-29,39,48,-53,5,29,77,81,4,3,3
-63,-18,45,40,-54,13,24,79,82,2,5,6
-58,-4,54,31,-56,25,19,81,81,3,8,8
-54,6,60,24,-57,33,15,85,83,9,16,11
-53,18,71,17,-62,44,14,86,86,18,23,13
-53,32,85,10,-69,58,15,85,91,28,25,16
-53,47,100,3,-76,73,18,82,96,38,23,18
-49,58,107,-4,-78,82,24,80,101,47,25,23
-43,67,110,-12,-76,88,33,81,106,52,28,28
-38,76,114,-19,-76,95,44,88,111,51,31,34
-34,86,120,-26,-77,103,57,96,116,48,33,38
-31,94,125,-31,-78,109,71,103,121,48,38,41
-29,101,130,-36,-79,115,78,106,125,52,42,42
-25,106,131,-40,-78,118,70,107,129,58,43,43
-19,111,130,-46,-74,120,53,106,130,62,43,43
-10,118,128,-54,-69,123,36,107,131,64,42,40
-4,125,129,-60,-66,127,15,107,131,63,42,39
-3,133,136,-65,-69,134,-14,102,130,61,44,39
-4,145,149,-70,-76,147,-46,97,130,62,47,42
0,162,162,-81,-81,162,-73,95,131,69,52,47
3,179,176,-91,-86,177,-100,92,131,77,57,52
6,188,182,-97,-88,185,-130,83,130,80,60,55
8,194,186,-101,-89,190,-159,73,130,81,62,57
11,200,189,-105,-89,194,-180,68,133,85,66,60
13,204,191,-108,-89,197,-194,63,131,87,68,62
14,199,185,-106,-85,192,-205,53,119,82,63,63
14,190,176,-102,-81,183,-213,39,102,73,58,63
11,180,169,-95,-79,174,-215,28,88,64,57,63
9,170,161,-89,-76,165,-214,19,78,58,57,63
9,159,150,-84,-70,154,-211,13,74,56,57,62
9,151,142,-80,-66,146,-209,9,73,57,57,62
7,148,141,-77,-67,144,-208,6,72,60,62,66
8,146,138,-77,-65,142,-208,4,72,62,67,72
19,141,122,-80,-51,131,-209,2,73,65,70,78
33,136,103,-84,-35,119,-209,3,73,67,72,81
42,134,92,-88,-25,113,-205,8,70,69,77,81
47,135,88,-91,-20,111,-200,13,68,68,81,81
52,136,84,-94,-16,110,-195,16,67,63,82,86
57,127,70,-92,-6,98,-185,18,67,58,81,91
60,99,39,-79,10,69,-168,25,68,57,82,95
62,64,2,-63,30,33,-151,33,68,58,82,96
64,40,-24,-52,44,8,-143,38,67,54,77,98
67,24,-43,-45,55,-9,-141,42,67,48,73,101
72,15,-57,-43,64,-21,-138,49,68,42,74,109
77,9,-68,-43,72,-29,-136,57,72,42,81,121
83,6,-77,-44,80,-35,-133,64,80,51,89,135
91,8,-83,-49,87,-37,-131,72,91,66,101,150
103,18,-85,-60,94,-33,-128,84,102,83,115,162
102,28,-74,-65,88,-23,-118,100,115,96,125,165
76,32,-44,-54,60,-6,-91,118,132,100,124,154
36,29,-7,-32,21,11,-59,135,145,97,113,132
2,23,21,-12,-9,22,-35,147,147,88,94,104
-22,14,36,4,-29,25,-19,146,141,78,74,79
-39,4,43,17,-41,23,-12,127,131,69,59,63
-52,-8,44,30,-48,18,-9,98,118,58,48,53
-64,-24,40,44,-52,8,-5,75,100,42,40,45
-77,-38,39,57,-58,0,0,58,83,25,29,34
-88,-44,44,66,-66,0,4,48,70,10,14,19
-96,-47,49,71,-72,1,8,43,63,0,0,4
-98,-52,46,75,-72,-3,13,43,61,-3,-3,-2
-97,-57,40,77,-68,-8,18,47,62,-4,-3,-3
-96,-58,38,77,-67,-10,24,53,62,-3,-7,-4
-97,-57,40,77,-68,-8,28,57,62,-3,-13,-4
-96,-59,37,77,-66,-11,31,59,64,-5,-17,-3
-96,-62,34,79,-65,-14,29,58,63,-8,-18,-3
-99,-63,36,81,-67,-13,22,56,56,-13,-20,-8
-101,-63,38,82,-69,-12,14,53,48,-18,-23,-13
-100,-61,39,80,-69,-11,10,48,44,-22,-27,-17
-97,-58,39,77,-68,-9,9,43,43,-23,-29,-18
-96,-53,43,74,-69,-5,5,37,43,-24,-26,-19
-96,-48,48,72,-72,0,0,34,43,-24,-24,-19
-97,-42,55,69,-76,6,-2,35,41,-23,-25,-16
-97,-39,58,68,-77,9,-3,38,39,-23,-28,-14
-93,-38,55,65,-74,8,-4,40,38,-24,-29,-13
-87,-38,49,62,-68,5,-4,39,38,-24,-29,-13
-81,-39,42,60,-61,1,-3,36,38,-23,-28,-15
-78,-39,39,58,-58,0,-3,34,38,-23,-28,-18
-78,-38,40,58,-59,1,-4,34,39,-25,-32,-23
-81,-38,43,59,-62,2,-4,34,39,-28,-38,-28
-85,-42,43,63,-64,0,-2,32,36,-34,-48,-34
-91,-43,48,67,-69,2,3,33,33,-46,-66,-46
-103,-36,67,69,-85,15,15,41,35,-70,-92,-70
-116,-24,92,70,-104,34,23,48,34,-99,-120,-100
-124,-12,112,68,-118,50,16,40,23,-124,-140,-124
-130,11,141,59,-135,76,4,20,9,-135,-154,-144
-137,56,193,40,-165,124,0,-6,2,-128,-168,-160
-145,108,253,18,-199,180,-3,-36,-3,-108,-175,-169
-151,150,301,0,-226,225,-15,-67,-16,-85,-165,-170
-151,191,342,-20,-246,266,-40,-108,-49,-60,-138,-161
-142,247,389,-52,-265,318,-78,-170,-111,-30,-96,-143
-127,316,443,-94,-285,379,-127,-251,-189,6,-38,-110
-106,392,498,-143,-302,445,-184,-342,-264,52,39,-53
-75,463,538,-194,-306,500,-248,-428,-327,119,154,31
-29,519,548,-245,-288,533,-314,-497,-369,219,324,151
33,566,533,-299,-250,549,-380,-552,-385,362,543,312
109,606,497,-357,-194,551,-440,-594,-365,551,795,510
184,603,419,-393,-117,511,-476,-601,-286,768,1037,708
247,521,274,-384,-13,397,-473,-556,-136,989,1231,868
302,378,76,-340,113,227,-441,-492,24,1207,1393,1008
357,205,-152,-281,254,26,-401,-449,120,1421,1553,1158
414,18,-396,-216,405,-189,-371,-429,142,1637,1723,1319
472,-174,-646,-149,559,-410,-363,-421,105,1854,1904,1483
523,-370,-893,-76,708,-631,-357,-393,60,2029,2067,1633
560,-569,-1129,4,844,-849,-331,-323,36,2092,2170,1752
583,-769,-1352,93,967,-1060,-294,-248,-71,1915,2150,1817
595,-966,-1561,185,1078,-1263,-264,-212,-371,1398,1956,1811
591,-1143,-1734,276,1162,-1438,-236,-213,-778,672,1645,1748
566,-1282,-1848,358,1207,-1565,-201,-230,-1162,-79,1294,1644
516,-1375,-1891,429,1203,-1633,-159,-251,-1472,-765,892,1467
442,-1421,-1863,489,1152,-1642,-112,-265,-1688,-1327,422,1187
361,-1425,-1786,532,1073,-1605,-74,-272,-1800,-1724,-31,879
297,-1397,-1694,550,995,-1545,-60,-273,-1807,-1932,-373,636
251,-1367,-1618,558,934,-1492,-53,-264,-1730,-1973,-579,463
215,-1360,-1575,572,895,-1467,-40,-243,-1598,-1890,-662,343
187,-1336,-1523,574,855,-1429,-33,-224,-1450,-1752,-677,250
159,-1250,-1409,545,784,-1329,-50,-222,-1316,-1623,-685,160
116,-1122,-1238,503,677,-1180,-72,-224,-1173,-1485,-696,52
48,-989,-1037,470,542,-1013,-71,-214,-989,-1307,-704,-82
-24,-863,-839,443,407,-851,-50,-196,-794,-1108,-690,-202
-72,-748,-676,410,302,-712,-18,-180,-628,-918,-637,-255
-95,-642,-547,368,226,-594,11,-170,-497,-752,-557,-258
-101,-542,-441,321,170,-491,31,-166,-391,-618,-472,-241
-97,-446,-349,271,126,-397,42,-157,-303,-505,-391,-216
-90,-355,-265,222,87,-310,47,-130,-223,-403,-317,-188
-86,-278,-192,182,53,-235,52,-86,-142,-313,-257,-162
-90,-224,-134,157,22,-179,59,-32,-56,-238,-214,-144
-96,-187,-91,141,-2,-139,67,20,23,-174,-182,-131
-98,-156,-58,127,-20,-107,73,59,80,-117,-151,-121
-97,-128,-31,112,-33,-79,77,81,115,-70,-123,-112
-96,-103,-7,99,-44,-55,82,84,130,-42,-104,-106
-96,-83,13,89,-54,-35,86,78,135,-25,-88,-102
-99,-68,31,83,-65,-18,89,74,141,-12,-71,-99
-101,-58,43,79,-72,-7,91,80,154,0,-58,-97
-102,-53,49,77,-75,-2,92,100,176,9,-56,-94
-101,-52,49,76,-75,-1,92,120,198,18,-62,-92
-102,-53,49,77,-75,-2,91,126,208,24,-70,-91
-102,-53,49,77,-75,-2,91,122,209,28,-73,-91
-98,-49,49,73,-73,0,94,116,209,32,-67,-92
-92,-43,49,67,-70,3,96,112,209,33,-58,-91
-86,-34,52,60,-69,9,97,109,207,33,-54,-92
-82,-24,58,53,-70,17,97,111,208,33,-53,-92
-81,-14,67,47,-74,26,94,118,214,35,-50,-91
-82,-1,81,41,-81,40,92,125,223,38,-48,-91
-80,14,94,33,-87,54,90,127,230,41,-47,-94
-78,23,101,27,-89,62,91,126,234,42,-47,-96
-78,17,95,30,-86,56,96,123,230,43,-50,-97
-81,4,85,38,-83,44,101,122,224,43,-52,-97
-87,-1,86,44,-86,42,104,121,222,42,-53,-97
-91,-3,88,47,-89,42,106,121,223,42,-53,-97
-92,-8,84,50,-88,38,111,122,227,44,-50,-95
-92,-17,75,54,-83,29,116,125,233,47,-48,-92
-92,-32,60,62,-76,14,119,130,239,52,-47,-88
-92,-42,50,67,-71,4,117,135,243,57,-47,-86
-89,-37,52,63,-70,7,111,136,244,59,-48,-88
-87,-24,63,55,-75,19,107,136,244,58,-48,-91
-86,-17,69,51,-77,26,107,135,243,56,-47,-92
-86,-14,72,50,-79,29,107,136,243,53,-47,-91
-87,-9,78,48,-82,34,101,134,247,48,-52,-93
-87,-4,83,45,-85,39,92,131,252,43,-57,-96
-86,0,86,43,-86,43,85,126,255,39,-61,-102
-86,3,89,41,-87,46,82,125,257,38,-62,-106
-87,10,97,38,-92,53,81,133,259,41,-63,-107
-87,18,105,34,-96,61,82,140,262,47,-63,-106
-84,25,109,29,-96,67,81,138,267,55,-60,-108
-82,28,110,27,-96,69,81,131,272,62,-58,-111
-83,28,111,27,-97,69,85,129,275,64,-57,-113
-86,24,110,31,-98,67,91,130,277,63,-57,-116
-89,16,105,36,-97,60,95,133,279,61,-57,-121
-91,9,100,41,-95,54,96,135,282,62,-57,-125
-92,5,97,43,-94,51,97,138,289,67,-60,-126
-92,4,96,44,-94,50,97,140,296,72,-62,-126
-91,2,93,44,-92,47,95,140,301,74,-62,-125
-91,3,94,44,-92,48,92,140,306,73,-62,-126
-92,10,102,41,-97,56,89,146,312,72,-66,-125
-91,18,109,36,-100,63,87,155,316,72,-72,-125
-92,20,112,36,-102,66,83,161,318,73,-78,-128
-92,18,110,37,-101,64,82,164,321,73,-81,-130
-91,20,111,35,-101,65,83,164,328,72,-82,-130
-91,23,114,34,-102,68,86,164,335,72,-82,-130
-92,24,116,34,-104,70,89,168,340,74,-81,-137
-92,24,116,34,-104,70,91,174,345,77,-81,-145
-89,22,111,33,-100,66,95,177,354,80,-83,-146
-86,19,105,33,-95,62,101,179,365,81,-86,-145
-89,14,103,37,-96,58,108,182,373,82,-92,-149
-92,13,105,39,-98,59,111,184,379,82,-96,-155
-88,21,109,33,-98,65,109,187,386,81,-96,-161
-82,32,114,25,-98,73,102,189,394,81,-96,-164
-79,42,121,18,-100,81,96,193,403,83,-102,-164
-78,51,129,13,-103,90,92,195,413,86,-111,-164
-73,65,138,4,-105,101,90,192,420,89,-116,-170
-68,84,152,-8,-110,118,91,190,428,91,-121,-179
-67,109,176,-21,-121,142,96,192,438,93,-129,-187
