I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-29,-195,-165,112,68,-180,9,58,48,0,97,68
-29,-195,-165,112,68,-180,9,58,48,0,97,68
-29,-195,-165,112,68,-180,9,58,48,0,97,68
-29,-195,-165,112,68,-180,9,58,48,0,97,68
-19,-195,-175,107,78,-185,9,58,48,0,97,68
-19,-195,-175,107,78,-185,9,58,48,0,97,68
-19,-195,-175,107,78,-185,9,58,48,0,97,68
-19,-195,-175,107,78,-185,9,58,48,0,97,68
-29,-200,-170,114,70,-185,9,68,53,0,87,68
-29,-204,-175,117,73,-190,9,68,58,0,87,68
-29,-209,-180,119,75,-195,9,68,63,0,87,68
-29,-214,-185,122,78,-200,9,68,68,0,87,68
-29,-214,-185,122,78,-200,9,68,68,9,97,68
-29,-214,-185,122,78,-200,9,68,68,9,97,68
-29,-214,-185,122,78,-200,9,68,68,9,97,68
-29,-214,-185,122,78,-200,9,68,68,9,97,68
-29,-214,-185,122,78,-200,9,58,68,9,87,68
-29,-214,-185,122,78,-200,9,58,68,9,87,68
-29,-214,-185,122,78,-200,9,58,68,9,87,68
-29,-214,-185,122,78,-200,9,58,68,9,87,68
-29,-214,-185,122,78,-200,19,68,68,19,87,78
-29,-214,-185,122,78,-200,19,68,68,19,87,78
-29,-214,-185,122,78,-200,19,68,68,19,87,78
-29,-214,-185,122,78,-200,19,68,68,19,87,78
-29,-214,-185,122,78,-200,9,68,68,19,78,78
-29,-214,-185,122,78,-200,9,68,68,19,78,78
-29,-214,-185,122,78,-200,9,68,68,19,78,78
-29,-214,-185,122,78,-200,9,68,68,19,78,78
-29,-214,-185,122,78,-200,9,68,68,19,78,78
-29,-214,-185,122,78,-200,9,68,68,19,78,78
-29,-214,-185,122,78,-200,9,68,68,19,78,78
-29,-214,-185,122,78,-200,9,68,68,19,78,78
-29,-214,-185,122,78,-200,19,68,68,24,87,87
-29,-214,-185,122,78,-200,19,68,68,29,87,87
-29,-214,-185,122,78,-200,19,68,68,34,87,87
-29,-214,-185,122,78,-200,19,68,68,39,87,87
-29,-214,-185,122,78,-200,19,78,78,43,87,87
-29,-214,-185,122,78,-200,19,78,78,48,87,87
-29,-214,-185,122,78,-200,19,78,78,53,87,87
-29,-214,-185,122,78,-200,19,78,78,58,87,87
-29,-209,-180,119,75,-195,9,82,92,73,97,92
-29,-204,-175,117,73,-190,9,87,97,78,97,97
-29,-200,-170,114,70,-185,9,92,102,82,97,102
-29,-195,-165,112,68,-180,9,97,107,87,97,107
-19,-190,-170,104,75,-180,0,87,122,97,112,122
-19,-185,-165,102,73,-175,0,87,126,107,117,126
-19,-180,-161,100,70,-170,0,87,131,117,122,131
-19,-175,-156,97,68,-165,0,87,136,126,126,136
-19,-161,-141,90,61,-151,-9,87,141,131,136,136
-19,-156,-136,87,58,-146,-9,87,146,136,136,136
-19,-151,-131,85,56,-141,-9,87,151,141,136,136
-19,-146,-126,82,53,-136,-9,87,156,146,136,136
-9,-146,-136,78,63,-141,-24,102,161,146,136,136
-9,-146,-136,78,63,-141,-29,107,165,146,136,136
-9,-146,-136,78,63,-141,-34,112,170,146,136,136
-9,-146,-136,78,63,-141,-39,117,175,146,136,136
4,-146,-151,70,78,-148,-53,117,161,146,131,136
4,-146,-151,70,78,-148,-68,112,156,146,131,136
4,-141,-146,68,75,-143,-73,102,151,146,131,136
4,-141,-146,68,75,-143,-82,92,136,146,136,141
14,-141,-156,63,85,-148,-92,73,126,151,146,151
14,-141,-156,63,85,-148,-92,63,112,146,146,151
14,-141,-156,63,85,-148,-87,58,107,146,146,151
4,-151,-156,73,80,-153,-87,58,97,141,136,151
0,-156,-156,78,78,-156,-78,53,82,131,146,161
-4,-156,-151,80,73,-153,-78,48,73,131,146,161
-4,-156,-151,80,73,-153,-82,43,63,131,146,156
-9,-156,-146,82,68,-151,-82,39,53,131,146,151
0,-161,-161,80,80,-161,-92,34,43,107,131,136
0,-161,-161,80,80,-161,-87,34,34,102,126,136
