I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
180,122,-58,-151,119,31,92,73,9,-9,-14,4
175,112,-63,-143,119,24,92,73,9,-9,-24,4
175,107,-68,-141,122,19,92,73,9,-19,-24,-4
175,102,-73,-139,124,14,97,73,4,-19,-29,-9
165,112,-53,-139,109,29,87,68,-4,-19,-39,-9
165,112,-53,-139,109,29,92,68,0,-14,-39,-9
161,112,-48,-136,104,31,92,68,0,-14,-34,-9
156,107,-48,-131,102,29,87,68,0,-14,-34,-9
156,97,-58,-126,107,19,97,78,0,-14,-34,-9
161,102,-58,-131,109,21,97,78,0,-14,-34,-4
161,102,-58,-131,109,21,97,78,0,-14,-34,-4
161,92,-68,-126,114,12,97,78,0,-19,-39,-9
165,102,-63,-134,114,19,97,68,0,-19,-39,-9
165,102,-63,-134,114,19,97,68,0,-19,-39,-9
165,107,-58,-136,112,24,97,68,0,-19,-39,-9
165,107,-58,-136,112,24,97,68,0,-19,-39,-9
165,97,-68,-131,117,14,92,68,9,-14,-39,-9
170,97,-73,-134,122,12,92,73,9,-14,-34,-9
175,97,-78,-136,126,9,87,73,9,-14,-34,-9
175,92,-82,-134,129,4,87,73,9,-14,-34,-9
165,92,-73,-129,119,9,87,63,0,-24,-43,-14
161,92,-68,-126,114,12,87,63,0,-24,-43,-14
156,97,-58,-126,107,19,87,63,0,-24,-43,-14
151,97,-53,-124,102,21,87,63,0,-24,-48,-14
161,97,-63,-129,112,17,87,73,0,-24,-39,-14
161,97,-63,-129,112,17,87,73,0,-24,-34,-14
161,97,-63,-129,112,17,87,78,0,-19,-34,-14
161,97,-63,-129,112,17,87,78,4,-19,-34,-14
161,107,-53,-134,107,26,87,63,-4,-19,-34,-14
161,107,-53,-134,107,26,87,63,-4,-19,-34,-14
161,107,-53,-134,107,26,87,63,-4,-19,-34,-14
161,107,-53,-134,107,26,87,63,-4,-24,-34,-14
161,107,-53,-134,107,26,87,63,-4,-24,-34,-14
161,107,-53,-134,107,26,87,68,4,-24,-39,-14
161,97,-63,-129,112,17,97,78,14,-24,-39,-19
156,97,-58,-126,107,19,117,107,19,-14,-39,-14
151,87,-63,-119,107,12,131,122,34,-14,-39,-24
151,82,-68,-117,109,7,136,136,58,0,-34,-24
151,112,-39,-131,95,36,136,141,73,19,-24,-14
151,136,-14,-143,82,61,126,131,73,29,-4,-4
156,146,-9,-151,82,68,126,146,107,68,29,4
190,165,-24,-178,107,70,122,175,170,122,63,39
204,170,-34,-187,119,68,112,224,258,200,122,82
224,209,-14,-217,119,97,122,268,356,297,204,141
263,273,9,-268,126,141,122,297,424,400,297,224
