I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
102,-117,-219,7,161,-168,-29,214,312,258,146,78
92,-126,-219,17,156,-173,-48,209,312,253,146,78
92,-136,-229,21,161,-183,-53,200,302,244,136,68
92,-141,-234,24,163,-187,-58,200,297,239,131,68
92,-141,-234,24,163,-187,-68,185,273,234,122,78
92,-146,-239,26,165,-192,-63,170,263,219,107,73
78,-165,-244,43,161,-204,-58,141,239,200,97,58
53,-190,-244,68,148,-217,-39,117,219,185,82,53
39,-209,-248,85,143,-229,-24,102,204,170,78,43
43,-219,-263,87,153,-241,-9,92,195,165,78,29
39,-234,-273,97,156,-253,-4,82,180,161,73,24
29,-244,-273,107,151,-258,0,78,175,161,73,19
29,-224,-253,97,141,-239,14,87,170,156,73,24
39,-209,-248,85,143,-229,24,82,175,156,73,29
48,-200,-248,75,148,-224,29,73,170,161,73,29
58,-190,-248,65,153,-219,34,68,165,165,63,29
53,-200,-253,73,153,-226,19,68,161,156,63,19
48,-200,-248,75,148,-224,14,63,161,151,68,24
43,-200,-244,78,143,-222,4,53,161,151,68,24
34,-209,-244,87,139,-226,-4,48,156,146,63,24
29,-224,-253,97,141,-239,4,48,146,136,53,9
24,-229,-253,102,139,-241,9,43,141,131,43,9
19,-229,-248,104,134,-239,9,39,126,126,43,4
14,-229,-244,107,129,-236,9,39,126,117,34,0
24,-229,-253,102,139,-241,4,29,126,107,43,9
24,-229,-253,102,139,-241,4,34,126,112,39,0
19,-239,-258,109,139,-248,9,34,126,112,34,-4
9,-244,-253,117,131,-248,9,34,126,102,29,-14
19,-244,-263,112,141,-253,9,34,117,102,29,-14
19,-239,-258,109,139,-248,19,39,117,107,29,-9
34,-239,-273,102,153,-256,19,39,117,107,29,-9
19,-253,-273,117,146,-263,19,39,117,97,19,-14
9,-273,-283,131,146,-278,19,34,107,87,14,-29
0,-278,-278,139,139,-278,24,39,112,87,9,-29
-9,-273,-263,141,126,-268,29,43,112,87,4,-34
-39,-287,-248,163,104,-268,24,48,112,82,-9,-43
-34,-278,-244,156,104,-261,43,63,131,87,-9,-43
-39,-268,-229,153,95,-248,58,68,136,97,-4,-39
-19,-244,-224,131,102,-234,73,68,146,102,0,-34
-4,-234,-229,119,112,-231,82,68,151,107,4,-34
-19,-253,-234,136,107,-244,68,58,131,97,4,-34
-34,-248,-214,141,90,-231,63,53,131,97,4,-29
-43,-248,-204,146,80,-226,58,53,131,97,4,-29
-48,-244,-195,146,73,-219,53,53,131,97,4,-29
-39,-253,-214,146,87,-234,58,53,141,107,0,-29
-39,-253,-214,146,87,-234,63,53,141,102,-4,-34
