I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-36,4,40,16,-38,22,-566,-1012,-1327,-1453,-62,-3
-34,-13,21,23,-27,4,-490,-862,-1122,-1263,-67,-3
-36,-32,4,34,-20,-14,-397,-704,-919,-1092,-73,-4
-42,-47,-5,44,-18,-26,-304,-554,-731,-939,-63,-4
-53,-52,1,52,-27,-25,-228,-428,-570,-793,-33,-3
-62,-48,14,55,-38,-17,-171,-324,-432,-661,0,-3
-66,-37,29,51,-47,-4,-127,-236,-309,-552,13,-4
-63,-24,39,43,-51,7,-92,-162,-206,-465,14,-4
-52,-12,40,32,-46,14,-65,-103,-128,-394,9,-3
-39,-4,35,21,-37,15,-39,-54,-69,-337,4,-3
-29,-1,28,15,-28,13,-11,-10,-21,-289,0,-4
-24,-3,21,13,-22,9,18,27,22,-245,-3,-4
-23,-10,13,16,-18,1,48,63,68,-201,-4,-3
-23,-18,5,20,-14,-6,77,96,110,-162,-4,-3
-24,-27,-3,25,-10,-15,103,126,142,-130,-3,-4
-23,-33,-10,28,-6,-21,121,145,160,-112,-3,-4
-24,-35,-11,29,-6,-23,127,147,166,-111,-4,-3
-24,-34,-10,29,-7,-22,130,141,165,-116,-4,-3
-21,-33,-12,27,-4,-22,138,138,162,-116,-2,-4
-19,-34,-15,26,-2,-24,141,136,161,-112,0,-4
-18,-33,-15,25,-1,-24,128,128,161,-107,0,-3
-18,-33,-15,25,-1,-24,107,117,161,-102,0,-3
-19,-36,-17,27,-1,-26,86,107,156,-96,0,-4
-19,-38,-19,28,0,-28,68,102,151,-92,0,-4
-18,-39,-21,28,1,-30,52,102,150,-91,0,-3
-18,-39,-21,28,1,-30,34,102,150,-91,0,-3
-19,-38,-19,28,0,-28,13,96,150,-91,-1,-4
-19,-38,-19,28,0,-28,-3,92,150,-91,-3,-4
-19,-38,-19,28,0,-28,-9,93,152,-92,-4,-3
-19,-38,-19,28,0,-28,-9,96,155,-92,-4,-3
-18,-39,-21,28,1,-30,-8,97,159,-87,-3,-4
-18,-39,-21,28,1,-30,-8,96,160,-82,-3,-4
-19,-37,-18,28,0,-27,-9,98,161,-81,-4,-3
-19,-34,-15,26,-2,-24,-9,101,160,-82,-4,-3
-18,-31,-13,24,-2,-22,-8,105,162,-80,-3,-4
-18,-29,-11,23,-3,-20,-8,106,164,-78,-3,-4
-20,-28,-8,24,-6,-18,-9,106,168,-78,-3,-3
-23,-28,-5,25,-9,-16,-9,106,169,-81,-3,-3
-27,-29,-2,28,-12,-15,-5,108,169,-85,-4,-4
-28,-29,-1,28,-13,-15,0,111,169,-87,-4,-4
-27,-28,-1,27,-13,-14,4,114,175,-85,-3,-3
-24,-28,-4,26,-10,-16,8,116,184,-82,-3,-3
-20,-29,-9,24,-5,-19,14,120,193,-79,-4,-6
-19,-29,-10,24,-4,-19,18,125,199,-78,-4,-8
-18,-28,-10,23,-4,-19,22,132,202,-75,-2,-7
-18,-28,-10,23,-4,-19,23,140,203,-73,0,-4
-19,-29,-10,24,-4,-19,25,148,207,-70,0,-1
-19,-29,-10,24,-4,-19,28,155,213,-68,0,0
-18,-28,-10,23,-4,-19,34,160,222,-67,0,0
-18,-28,-10,23,-4,-19,42,164,233,-67,0,0
-19,-29,-10,24,-4,-19,50,169,244,-69,0,0
-19,-29,-10,24,-4,-19,57,174,252,-68,0,0
-18,-28,-10,23,-4,-19,63,182,259,-59,0,0
-18,-28,-10,23,-4,-19,67,189,267,-53,0,0
-20,-31,-11,25,-4,-21,72,196,281,-57,0,0
-23,-33,-10,28,-6,-21,77,203,296,-72,0,0
-26,-36,-10,31,-8,-23,84,213,308,-89,0,0
-28,-38,-10,33,-9,-24,91,223,325,-97,0,0
-29,-41,-12,35,-8,-26,97,233,350,-85,0,0
-29,-42,-13,35,-8,-27,101,243,369,-68,0,0
-28,-43,-15,35,-6,-29,106,253,369,-63,0,-1
-28,-43,-15,35,-6,-29,111,262,361,-67,0,-3
-31,-42,-11,36,-10,-26,116,271,363,-73,0,-4
-33,-42,-9,37,-12,-25,121,282,383,-77,0,-4
-34,-45,-11,39,-11,-28,129,296,422,-79,0,-3
-34,-47,-13,40,-10,-30,140,311,461,-78,0,-3
-34,-50,-16,42,-9,-33,151,325,485,-74,0,-4
-34,-52,-18,43,-8,-35,160,335,496,-68,0,-4
-31,-55,-24,43,-3,-39,164,338,503,-61,0,-3
-29,-57,-28,43,0,-42,164,340,516,-53,0,-3
-28,-60,-32,44,2,-46,166,350,542,-41,0,-4
-28,-62,-34,45,3,-48,169,365,565,-24,0,-4
-28,-65,-37,46,4,-51,175,382,570,-1,0,-3
-28,-67,-39,47,5,-53,179,399,569,23,0,-3
-29,-68,-39,48,5,-53,182,413,578,42,0,-4
-29,-67,-38,48,4,-52,184,419,594,57,0,-4
-25,-68,-43,46,9,-55,189,414,608,71,0,-3
-19,-68,-49,43,15,-58,194,409,623,86,0,-3
-13,-65,-52,39,19,-58,196,413,638,101,0,-4
-9,-63,-54,36,22,-58,195,418,644,121,0,-4
-5,-63,-58,34,26,-60,192,416,632,147,0,-3
-4,-63,-59,33,27,-61,190,409,614,174,0,-3
-3,-59,-56,31,26,-57,188,402,603,191,0,-4
-4,-53,-49,28,22,-51,185,395,595,203,0,-4
-2,-47,-45,24,21,-46,177,385,581,215,0,-3
0,-43,-43,21,21,-43,170,375,566,228,0,-3
1,-40,-41,19,21,-40,167,369,553,241,0,-4
3,-39,-42,18,22,-40,165,361,536,252,0,-4
6,-38,-44,16,25,-41,159,347,509,261,0,-3
8,-38,-46,15,27,-42,151,331,479,267,0,-3
11,-39,-50,14,30,-44,143,320,456,272,0,-4
13,-39,-52,13,32,-45,136,307,435,268,0,-4
14,-38,-52,12,33,-45,127,285,405,251,0,-3
14,-38,-52,12,33,-45,117,259,371,229,0,-3
13,-39,-52,13,32,-45,108,236,340,211,0,-4
13,-39,-52,13,32,-45,102,219,313,195,0,-4
14,-38,-52,12,33,-45,101,207,289,177,0,-3
14,-38,-52,12,33,-45,102,195,264,157,0,-3
13,-39,-52,13,32,-45,100,178,233,134,0,-4
13,-39,-52,13,32,-45,97,161,205,112,0,-4
14,-38,-52,12,33,-45,96,153,188,96,0,-3
14,-38,-52,12,33,-45,96,151,175,82,0,-3
11,-39,-50,14,30,-44,98,149,156,65,0,-4
9,-39,-48,15,28,-43,97,141,136,48,0,-4
8,-36,-44,14,26,-40,91,123,125,34,0,-3
9,-34,-43,12,26,-38,87,102,117,24,0,-3
6,-33,-39,13,22,-36,87,88,106,16,0,-4
4,-33,-37,14,20,-35,87,78,92,9,0,-4
3,-34,-37,15,20,-35,77,68,80,0,0,-3
4,-33,-37,14,20,-35,63,58,68,-8,0,-3
3,-34,-37,15,20,-35,52,47,56,-17,0,-4
3,-34,-37,15,20,-35,43,39,48,-23,0,-4
6,-33,-39,13,22,-36,35,35,46,-24,0,-3
9,-33,-42,12,25,-37,24,34,47,-23,0,-3
7,-36,-43,14,25,-39,10,30,47,-24,0,-3
8,-34,-42,13,25,-38,0,28,47,-24,0,-4
21,-21,-42,0,31,-31,0,34,53,-17,0,-3
41,-1,-42,-20,41,-21,3,42,57,-9,0,-4
63,19,-44,-41,53,-12,4,46,57,-2,0,-4
77,33,-44,-55,60,-5,0,47,57,3,0,-4
80,36,-44,-58,62,-4,-9,50,66,13,0,-4
78,34,-44,-56,61,-5,-18,57,85,28,0,-3
80,32,-48,-56,64,-8,-21,68,111,46,2,-3
82,29,-53,-55,67,-12,-19,81,130,66,0,-4
77,18,-59,-47,68,-20,-14,92,134,89,-9,-3
68,4,-64,-36,66,-30,-9,106,149,128,-14,-3
59,-7,-66,-26,62,-36,-6,128,198,196,-3,-3
53,-13,-66,-20,59,-39,-4,154,255,282,-12,-3
52,-10,-62,-21,57,-36,-2,175,282,369,-69,-4
52,0,-52,-26,52,-26,-8,163,247,453,-124,-3
52,12,-40,-32,46,-14,-28,95,134,533,-125,-4
52,23,-29,-37,40,-3,-61,-8,-33,606,-116,-3
55,29,-26,-42,40,1,-102,-123,-221,674,-150,-3
57,33,-24,-45,40,4,-148,-246,-418,765,-206,-3
59,39,-20,-49,39,9,-197,-377,-620,899,-238,-4
62,52,-10,-57,36,21,-254,-514,-827,1042,-204,-4
69,74,5,-71,32,39,-323,-656,-1042,1148,-86,-3
77,105,28,-91,24,66,-400,-805,-1270,1217,20,-3
84,139,55,-111,14,97,-482,-963,-1513,1249,37,-3
91,168,77,-129,7,122,-570,-1131,-1767,1209,89,-3
99,184,85,-141,7,134,-661,-1304,-2017,1049,303,-3
97,180,83,-138,7,131,-733,-1447,-2229,689,519,-3
76,158,82,-117,-3,120,-763,-1531,-2367,92,541,-3
41,132,91,-86,-25,111,-766,-1569,-2433,-571,369,-3
3,115,112,-59,-54,113,-761,-1587,-2435,-1107,93,-4
-23,107,130,-42,-76,118,-751,-1582,-2376,-1517,-80,-4
-31,100,131,-34,-81,115,-733,-1546,-2256,-1838,7,-4
-29,88,117,-29,-73,102,-713,-1477,-2097,-2020,125,-4
-28,63,91,-17,-59,77,-696,-1380,-1919,-2012,17,-3
-28,35,63,-3,-45,49,-674,-1265,-1737,-1886,-155,-3
-29,13,42,8,-35,27,-637,-1147,-1557,-1735,-169,-4
-29,-3,26,16,-27,11,-588,-1025,-1376,-1575,-95,-3
-26,-20,6,23,-16,-7,-529,-899,-1187,-1400,-62,-3
-24,-38,-14,31,-5,-26,-457,-764,-991,-1220,-67,-3
-26,-54,-28,40,1,-41,-367,-617,-795,-1047,-73,-4
-33,-67,-34,50,0,-50,-277,-480,-618,-886,-64,-4
-43,-72,-29,57,-7,-50,-209,-370,-480,-741,-34,-3
-52,-68,-16,60,-18,-42,-163,-287,-371,-616,-1,-3
-55,-57,-2,56,-26,-29,-129,-221,-280,-512,13,-4
-53,-43,10,48,-31,-16,-103,-164,-199,-428,14,-4
-46,-31,15,38,-30,-8,-79,-110,-125,-358,9,-3
-39,-24,15,31,-27,-4,-54,-60,-61,-300,4,-3
-35,-21,14,28,-24,-3,-27,-18,-11,-250,0,-4
-34,-23,11,28,-22,-6,-1,17,31,-206,-3,-4
-33,-28,5,30,-19,-11,21,49,75,-166,-4,-3
-34,-33,1,33,-17,-16,41,80,114,-132,-4,-3
-33,-38,-5,35,-14,-21,59,107,142,-107,-3,-4
-33,-42,-9,37,-12,-25,72,125,160,-92,-3,-4
-36,-47,-11,41,-12,-29,78,131,170,-88,-4,-3
-38,-52,-14,45,-12,-33,81,130,174,-87,-4,-3
-39,-58,-19,48,-10,-38,86,132,177,-81,-2,-4
-39,-62,-23,50,-8,-42,91,135,179,-73,0,-4
-38,-63,-25,50,-6,-44,95,138,185,-69,0,-3
-38,-62,-24,50,-7,-43,96,140,189,-68,0,-3
-38,-65,-27,51,-5,-46,96,145,190,-65,0,-4
-38,-67,-29,52,-4,-48,96,150,189,-63,0,-4
-39,-68,-29,53,-5,-48,99,156,191,-62,0,-3
-39,-68,-29,53,-5,-48,101,160,194,-62,0,-3
-38,-67,-29,52,-4,-48,101,161,197,-63,-1,-4
-38,-67,-29,52,-4,-48,101,160,199,-63,-3,-4
-42,-68,-26,55,-8,-47,105,162,203,-60,-4,-3
-47,-68,-21,57,-13,-44,111,164,208,-53,-4,-3
-53,-67,-14,60,-19,-40,119,166,215,-41,-3,-4
-57,-67,-10,62,-23,-38,125,165,218,-34,-3,-4
-58,-68,-10,63,-24,-39,126,161,215,-39,-4,-3
-58,-68,-10,63,-24,-39,125,156,209,-52,-4,-3
-57,-67,-10,62,-23,-38,127,150,204,-63,-3,-4
-57,-67,-10,62,-23,-38,126,146,203,-68,-3,-4
-58,-68,-10,63,-24,-39,116,142,206,-63,-4,-3
-58,-68,-10,63,-24,-39,102,141,208,-53,-4,-3
-57,-67,-10,62,-23,-38,91,140,208,-44,-3,-4
-57,-67,-10,62,-23,-38,82,141,208,-39,-3,-4
-58,-70,-12,64,-23,-41,73,140,212,-38,-4,-3
-58,-72,-14,65,-22,-43,63,140,218,-42,-4,-3
-57,-73,-16,65,-20,-44,51,143,223,-48,-2,-4
-57,-73,-16,65,-20,-44,43,145,228,-52,0,-4
-58,-73,-15,65,-21,-44,43,146,238,-54,0,-3
-58,-73,-15,65,-21,-44,47,145,252,-53,0,-3
-57,-70,-13,63,-22,-41,49,148,267,-48,0,-4
-57,-68,-11,62,-23,-39,48,155,282,-43,0,-4
-59,-67,-8,63,-25,-37,47,166,293,-40,0,-3
-62,-67,-5,64,-28,-36,47,179,301,-39,0,-3
-66,-68,-2,67,-32,-35,50,191,309,-37,-2,-6
-67,-68,-1,67,-33,-34,52,203,321,-34,-3,-8
-66,-67,-1,66,-32,-34,55,213,338,-29,-2,-7
-63,-67,-4,65,-29,-35,57,223,359,-24,0,-4
-60,-68,-8,64,-26,-38,61,232,379,-22,0,-1
-58,-68,-10,63,-24,-39,67,243,398,-19,0,0
-57,-67,-10,62,-23,-38,74,256,419,-11,0,0
-57,-67,-10,62,-23,-38,81,272,442,-4,0,0
-58,-68,-10,63,-24,-39,88,286,465,0,0,0
-58,-68,-10,63,-24,-39,96,300,486,7,0,0
-57,-67,-10,62,-23,-38,108,317,503,31,0,0
-57,-67,-10,62,-23,-38,121,334,520,56,0,0
-59,-69,-10,64,-24,-39,131,350,543,69,0,0
-62,-72,-10,67,-26,-41,140,364,568,72,0,0
-65,-75,-10,70,-27,-42,152,381,590,76,0,0
-67,-77,-10,72,-28,-43,164,398,616,90,0,0
-68,-80,-12,74,-28,-46,173,415,654,122,0,0
-68,-81,-13,74,-27,-47,179,428,682,162,0,0
-65,-82,-17,73,-24,-49,184,436,678,194,0,-1
-63,-82,-19,72,-22,-50,189,443,663,222,0,-3
-63,-82,-19,72,-22,-50,195,450,662,249,0,-4
-63,-82,-19,72,-22,-50,199,457,676,271,0,-4
-59,-80,-21,69,-19,-50,202,462,697,283,0,-3
-53,-78,-25,65,-14,-51,203,467,716,291,0,-3
-47,-75,-28,61,-9,-51,206,473,721,305,0,-4
-43,-73,-30,58,-6,-51,208,473,713,321,0,-4
-40,-70,-30,55,-5,-50,207,460,692,332,0,-3
-39,-68,-29,53,-5,-48,204,444,673,344,0,-3
-38,-65,-27,51,-5,-46,201,436,669,364,0,-4
-38,-63,-25,50,-6,-44,200,434,664,383,0,-4
-38,-63,-25,50,-6,-44,198,430,639,394,0,-3
-38,-63,-25,50,-6,-44,195,424,607,399,0,-3
-39,-60,-21,49,-9,-40,190,416,585,403,0,-4
-39,-58,-19,48,-10,-38,185,401,567,400,0,-4
-37,-58,-21,47,-8,-39,181,375,543,384,0,-3
-34,-58,-24,46,-5,-41,175,347,514,362,0,-3
-31,-55,-24,43,-3,-39,166,327,483,343,0,-4
-29,-52,-23,40,-3,-37,156,313,450,327,0,-4
-28,-55,-27,41,0,-41,150,297,412,310,0,-3
-28,-57,-29,42,0,-43,146,279,372,288,0,-3
-31,-56,-25,43,-3,-40,142,260,335,258,0,-4
-33,-53,-20,43,-6,-36,136,240,304,226,0,-4
-34,-51,-17,42,-8,-34,127,220,279,200,0,-3
-34,-52,-18,43,-8,-35,117,201,259,176,0,-3
-33,-55,-22,44,-5,-38,111,182,238,151,0,-4
-33,-57,-24,45,-4,-40,107,166,215,127,0,-4
-34,-58,-24,46,-5,-41,102,152,189,110,0,-3
-34,-58,-24,46,-5,-41,97,141,162,93,0,-3
-33,-57,-24,45,-4,-40,92,132,139,68,0,-4
-33,-57,-24,45,-4,-40,87,122,122,44,0,-4
-33,-58,-25,45,-4,-41,84,112,115,31,0,-3
-33,-58,-25,45,-4,-41,82,102,112,24,0,-3
-34,-57,-23,45,-5,-40,81,94,109,16,0,-4
-34,-57,-23,45,-5,-40,81,91,107,9,0,-4
-33,-57,-24,45,-4,-40,84,95,107,6,0,-3
-33,-57,-24,45,-4,-40,86,101,107,4,0,-3
-34,-58,-24,46,-5,-41,87,103,102,0,0,-4
-34,-58,-24,46,-5,-41,86,102,97,-3,0,-4
-33,-57,-24,45,-4,-40,88,99,98,-3,0,-3
-33,-57,-24,45,-4,-40,91,97,101,0,0,-3
-36,-58,-22,47,-7,-40,95,96,101,1,0,-4
-38,-58,-20,48,-9,-39,97,92,97,0,0,-4
-39,-57,-18,48,-10,-37,95,81,90,-4,0,-3
-38,-57,-19,47,-9,-38,96,68,82,-8,0,-3
-40,-60,-20,50,-10,-40,103,62,73,-9,0,-4
-42,-62,-20,52,-11,-41,107,58,63,-9,0,-4
-43,-63,-20,53,-11,-41,98,50,55,-9,0,-3
-43,-63,-20,53,-11,-41,83,39,48,-9,0,-3
-43,-62,-19,52,-12,-40,72,28,42,-6,0,-4
-43,-62,-19,52,-12,-40,63,19,39,-4,0,-4
-42,-63,-21,52,-10,-42,53,15,38,-3,0,-3
-42,-63,-21,52,-10,-42,40,14,38,-3,0,-4
-45,-62,-17,53,-14,-39,23,11,38,-4,0,-4
-47,-63,-16,55,-15,-39,9,9,38,-4,0,-4
-48,-62,-14,55,-17,-38,4,7,40,-2,0,-4
-48,-62,-14,55,-17,-38,4,4,39,0,0,-4
-47,-63,-16,55,-15,-39,1,-1,34,1,0,-4
-47,-63,-16,55,-15,-39,-7,-8,29,3,0,-3
-48,-62,-14,55,-17,-38,-23,-13,29,7,0,-3
-48,-62,-14,55,-17,-38,-41,-18,33,13,0,-3
-46,-64,-18,55,-14,-41,-54,-22,38,21,2,-3
-43,-67,-24,55,-9,-45,-58,-15,51,37,0,-3
-41,-70,-29,55,-6,-49,-51,11,82,65,-9,-3
-39,-72,-33,55,-3,-52,-39,54,144,116,-14,-4
-36,-74,-38,55,1,-56,-31,103,238,195,-4,-4
-34,-73,-39,53,2,-56,-24,152,329,289,-11,-4
-31,-68,-37,49,3,-52,-18,188,375,378,-66,-4
-29,-58,-29,43,0,-43,-18,192,356,461,-123,-4
-27,-46,-19,36,-4,-32,-32,142,261,539,-126,-3
-24,-34,-10,29,-7,-22,-60,51,107,612,-116,-4
-17,-26,-9,21,-4,-17,-98,-62,-86,686,-149,-3
-9,-19,-10,14,0,-14,-142,-189,-298,775,-204,-3
-3,-11,-8,7,2,-9,-188,-321,-514,900,-238,-3
3,2,-1,-2,2,0,-242,-460,-732,1054,-206,-3
12,27,15,-19,-1,21,-311,-611,-956,1222,-91,-4
23,59,36,-41,-6,47,-388,-771,-1189,1382,18,-3
32,95,63,-63,-15,79,-467,-936,-1435,1503,37,-4
42,128,86,-85,-22,107,-557,-1115,-1698,1539,85,-4
52,151,99,-101,-23,125,-665,-1313,-1975,1439,294,-4
53,161,108,-107,-27,134,-764,-1493,-2225,1152,515,-4
36,152,116,-94,-40,134,-820,-1615,-2400,650,543,-3
3,132,129,-67,-63,130,-843,-1684,-2497,26,377,-3
-38,109,147,-35,-92,128,-848,-1715,-2526,-600,102,-3
-75,88,163,-6,-119,125,-844,-1717,-2493,-1177,-78,-4
-93,71,164,11,-128,117,-834,-1694,-2406,-1661,2,-3
-96,50,146,23,-121,98,-820,-1636,-2268,-1962,124,-3
-97,19,116,39,-106,67,-801,-1537,-2087,-2004,23,-3
-96,-16,80,56,-88,32,-774,-1415,-1886,-1894,-151,-3
-97,-46,51,71,-74,2,-732,-1293,-1691,-1770,-171,-4
-97,-71,26,84,-61,-22,-678,-1167,-1499,-1638,-97,-4
-96,-91,5,93,-50,-43,-614,-1031,-1305,-1466,-62,-4
-96,-110,-14,103,-41,-62,-534,-881,-1105,-1275,-67,-4
-102,-129,-27,115,-37,-78,-437,-722,-906,-1094,-73,-4
-111,-145,-34,128,-38,-89,-338,-573,-721,-930,-64,-4
-121,-150,-29,135,-46,-89,-261,-452,-569,-783,-35,-3
-130,-146,-16,138,-57,-81,-204,-358,-444,-654,-2,-3
-134,-136,-2,135,-66,-69,-159,-280,-335,-547,13,-4
-131,-123,8,127,-69,-57,-124,-214,-241,-459,14,-4
-123,-112,11,117,-67,-50,-98,-156,-162,-388,10,-3
-112,-107,5,109,-58,-51,-75,-106,-97,-330,4,-3
