I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
58,-29,-87,-14,73,-58,165,165,165,-97,-136,-48
58,-29,-87,-14,73,-58,165,165,165,-97,-136,-48
58,-29,-87,-14,73,-58,165,165,165,-97,-136,-48
58,-29,-87,-14,73,-58,165,165,165,-97,-136,-48
68,-34,-102,-17,85,-68,156,175,165,-87,-126,-48
68,-39,-107,-14,87,-73,156,175,165,-87,-126,-48
68,-43,-112,-12,90,-78,156,175,165,-87,-126,-48
68,-48,-117,-9,92,-82,156,175,165,-87,-126,-48
68,-43,-112,-12,90,-78,156,175,165,-87,-136,-58
68,-39,-107,-14,87,-73,156,175,165,-87,-136,-68
68,-34,-102,-17,85,-68,156,175,165,-87,-136,-78
68,-29,-97,-19,82,-63,156,175,165,-87,-136,-87
68,-29,-97,-19,82,-63,146,165,161,-78,-136,-87
68,-29,-97,-19,82,-63,146,165,156,-78,-136,-87
68,-29,-97,-19,82,-63,146,165,151,-78,-136,-87
68,-29,-97,-19,82,-63,146,165,146,-78,-136,-87
58,-29,-87,-14,73,-58,146,175,156,-73,-131,-82
58,-29,-87,-14,73,-58,146,175,156,-68,-126,-78
58,-29,-87,-14,73,-58,146,175,156,-63,-122,-73
58,-29,-87,-14,73,-58,146,175,156,-58,-117,-68
58,-29,-87,-14,73,-58,146,165,146,-48,-107,-63
58,-29,-87,-14,73,-58,146,165,146,-48,-107,-58
58,-29,-87,-14,73,-58,146,165,146,-48,-107,-53
58,-29,-87,-14,73,-58,146,165,146,-48,-107,-48
63,-19,-82,-21,73,-51,141,156,141,-48,-112,-48
68,-19,-87,-24,78,-53,136,156,136,-48,-117,-48
73,-19,-92,-26,82,-56,131,156,131,-48,-122,-48
78,-19,-97,-29,87,-58,126,156,126,-48,-126,-48
78,-9,-87,-34,82,-48,126,156,117,-39,-117,-39
78,-9,-87,-34,82,-48,126,156,117,-39,-117,-39
78,-9,-87,-34,82,-48,126,156,117,-39,-117,-39
78,-9,-87,-34,82,-48,126,156,117,-39,-117,-39
87,0,-87,-43,87,-43,117,151,107,-34,-107,-24
87,0,-87,-43,87,-43,117,146,107,-29,-97,-19
87,0,-87,-43,87,-43,117,141,107,-24,-87,-14
87,0,-87,-43,87,-43,117,136,107,-19,-78,-9
87,14,-73,-51,80,-29,112,131,102,-29,-78,-9
87,19,-68,-53,78,-24,107,126,97,-29,-78,-9
87,24,-63,-56,75,-19,102,122,92,-29,-78,-9
87,29,-58,-58,73,-14,97,117,87,-29,-78,-9
92,34,-58,-63,75,-12,92,107,82,-19,-73,-4
97,39,-58,-68,78,-9,87,107,78,-19,-68,0
102,43,-58,-73,80,-7,82,107,73,-19,-63,4
107,48,-58,-78,82,-4,78,107,68,-19,-58,9
107,63,-43,-85,75,9,68,102,63,-19,-53,14
107,68,-39,-87,73,14,68,97,58,-19,-48,19
107,73,-34,-90,70,19,68,92,53,-19,-43,24
107,78,-29,-92,68,24,68,87,48,-19,-39,29
117,97,-19,-107,68,39,53,73,48,-14,-34,39
117,107,-9,-112,63,48,48,68,48,-9,-29,48
117,117,0,-117,58,58,43,63,48,-4,-24,58
117,126,9,-122,53,68,39,58,48,0,-19,68
126,146,19,-136,53,82,34,48,39,0,-4,73
126,156,29,-141,48,92,29,48,39,0,0,78
126,165,39,-146,43,102,24,48,39,0,4,82
126,175,48,-151,39,112,19,48,39,0,9,87
126,180,53,-153,36,117,9,43,29,9,19,92
126,185,58,-156,34,122,9,39,29,9,19,97
126,190,63,-158,31,126,9,34,29,9,19,102
126,195,68,-161,29,131,9,29,29,9,19,107
117,204,87,-161,14,146,0,24,29,0,29,107
117,209,92,-163,12,151,-4,14,24,-4,29,107
117,214,97,-165,9,156,-4,4,19,-4,34,107
117,214,97,-165,9,156,-9,-4,14,-9,34,107
117,219,102,-168,7,161,-9,-4,0,-14,24,102
117,219,102,-168,7,161,-9,0,-4,-14,24,107
117,219,102,-168,7,161,-9,4,-4,-14,24,107
122,224,102,-173,9,163,-14,9,-4,-24,24,107
122,224,102,-173,9,163,-24,0,4,-24,24,107
126,224,97,-175,14,161,-24,0,-4,-29,19,107
126,224,97,-175,14,161,-24,0,-9,-34,19,107
126,219,92,-173,17,156,-24,-4,-9,-39,19,107
126,224,97,-175,14,161,-14,4,-4,-39,29,117
126,224,97,-175,14,161,-14,4,-9,-43,29,117
126,234,107,-180,9,170,-19,4,-14,-48,19,122
126,234,107,-180,9,170,-24,-4,-14,-48,19,122
136,239,102,-187,17,170,-24,-9,-24,-43,29,136
136,239,102,-187,17,170,-34,-9,-24,-48,29,136
136,244,107,-190,14,175,-34,-14,-34,-53,34,136
