I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
78,87,9,-82,34,48,48,204,234,185,68,156
78,87,9,-82,34,48,48,204,234,185,68,156
78,87,9,-82,34,48,48,204,234,185,68,156
78,87,9,-82,34,48,48,204,234,185,68,156
82,92,9,-87,36,51,34,204,248,195,68,156
87,97,9,-92,39,53,29,204,253,195,68,156
92,102,9,-97,41,56,24,204,258,195,68,156
97,107,9,-102,43,58,19,204,263,195,68,156
102,131,29,-117,36,80,9,195,273,185,78,146
107,146,39,-126,34,92,9,195,273,185,78,146
112,161,48,-136,31,104,9,195,273,185,78,146
117,175,58,-146,29,117,9,195,273,185,78,146
117,170,53,-143,31,112,0,185,258,180,63,141
117,165,48,-141,34,107,0,185,253,175,58,136
117,161,43,-139,36,102,0,185,248,170,53,131
117,156,39,-136,39,97,0,185,244,165,48,126
126,151,24,-139,51,87,9,175,234,161,39,117
126,146,19,-136,53,82,9,175,234,156,39,117
126,141,14,-134,56,78,9,175,234,151,39,117
126,136,9,-131,58,73,9,175,234,146,39,117
136,146,9,-141,63,78,9,165,224,141,39,117
146,146,0,-146,73,73,9,165,224,136,39,117
156,146,-9,-151,82,68,9,165,224,131,39,117
165,146,-19,-156,92,63,9,165,224,126,39,117
146,136,-9,-141,78,63,0,156,209,122,34,102
136,126,-9,-131,73,58,0,156,204,117,29,97
126,117,-9,-122,68,53,0,156,200,112,24,92
117,107,-9,-112,63,48,0,156,195,107,19,87
122,97,-24,-109,73,36,4,161,204,117,34,92
126,87,-39,-107,82,24,9,165,204,126,39,97
131,78,-53,-104,92,12,14,170,204,136,43,102
136,68,-68,-102,102,0,19,175,200,136,48,107
151,97,-53,-124,102,21,4,165,190,117,39,92
156,112,-43,-134,100,34,-9,156,185,112,19,82
161,126,-34,-143,97,46,-14,146,180,107,14,78
175,141,-34,-158,104,53,-9,146,180,102,9,73
175,161,-14,-168,95,73,-9,131,175,82,0,53
175,161,-14,-168,95,73,-19,126,161,78,-4,53
175,156,-19,-165,97,68,-19,122,156,73,-4,53
170,136,-34,-153,102,51,-19,112,146,68,-4,53
170,136,-34,-153,102,51,-29,117,141,58,-4,48
180,136,-43,-158,112,46,-19,117,141,58,-4,43
180,126,-53,-153,117,36,-19,117,141,68,0,39
170,112,-58,-141,114,26,-14,112,136,68,0,39
175,122,-53,-148,114,34,-19,97,131,53,-14,39
185,122,-63,-153,124,29,-24,97,126,48,-24,34
190,122,-68,-156,129,26,-29,102,122,39,-29,29
200,131,-68,-165,134,31,-39,102,117,34,-34,24
195,126,-68,-161,131,29,-43,112,122,39,-34,29
209,136,-73,-173,141,31,-24,107,126,34,-39,29
195,131,-63,-163,129,34,-19,97,122,29,-39,29
185,122,-63,-153,124,29,-14,112,126,34,-39,29
204,112,-92,-158,148,9,-29,107,112,34,-29,19
214,107,-107,-161,161,0,-34,102,112,29,-29,14
195,87,-107,-141,151,-9,-34,97,112,29,-29,14
185,87,-97,-136,141,-4,-39,92,112,29,-29,14
195,92,-102,-143,148,-4,-24,102,112,24,-48,9
190,97,-92,-143,141,2,-19,97,112,24,-48,9
190,107,-82,-148,136,12,-14,97,112,24,-43,9
209,131,-78,-170,143,26,-19,92,102,24,-43,9
200,117,-82,-158,141,17,-19,92,102,24,-34,0
200,107,-92,-153,146,7,-19,92,102,29,-34,-4
200,97,-102,-148,151,-2,-19,92,107,29,-34,-4
195,68,-126,-131,161,-29,-19,97,107,24,-34,-9
185,78,-107,-131,146,-14,-19,97,107,14,-39,0
200,78,-122,-139,161,-21,-19,87,97,14,-43,-4
209,102,-107,-156,158,-2,-19,82,92,14,-53,-9
209,102,-107,-156,158,-2,-14,82,92,14,-63,-19
219,102,-117,-161,168,-7,-19,82,102,9,-48,-19
229,102,-126,-165,178,-12,-24,87,107,14,-39,-9
239,126,-112,-183,175,7,-29,87,107,19,-34,-9
253,156,-97,-204,175,29,-39,87,107,24,-34,-14
253,131,-122,-192,187,4,-29,87,92,14,-48,-24
244,122,-122,-183,183,0,-29,87,92,14,-39,-24
244,117,-126,-180,185,-4,-29,87,87,14,-43,-24
234,112,-122,-173,178,-4,-29,82,87,14,-58,-24
214,112,-102,-163,158,4,9,87,97,4,-63,-63
214,112,-102,-163,158,4,0,78,92,-4,-68,-58
214,117,-97,-165,156,9,-9,68,82,-9,-73,-63
2176,2054,-122,-2115,1149,966,375,414,331,112,82,161
-24,-424,-400,224,187,-412,483,102,-624,-1849,-1566,-1005
-131,-732,-600,431,234,-666,751,92,-966,-2840,-2318,-1449
312,244,-68,-278,190,87,-214,63,439,761,605,453
556,839,283,-697,136,561,-775,58,1146,2840,2249,1464
278,361,82,-319,97,222,-209,19,219,585,429,248
175,248,73,-212,51,161,-29,-48,-107,-263,-219,-165
229,424,195,-326,17,309,-224,-68,195,536,444,283
170,292,122,-231,24,207,-117,-58,68,253,219,156
136,219,82,-178,26,151,-19,-73,-82,-165,-102,-43
175,312,136,-244,19,224,-112,-92,0,48,82,82
190,317,126,-253,31,222,-112,-82,14,73,102,102
200,258,58,-229,70,158,-53,-34,24,-34,-4,19
239,248,9,-244,114,129,-53,19,136,39,34,29
268,214,-53,-241,161,80,-39,97,263,117,63,39
287,175,-112,-231,200,31,-4,175,361,131,9,-9
283,131,-151,-207,217,-9,19,239,483,180,9,-14
287,78,-209,-183,248,-65,24,273,561,200,19,-14
297,43,-253,-170,275,-104,24,278,570,170,19,0
317,0,-317,-158,317,-158,14,283,556,126,14,9
336,-92,-429,-122,383,-261,14,326,590,87,53,34
351,-214,-566,-68,458,-390,43,385,639,24,87,53
356,-268,-624,-43,490,-446,53,444,673,-78,39,24
370,-239,-610,-65,490,-424,34,468,658,-185,-43,-68
375,-253,-629,-61,502,-441,4,492,629,-234,-92,-107
385,-346,-732,-19,558,-539,4,541,610,-283,-117,-92
429,-356,-785,-36,607,-570,4,590,556,-439,-209,-151
478,-341,-819,-68,649,-580,24,653,522,-653,-331,-219
497,-405,-902,-46,700,-653,29,775,536,-824,-419,-219
517,-507,-1024,-4,771,-766,29,927,546,-1019,-492,-209
575,-590,-1166,7,871,-878,29,1088,536,-1263,-600,-224
639,-683,-1322,21,980,-1002,29,1220,488,-1507,-697,-224
688,-780,-1468,46,1078,-1124,9,1337,405,-1742,-771,-190
736,-873,-1610,68,1173,-1241,19,1473,351,-1986,-844,-180
795,-971,-1766,87,1281,-1368,34,1546,283,-2191,-946,-190
834,-1088,-1922,126,1378,-1505,43,1522,126,-2435,-1068,-219
873,-1151,-2025,139,1449,-1588,24,1483,-78,-2776,-1190,-248
917,-1210,-2127,146,1522,-1668,4,1434,-361,-3108,-1337,-292
971,-1293,-2264,161,1617,-1778,-24,1327,-697,-3352,-1503,-346
1019,-1371,-2391,175,1705,-1881,-34,1161,-1063,-3552,-1620,-395
1024,-1468,-2493,222,1759,-1981,-34,941,-1459,-3733,-1688,-444
1049,-1561,-2610,256,1830,-2086,-24,756,-1854,-3860,-1727,-512
1102,-1664,-2766,280,1934,-2215,-24,619,-2259,-3952,-1747,-580
1171,-1781,-2952,305,2061,-2366,-48,356,-2723,-4089,-1844,-683
1249,-1864,-3113,307,2181,-2488,-107,-53,-3176,-4255,-1971,-810
1293,-1932,-3225,319,2259,-2579,-141,-473,-3557,-4328,-2015,-902
1312,-1995,-3308,341,2310,-2652,-170,-854,-3894,-4323,-2000,-951
1312,-1995,-3308,341,2310,-2652,-180,-1220,-4177,-4313,-1947,-980
1293,-1917,-3211,312,2252,-2564,-161,-1581,-4294,-4240,-1873,-956
1268,-1883,-3152,307,2210,-2518,-151,-1942,-4387,-4118,-1790,-893
1244,-1864,-3108,309,2176,-2486,-180,-2371,-4518,-3986,-1742,-873
1205,-1820,-3025,307,2115,-2422,-214,-2806,-4596,-3840,-1722,-888
1166,-1732,-2898,283,2032,-2315,-258,-3181,-4577,-3650,-1668,-858
1156,-1615,-2771,229,1964,-2193,-361,-3459,-4523,-3440,-1566,-824
1132,-1512,-2644,190,1888,-2078,-444,-3528,-4367,-3220,-1503,-814
1112,-1439,-2552,163,1832,-1995,-522,-3557,-4196,-3084,-1532,-834
1127,-1385,-2513,129,1820,-1949,-634,-3703,-4148,-3108,-1654,-863
1141,-1376,-2518,117,1830,-1947,-722,-3855,-4157,-3157,-1756,-917
1122,-1346,-2469,112,1795,-1908,-732,-3864,-4069,-3069,-1786,-990
1102,-1254,-2357,75,1729,-1805,-722,-3728,-3884,-2903,-1717,-985
1098,-1112,-2210,7,1654,-1661,-722,-3513,-3625,-2693,-1561,-854
1044,-995,-2039,-24,1542,-1517,-707,-3264,-3333,-2410,-1366,-692
1000,-849,-1849,-75,1424,-1349,-692,-3015,-3010,-2117,-1171,-585
1024,-673,-1698,-175,1361,-1185,-683,-2781,-2732,-1893,-1063,-517
1054,-541,-1595,-256,1324,-1068,-658,-2562,-2493,-1742,-1010,-483
1054,-492,-1546,-280,1300,-1019,-634,-2366,-2283,-1629,-995,-483
1019,-468,-1488,-275,1254,-978,-619,-2220,-2113,-1542,-966,-473
995,-473,-1468,-261,1232,-971,-614,-2093,-1971,-1478,-951,-468
1024,-473,-1498,-275,1261,-985,-610,-1976,-1859,-1449,-1000,-507
1024,-458,-1483,-283,1254,-971,-590,-1830,-1756,-1420,-1073,-590
985,-453,-1439,-265,1212,-946,-546,-1688,-1639,-1376,-1117,-678
956,-492,-1449,-231,1202,-971,-507,-1556,-1542,-1322,-1132,-717
922,-507,-1429,-207,1176,-968,-478,-1459,-1449,-1288,-1151,-746
883,-448,-1332,-217,1107,-890,-478,-1415,-1390,-1273,-1185,-785
